'sample interval','wrist_ppg'
230,1524.563
231,1513.568
232,1508.412
233,1532.617
234,1473.980
235,1504.023
236,1462.985
237,1446.153
238,1490.131
239,1446.153
240,1491.579
241,1471.082
242,1526.012
243,1498.185
244,1541.395
245,1588.271
246,1612.433
247,1596.325
248,1608.044
249,1665.914
250,1659.351
251,1658.627
252,1672.519
253,1633.698
254,1667.405
255,1605.871
256,1627.092
257,1574.379
258,1524.563
259,1489.364
260,1491.579
261,1435.883
262,1389.732
263,1382.402
264,1328.197
265,1288.651
266,1254.219
267,1232.230
268,1254.219
269,1242.500
270,1243.224
271,1245.440
272,1260.824
273,1268.111
274,1262.273
275,1321.592
276,1357.515
277,1351.635
278,1399.277
279,1454.207
280,1485.699
281,1512.077
282,1589.762
283,1593.427
284,1621.979
285,1691.568
286,1709.892
287,1715.730
288,1723.059
289,1742.108
290,1758.983
291,1777.307
292,1783.870
293,1786.810
294,1789.026
295,1785.361
296,1783.145
297,1773.642
298,1761.923
299,1772.151
300,1743.599
301,1725.275
302,1707.676
303,1701.113
304,1672.519
305,1699.622
306,1649.806
307,1669.579
308,1638.087
309,1660.800
310,1674.735
311,1635.913
312,1666.681
313,1677.675
314,1656.411
315,1646.865
316,1669.579
317,1676.184
318,1641.027
319,1673.243
320,1664.465
321,1618.314
322,1616.865
323,1627.859
324,1615.373
325,1595.601
326,1587.546
327,1547.233
328,1507.688
329,1511.352
330,1520.898
331,1471.806
332,1492.304
333,1473.255
334,1461.536
335,1471.082
336,1463.752
337,1464.477
338,1450.542
339,1476.920
340,1454.207
341,1462.261
342,1493.753
343,1456.423
344,1491.579
345,1503.298
346,1475.471
347,1479.861
348,1523.796
349,1533.341
350,1534.066
351,1529.676
352,1503.298
353,1511.352
354,1507.688
355,1535.515
356,1545.060
357,1515.742
358,1504.023
359,1536.282
360,1550.174
361,1515.742
362,1506.963
363,1511.352
364,1561.168
365,1526.012
366,1523.071
367,1544.336
368,1561.893
369,1531.850
370,1528.952
371,1545.785
372,1530.401
373,1531.850
374,1514.293
375,1504.023
376,1520.131
377,1520.131
378,1517.958
379,1471.082
380,1467.417
381,1487.915
382,1481.309
383,1499.634
384,1487.915
385,1480.585
386,1442.488
387,1455.698
388,1474.704
389,1416.834
390,1437.374
391,1395.612
392,1425.655
393,1382.402
394,1352.402
395,1331.862
396,1313.538
397,1284.986
398,1294.489
399,1301.094
400,1251.278
401,1235.170
402,1273.992
403,1225.625
404,1247.614
405,1266.662
406,1237.344
407,1258.608
408,1264.489
409,1314.305
410,1355.299
411,1347.970
412,1392.672
413,1386.067
414,1432.985
415,1453.482
416,1477.645
417,1530.401
418,1556.779
419,1553.839
420,1602.930
421,1578.768
422,1637.362
423,1605.871
424,1645.416
425,1620.530
426,1617.589
427,1639.578
428,1646.141
429,1595.601
430,1586.822
431,1593.427
432,1548.725
433,1509.904
434,1458.596
435,1410.272
436,1383.894
437,1330.413
438,1308.424
439,1243.949
440,1211.008
441,1128.933
442,1077.668
443,1042.512
444,969.983
445,943.604
446,878.405
447,796.330
448,763.389
449,691.585
450,679.866
451,624.893
452,539.196
453,493.045
454,451.284
455,435.175
456,420.516
457,350.927
458,360.430
459,361.922
460,349.436
461,345.771
462,339.208
463,364.819
464,382.419
465,369.251
466,424.181
467,504.764
468,523.813
469,624.169
470,654.212
471,732.622
472,812.438
473,883.519
474,1012.469
475,1052.015
476,1142.144
477,1252.727
478,1286.435
479,1362.629
480,1406.607
481,1504.023
482,1509.904
483,1537.006
484,1583.157
485,1569.222
486,1597.049
487,1598.541
488,1572.163
489,1566.282
490,1571.438
491,1566.282
492,1532.617
493,1501.082
494,1466.650
495,1463.752
496,1469.591
497,1433.709
498,1388.283
499,1410.272
500,1358.240
501,1381.678
502,1361.180
503,1358.240
504,1330.413
505,1342.132
506,1344.305
507,1334.078
508,1317.970
509,1315.029
510,1323.083
511,1339.191
512,1317.202
513,1326.748
514,1343.581
515,1310.640
516,1322.359
517,1351.635
518,1315.029
519,1375.072
520,1342.132
521,1379.504
522,1413.169
523,1416.110
524,1410.272
525,1432.985
526,1449.818
527,1487.915
528,1506.963
529,1523.796
530,1552.390
531,1517.958
532,1519.406
533,1521.622
534,1520.131
535,1512.801
536,1511.352
537,1521.622
538,1454.931
539,1457.147
540,1454.207
541,1391.223
542,1405.115
543,1346.521
544,1334.078
545,1347.970
546,1315.029
547,1280.597
548,1269.602
549,1271.776
550,1304.035
551,1293.040
552,1281.321
553,1273.992
554,1269.602
555,1300.370
556,1310.640
557,1343.581
558,1353.851
559,1347.970
560,1338.467
561,1330.413
562,1342.856
563,1389.007
564,1350.910
565,1397.786
566,1353.851
567,1395.612
568,1356.791
569,1369.234
570,1394.121
571,1364.845
572,1332.586
573,1323.083
574,1313.538
575,1305.484
576,1294.489
577,1319.418
578,1280.597
579,1253.494
580,1257.159
581,1249.830
582,1212.457
583,1168.479
584,1172.144
585,1188.295
586,1175.084
587,1121.604
588,1145.808
589,1169.246
590,1125.993
591,1178.749
592,1189.019
593,1180.241
594,1221.235
595,1221.960
596,1230.781
597,1269.602
598,1294.489
599,1348.737
600,1369.234
601,1421.266
602,1448.369
603,1479.861
604,1483.525
605,1543.569
606,1572.887
607,1615.373
608,1632.249
609,1638.087
610,1661.525
611,1649.081
612,1663.740
613,1668.130
614,1673.243
615,1690.843
616,1699.622
617,1706.951
618,1681.298
619,1684.962
620,1643.968
621,1635.913
622,1625.643
623,1647.632
624,1579.492
625,1605.146
626,1567.049
627,1548.725
628,1518.682
629,1473.255
630,1429.320
631,1376.564
632,1372.899
633,1318.694
634,1315.029
635,1254.219
636,1224.900
637,1208.068
638,1204.403
639,1180.965
640,1172.144
641,1120.155
642,1121.604
643,1129.658
644,1169.246
645,1202.911
646,1247.614
647,1279.872
648,1292.316
649,1331.862
650,1422.715
651,1491.579
652,1547.233
653,1595.601
654,1657.135
655,1751.653
656,1823.458
657,1882.777
658,1941.371
659,2003.673
660,2097.424
661,2114.300
662,2156.786
663,2197.056
664,2227.824
665,2246.872
666,2252.753
667,2250.537
668,2240.310
669,2195.607
670,2171.445
671,2138.462
672,2103.305
673,2046.884
674,2001.457
675,1913.544
676,1894.496
677,1827.847
678,1758.983
679,1717.221
680,1677.675
681,1631.482
682,1635.146
683,1575.103
684,1581.666
685,1565.558
686,1515.742
687,1536.282
688,1519.406
689,1498.909
690,1537.731
691,1511.352
692,1491.579
693,1523.796
694,1495.244
695,1541.395
696,1531.850
697,1510.628
698,1504.023
699,1553.114
700,1526.012
701,1538.455
702,1568.498
703,1538.455
704,1551.665
705,1572.163
706,1615.373
707,1587.546
708,1621.254
709,1663.740
710,1684.238
711,1687.178
712,1716.497
713,1749.437
714,1791.924
715,1790.475
716,1820.518
717,1860.064
718,1855.674
719,1882.053
720,1865.944
721,1900.377
722,1882.777
723,1907.706
724,1886.442
725,1888.658
726,1863.729
727,1889.382
728,1835.177
729,1826.356
730,1843.231
731,1804.410
732,1778.756
733,1786.086
734,1797.805
735,1776.540
736,1737.719
737,1720.162
738,1710.616
739,1696.724
740,1693.059
741,1706.227
742,1646.141
743,1647.632
744,1605.146
745,1621.979
746,1601.481
747,1526.736
748,1489.364
749,1475.471
750,1408.780
751,1408.780
752,1356.791
753,1302.543
754,1275.441
755,1295.256
756,1241.775
757,1238.835
758,1220.511
759,1223.451
760,1265.938
761,1282.770
762,1297.430
763,1308.424
764,1314.305
765,1315.754
766,1359.689
767,1331.137
768,1375.839
769,1342.856
770,1343.581
771,1335.527
772,1290.100
773,1298.154
774,1235.895
775,1204.403
776,1172.911
777,1173.635
778,1119.430
779,1094.501
780,1038.847
781,1063.009
782,1026.361
783,1005.139
784,996.318
785,942.113
786,926.729
787,960.437
788,904.783
789,934.783
790,923.064
791,892.297
792,941.389
793,919.400
794,923.789
795,934.059
796,905.507
797,936.275
798,915.735
799,960.437
800,939.940
801,912.837
802,946.502
803,925.280
804,898.902
805,863.021
806,834.427
807,852.027
808,820.492
809,773.617
810,704.752
811,697.423
812,657.877
813,621.229
814,573.629
815,488.656
816,459.338
817,424.905
818,388.257
819,358.981
820,311.339
821,293.782
822,236.636
823,211.707
824,219.037
825,239.577
826,227.858
827,274.733
828,286.452
829,308.441
830,373.641
831,391.198
832,461.554
833,515.034
834,584.623
835,654.936
836,704.752
837,787.552
838,893.789
839,980.934
840,1054.955
841,1098.166
842,1159.701
843,1235.895
844,1320.867
845,1384.618
846,1447.602
847,1503.298
848,1580.941
849,1642.476
850,1723.059
851,1772.151
852,1797.080
853,1822.691
854,1873.999
855,1922.323
856,1917.934
857,1947.977
858,1978.744
859,1986.798
860,1961.187
861,1950.193
862,1952.366
863,1943.587
864,1906.939
865,1890.107
866,1834.453
867,1791.924
868,1733.329
869,1699.622
870,1638.811
871,1602.930
872,1548.001
873,1534.790
874,1514.293
875,1435.158
876,1429.320
877,1396.337
878,1400.002
879,1382.402
880,1361.905
881,1345.797
882,1328.921
883,1278.381
884,1259.332
885,1277.657
886,1213.906
887,1219.062
888,1174.360
889,1186.079
890,1173.635
891,1161.917
892,1129.658
893,1095.950
894,1090.836
895,1054.231
896,1047.626
897,1049.799
898,1071.063
899,1063.009
900,1043.961
901,1031.517
902,1032.242
903,1084.998
904,1076.944
905,1087.171
906,1117.939
907,1131.874
908,1147.982
909,1192.684
910,1227.841
911,1249.830
912,1262.273
913,1279.872
914,1322.359
915,1352.402
916,1402.942
917,1414.661
918,1434.434
919,1470.315
920,1500.358
921,1545.060
922,1596.325
923,1594.876
924,1668.854
925,1652.746
926,1720.162
927,1701.838
928,1736.994
929,1747.989
930,1763.372
931,1799.253
932,1810.248
933,1817.577
934,1801.469
935,1767.037
936,1759.707
937,1730.389
938,1739.935
939,1676.184
940,1657.860
941,1643.243
942,1602.930
943,1572.887
944,1487.190
945,1473.980
946,1401.451
947,1381.678
948,1316.478
949,1293.040
950,1284.986
951,1227.841
952,1180.241
953,1150.198
954,1120.879
955,1112.101
956,1094.501
957,1076.944
958,1055.680
959,1036.631
960,1021.972
961,1008.804
962,950.934
963,982.426
964,969.983
965,953.107
966,948.718
967,959.713
968,974.372
969,995.594
970,1007.313
971,1025.637
972,1030.026
973,1108.436
974,1155.311
975,1180.241
976,1243.224
977,1321.592
978,1403.667
979,1459.321
980,1507.688
981,1606.595
982,1619.038
983,1702.562
984,1736.994
985,1779.480
986,1808.799
987,1818.302
988,1866.669
989,1830.788
990,1826.356
991,1852.734
992,1827.847
993,1757.492
994,1723.059
995,1710.616
996,1637.362
997,1595.601
998,1551.665
999,1507.688
1000,1402.942
1001,1400.002
1002,1347.970
1003,1279.872
1004,1230.057
1005,1220.511
1006,1139.928
1007,1150.922
1008,1104.047
1009,1078.393
1010,1067.398
1011,1064.458
1012,1065.950
1013,1065.950
1014,1029.301
1015,1027.853
1016,1052.015
1017,1097.441
1018,1104.047
1019,1113.550
1020,1118.663
1021,1197.798
1022,1197.798
1023,1270.327
1024,1268.878
1025,1338.467
1026,1403.667
1027,1441.764
1028,1504.747
1029,1563.384
1030,1594.152
1031,1617.589
1032,1708.443
1033,1729.665
1034,1762.648
1035,1786.086
1036,1845.404
1037,1842.507
1038,1877.663
1039,1915.036
1040,1882.053
1041,1895.987
1042,1907.706
1043,1887.166
1044,1902.550
1045,1849.069
1046,1839.566
1047,1850.561
1048,1821.967
1049,1772.151
1050,1758.259
1051,1748.713
1052,1728.940
1053,1715.730
1054,1704.778
1055,1722.335
1056,1687.903
1057,1666.681
1058,1704.011
1059,1666.681
1060,1696.724
1061,1665.189
1062,1704.011
1063,1657.860
1064,1691.568
1065,1686.454
1066,1641.752
1067,1678.400
1068,1641.027
1069,1624.195
1070,1642.476
1071,1599.265
1072,1603.655
1073,1624.919
1074,1620.530
1075,1602.206
1076,1582.433
1077,1564.833
1078,1580.941
1079,1572.887
1080,1581.666
1081,1597.816
1082,1582.433
1083,1619.038
1084,1641.752
1085,1616.865
1086,1621.254
1087,1660.800
1088,1646.141
1089,1663.740
1090,1664.465
1091,1651.297
1092,1654.962
1093,1663.740
1094,1649.806
1095,1651.297
1096,1670.346
1097,1619.038
1098,1631.482
1099,1645.416
1100,1614.649
1101,1591.936
1102,1619.038
1103,1619.038
1104,1620.530
1105,1629.308
1106,1624.195
1107,1657.135
1108,1671.795
1109,1684.962
1110,1722.335
1111,1757.492
1112,1748.713
1113,1769.210
1114,1784.594
1115,1798.529
1116,1840.291
1117,1855.674
1118,1867.393
1119,1870.334
1120,1849.069
1121,1845.404
1122,1871.058
1123,1832.237
1124,1819.026
1125,1833.686
1126,1824.183
1127,1786.810
1128,1758.983
1129,1737.719
1130,1715.730
1131,1691.568
1132,1678.400
1133,1642.476
1134,1622.703
1135,1567.049
1136,1535.515
1137,1526.012
1138,1513.568
1139,1460.088
1140,1427.104
1141,1442.488
1142,1379.504
1143,1392.672
1144,1342.856
1145,1372.175
1146,1346.521
1147,1325.257
1148,1311.364
1149,1294.489
1150,1339.191
1151,1320.867
1152,1325.257
1153,1286.435
1154,1316.478
1155,1337.742
1156,1303.310
1157,1320.867
1158,1349.461
1159,1350.186
1160,1315.754
1161,1363.354
1162,1342.132
1163,1366.294
1164,1410.996
1165,1380.229
1166,1397.786
1167,1417.601
1168,1445.428
1169,1460.088
1170,1466.650
1171,1498.909
1172,1523.796
1173,1523.071
1174,1531.125
1175,1530.401
1176,1524.563
1177,1565.558
1178,1547.233
1179,1522.347
1180,1517.958
1181,1547.233
1182,1538.455
1183,1500.358
1184,1495.969
1185,1462.985
1186,1430.045
1187,1439.548
1188,1367.018
1189,1386.834
1190,1336.251
1191,1306.208
1192,1279.105
1193,1245.440
1194,1199.247
1195,1168.479
1196,1117.214
1197,1070.339
1198,1049.074
1199,1019.031
1200,923.064
1201,895.962
1202,827.097
1203,797.822
1204,715.747
1205,690.860
1206,633.715
1207,569.964
1208,521.597
1209,471.781
1210,385.359
1211,381.695
1212,347.262
1213,304.009
1214,263.014
1215,268.128
1216,273.242
1217,250.528
1218,296.722
1219,316.495
1220,350.927
1221,389.024
1222,393.414
1223,471.781
1224,498.884
1225,598.515
1226,665.206
1227,695.974
1228,782.438
1229,838.816
1230,891.573
1231,900.351
1232,962.653
1233,1027.853
1234,1076.177
1235,1098.166
1236,1116.490
1237,1135.538
1238,1132.598
1239,1167.030
1240,1168.479
1241,1208.792
1242,1164.090
1243,1197.073
1244,1219.787
1245,1175.084
1246,1204.403
1247,1229.290
1248,1230.781
1249,1221.235
1250,1233.679
1251,1429.320
1252,1468.866
1253,1508.412
1254,1521.622
1255,1566.282
1256,1567.773
1257,1632.973
1258,1627.859
1259,1648.357
1260,1698.173
1261,1700.346
1262,1710.616
1263,1735.545
1264,1761.923
1265,1813.188
1266,1814.637
1267,1823.458
1268,1579.492
1269,1535.515
1270,1496.693
1271,1479.861
1272,1416.110
1273,1416.834
1274,1360.456
1275,1358.964
1276,1325.257
1277,1293.765
1278,1282.046
1279,1261.548
1280,1235.170
1281,1231.505
1282,1208.792
1283,1206.576
1284,1222.727
1285,1070.339
1286,1060.793
1287,1062.285
1288,1047.626
1289,1057.128
1290,1093.777
1291,1084.998
1292,1084.998
1293,1095.226
1294,1124.544
1295,1184.630
1296,1219.787
1297,1259.332
1298,1275.441
1299,1322.359
1300,1361.180
1301,1437.374
1302,1460.088
1303,1497.418
1304,1546.509
1305,1605.146
1306,1613.200
1307,1695.957
1308,1700.346
1309,1757.492
1310,1772.875
1311,1780.205
1312,1803.643
1313,1814.637
1314,1857.123
1315,1829.296
1316,1820.518
1317,1843.956
1318,1849.836
1319,1798.529
1320,1788.259
1321,1780.205
1322,1745.773
1323,1701.838
1324,1693.783
1325,1650.530
1326,1613.925
1327,1566.282
1328,1570.714
1329,1509.904
1330,1450.542
1331,1434.434
1332,1397.061
1333,1365.569
1334,1302.543
1335,1266.662
1336,1235.895
1337,1235.170
1338,1242.500
1339,1232.954
1340,1227.841
1341,1218.295
1342,1237.344
1343,1239.560
1344,1242.500
1345,1327.472
1346,1323.083
1347,1387.558
1348,1441.764
1349,1477.645
1350,1537.731
1351,1615.373
1352,1671.795
1353,1676.184
1354,1721.610
1355,1750.162
1356,1773.642
1357,1791.199
1358,1821.967
1359,1789.750
1360,1784.594
1361,1767.762
1362,1754.594
1363,1744.324
1364,1728.940
1365,1706.951
1366,1725.275
1367,1664.465
1368,1642.476
1369,1632.249
1370,1649.806
1371,1585.331
1372,1591.936
1373,1573.612
1374,1528.952
1375,1513.568
1376,1491.579
1377,1482.801
1378,1476.920
1379,1465.201
1380,1425.655
1381,1389.732
1382,1410.272
1383,1354.575
1384,1328.197
1385,1361.180
1386,1356.791
1387,1336.975
1388,1313.538
1389,1304.035
1390,1336.975
1391,1330.413
1392,1349.461
1393,1380.229
1394,1424.164
1395,1441.039
1396,1440.272
1397,1444.704
1398,1491.579
1399,1527.461
1400,1509.136
1401,1518.682
1402,1547.233
1403,1608.044
1404,1599.990
1405,1638.811
1406,1665.914
1407,1679.849
1408,1697.448
1409,1708.443
1410,1748.713
1411,1806.583
1412,1816.853
1413,1849.836
1414,1868.118
1415,1924.539
1416,1970.690
1417,1991.187
1418,2008.787
1419,2032.225
1420,2071.813
1421,2052.765
1422,2073.262
1423,2087.197
1424,2079.100
1425,2061.543
1426,2072.538
1427,2019.057
1428,1991.187
1429,1975.079
1430,1926.755
1431,1916.485
1432,1865.220
1433,1822.691
1434,1763.372
1435,1725.275
1436,1695.957
1437,1693.059
1438,1619.038
1439,1605.146
1440,1583.882
1441,1538.455
1442,1512.077
1443,1499.634
1444,1491.579
1445,1471.082
1446,1434.434
1447,1450.542
1448,1405.840
1449,1372.175
1450,1372.899
1451,1356.791
1452,1353.851
1453,1296.705
1454,1277.657
1455,1267.387
1456,1240.284
1457,1252.003
1458,1211.733
1459,1216.122
1460,1211.008
1461,1218.295
1462,1196.349
1463,1182.414
1464,1210.241
1465,1214.673
1466,1178.749
1467,1168.479
1468,1188.295
1469,1211.733
1470,1214.673
1471,1174.360
1472,1185.354
1473,1208.792
1474,1169.246
1475,1178.749
1476,1161.192
1477,1160.425
1478,1133.323
1479,1120.155
1480,1110.609
1481,1065.950
1482,1052.015
1483,1020.523
1484,1034.415
1485,1011.702
1486,984.599
1487,978.761
1488,1008.804
1489,1012.469
1490,1026.361
1491,1027.853
1492,1057.128
1493,1089.387
1494,1100.382
1495,1095.950
1496,1163.365
1497,1153.863
1498,1200.014
1499,1242.500
1500,1267.387
1501,1278.381
1502,1344.305
1503,1366.294
1504,1380.229
1505,1376.564
1506,1394.121
1507,1426.380
1508,1460.812
1509,1433.709
1510,1427.104
1511,1420.499
1512,1410.996
1513,1419.050
1514,1413.937
1515,1405.840
1516,1328.197
1517,1334.078
1518,1287.160
1519,1231.505
1520,1169.246
1521,1123.820
1522,1068.123
1523,1014.642
1524,951.659
1525,881.303
1526,830.038
1527,718.687
1528,707.693
1529,637.379
1530,575.078
1531,500.375
1532,507.705
1533,471.781
1534,438.840
1535,380.203
1536,406.581
1537,358.257
1538,405.857
1539,385.359
1540,378.754
1541,427.846
1542,467.392
1543,503.315
1544,491.554
1545,538.472
1546,609.510
1547,656.428
1548,672.536
1549,766.287
1550,802.211
1551,849.086
1552,877.638
1553,966.318
1554,977.270
1555,1067.398
1556,1082.782
1557,1147.257
1558,1201.463
1559,1202.911
1560,1276.208
1561,1282.770
1562,1354.575
1563,1403.667
1564,1443.212
1565,1477.645
1566,1473.980
1567,1528.952
1568,1542.120
1569,1555.330
1570,1607.319
1571,1654.962
1572,1656.411
1573,1704.011
1574,1713.556
1575,1708.443
1576,1728.216
1577,1749.437
1578,1769.210
1579,1786.086
1580,1821.967
1581,1813.913
1582,1808.075
1583,1802.194
1584,1817.577
1585,1800.020
1586,1791.199
1587,1756.043
1588,1746.540
1589,1726.000
1590,1715.730
1591,1699.622
1592,1699.622
1593,1701.838
1594,1693.059
1595,1670.346
1596,1681.298
1597,1635.146
1598,1668.854
1599,1617.589
1600,1654.195
1601,1624.919
1602,1594.152
1603,1610.984
1604,1610.260
1605,1594.152
1606,1564.109
1607,1558.995
1608,1534.790
1609,1523.071
1610,1512.077
1611,1501.849
1612,1491.579
1613,1467.417
1614,1449.093
1615,1415.385
1616,1425.655
1617,1400.726
1618,1340.640
1619,1304.035
1620,1281.321
1621,1277.657
1622,1250.554
1623,1224.176
1624,1170.695
1625,1183.138
1626,1134.047
1627,1091.561
1628,1073.279
1629,1052.739
1630,1074.728
1631,1038.847
1632,994.869
1633,977.270
1634,958.988
1635,961.161
1636,944.329
1637,940.664
1638,963.377
1639,915.735
1640,938.448
1641,915.010
1642,931.119
1643,893.789
1644,897.453
1645,862.254
1646,890.124
1647,868.135
1648,846.870
1649,847.637
1650,820.492
1651,775.108
1652,746.514
1653,763.389
1654,744.341
1655,697.423
1656,662.990
1657,679.141
1658,617.564
1659,649.098
1660,626.385
1661,612.450
1662,608.785
1663,564.850
1664,602.180
1665,612.450
1666,616.839
1667,628.558
1668,615.391
1669,654.212
1670,686.428
1671,698.914
1672,741.400
1673,799.270
1674,799.995
1675,882.070
1676,898.902
1677,969.216
1678,1005.139
1679,1035.182
1680,1114.998
1681,1156.036
1682,1211.733
1683,1249.830
1684,1276.208
1685,1301.094
1686,1337.742
1687,1388.283
1688,1430.045
1689,1469.591
1690,1478.369
1691,1553.839
1692,1548.725
1693,1593.427
1694,1571.438
1695,1600.714
1696,1610.260
1697,1599.990
1698,1607.319
1699,1605.146
1700,1586.098
1701,1588.271
1702,1588.995
1703,1524.563
1704,1524.563
1705,1487.190
1706,1454.931
1707,1468.866
1708,1410.996
1709,1403.667
1710,1421.266
1711,1375.072
1712,1387.558
1713,1344.305
1714,1362.629
1715,1350.186
1716,1320.867
1717,1370.683
1718,1345.072
1719,1346.521
1720,1353.851
1721,1395.612
1722,1414.661
1723,1378.737
1724,1413.937
1725,1438.099
1726,1453.482
1727,1461.536
1728,1478.369
1729,1501.082
1730,1566.282
1731,1576.552
1732,1574.379
1733,1603.655
1734,1654.962
1735,1673.243
1736,1709.167
1737,1723.059
1738,1735.545
1739,1731.156
1740,1764.097
1741,1794.864
1742,1793.415
1743,1821.967
1744,1835.177
1745,1858.615
1746,1876.939
1747,1887.166
1748,1897.436
1749,1914.269
1750,1928.204
1751,1942.139
1752,1959.696
1753,1972.906
1754,2006.614
1755,2016.841
1756,2021.230
1757,2020.506
1758,2029.284
1759,2072.538
1760,2085.706
1761,2087.197
1762,2084.257
1763,2092.311
1764,2120.138
1765,2125.294
1766,2156.061
1767,2159.726
1768,2158.959
1769,2173.618
1770,2179.499
1771,2209.542
1772,2219.770
1773,2208.775
1774,2203.661
1775,2197.056
1776,2191.218
1777,2176.559
1778,2159.726
1779,2142.127
1780,2128.959
1781,2091.586
1782,2073.262
1783,2002.182
1784,1967.025
1785,1953.133
1786,1878.388
1787,1817.577
1788,1782.421
1789,1754.594
1790,1678.400
1791,1676.184
1792,1585.331
1793,1595.601
1794,1560.444
1795,1526.736
1796,1499.634
1797,1438.099
1798,1434.434
1799,1397.786
1800,1363.354
1801,1356.024
1802,1368.510
1803,1373.624
1804,1315.029
1805,1332.586
1806,1356.791
1807,1322.359
1808,1309.148
1809,1353.851
1810,1340.640
1811,1321.592
1812,1317.202
1813,1335.527
1814,1338.467
1815,1371.408
1816,1325.257
1817,1323.808
1818,1355.299
1819,1331.862
1820,1353.126
1821,1328.921
1822,1351.635
1823,1377.288
1824,1333.353
1825,1353.851
1826,1353.851
1827,1317.970
1828,1357.515
1829,1320.867
1830,1308.424
1831,1305.484
1832,1281.321
1833,1270.327
1834,1262.997
1835,1247.614
1836,1287.927
1837,1270.327
1838,1244.673
1839,1280.597
1840,1290.824
1841,1294.489
1842,1280.597
1843,1283.537
1844,1332.586
1845,1309.148
1846,1330.413
1847,1369.959
1848,1399.277
1849,1436.650
1850,1424.164
1851,1462.985
1852,1515.742
1853,1539.946
1854,1530.401
1855,1596.325
1856,1576.552
1857,1622.703
1858,1624.195
1859,1662.292
1860,1699.622
1861,1701.838
1862,1747.264
1863,1765.588
1864,1764.821
1865,1769.977
1866,1821.242
1867,1813.913
1868,1843.231
1869,1866.669
1870,1838.842
1871,1867.393
1872,1887.166
1873,1870.334
1874,1868.885
1875,1862.280
1876,1833.686
1877,1832.961
1878,1816.853
1879,1791.199
1880,1755.318
1881,1711.340
1882,1688.627
1883,1653.470
1884,1596.325
1885,1533.341
1886,1459.321
1887,1421.991
1888,1317.202
1889,1262.273
1890,1171.420
1891,1128.933
1892,1047.626
1893,968.491
1894,871.075
1895,797.055
1896,698.914
