'Elapsed time','wrist_ppg'
'0:00.941',1760.372
'0:00.945',1742.845
'0:00.949',1725.892
'0:00.953',1709.380
'0:00.957',1693.354
'0:00.961',1677.814
'0:00.965',1662.715
'0:00.969',1648.102
'0:00.973',1633.887
'0:00.977',1619.891
'0:00.980',1605.852
'0:00.984',1591.460
'0:00.988',1576.538
'0:00.992',1561.174
'0:00.996',1545.546
'0:01.000',1529.873
'0:01.004',1514.421
'0:01.008',1499.455
'0:01.012',1485.107
'0:01.016',1471.641
'0:01.020',1459.236
'0:01.023',1448.154
'0:01.027',1438.530
'0:01.031',1430.363
'0:01.035',1423.740
'0:01.039',1418.575
'0:01.043',1414.867
'0:01.047',1412.571
'0:01.051',1411.688
'0:01.055',1412.173
'0:01.059',1414.204
'0:01.063',1417.604
'0:01.066',1422.151
'0:01.070',1427.449
'0:01.074',1433.276
'0:01.078',1439.457
'0:01.082',1445.682
'0:01.086',1451.421
'0:01.090',1456.145
'0:01.094',1459.191
'0:01.098',1459.942
'0:01.102',1457.955
'0:01.105',1452.834
'0:01.109',1444.358
'0:01.113',1432.349
'0:01.117',1416.765
'0:01.121',1397.869
'0:01.125',1376.193
'0:01.129',1352.485
'0:01.133',1327.497
'0:01.137',1302.200
'0:01.141',1277.389
'0:01.145',1253.813
'0:01.148',1231.916
'0:01.152',1212.181
'0:01.156',1194.964
'0:01.160',1180.439
'0:01.164',1168.607
'0:01.168',1159.512
'0:01.172',1152.978
'0:01.176',1148.564
'0:01.180',1145.826
'0:01.184',1144.061
'0:01.188',1142.559
'0:01.191',1140.705
'0:01.195',1138.012
'0:01.199',1134.127
'0:01.203',1128.785
'0:01.207',1121.986
'0:01.211',1113.995
'0:01.215',1105.254
'0:01.219',1096.160
'0:01.223',1087.242
'0:01.227',1079.030
'0:01.230',1072.055
'0:01.234',1067.066
'0:01.238',1064.638
'0:01.242',1065.300
'0:01.246',1069.538
'0:01.250',1077.750
'0:01.254',1090.111
'0:01.258',1106.711
'0:01.262',1127.461
'0:01.266',1151.919
'0:01.270',1179.732
'0:01.273',1210.548
'0:01.277',1243.968
'0:01.281',1279.640
'0:01.285',1316.945
'0:01.289',1355.134
'0:01.293',1393.234
'0:01.297',1430.407
'0:01.301',1465.902
'0:01.305',1499.234
'0:01.309',1530.005
'0:01.313',1557.731
'0:01.316',1581.880
'0:01.320',1601.791
'0:01.324',1616.934
'0:01.328',1626.823
'0:01.332',1631.105
'0:01.336',1629.472
'0:01.340',1621.834
'0:01.344',1608.413
'0:01.348',1589.694
'0:01.352',1566.693
'0:01.355',1540.733
'0:01.359',1513.450
'0:01.363',1486.387
'0:01.367',1461.399
'0:01.371',1439.987
'0:01.375',1423.564
'0:01.379',1412.968
'0:01.383',1408.509
'0:01.387',1409.745
'0:01.391',1415.661
'0:01.395',1424.976
'0:01.398',1436.278
'0:01.402',1448.508
'0:01.406',1461.178
'0:01.410',1474.069
'0:01.414',1487.446
'0:01.418',1502.104
'0:01.422',1519.012
'0:01.426',1539.541
'0:01.430',1564.750
'0:01.434',1595.433
'0:01.438',1631.723
'0:01.441',1673.355
'0:01.445',1719.402
'0:01.449',1768.627
'0:01.453',1819.707
'0:01.457',1871.184
'0:01.461',1921.866
'0:01.465',1970.385
'0:01.469',2015.461
'0:01.473',2056.166
'0:01.477',2091.705
'0:01.480',2121.638
'0:01.484',2145.698
'0:01.488',2163.888
'0:01.492',2176.161
'0:01.496',2182.651
'0:01.500',2183.534
'0:01.504',2178.986
'0:01.508',2169.185
'0:01.512',2154.484
'0:01.516',2135.059
'0:01.520',2111.219
'0:01.523',2083.405
'0:01.527',2051.971
'0:01.531',2017.315
'0:01.535',1980.010
'0:01.539',1940.497
'0:01.543',1899.306
'0:01.547',1856.836
'0:01.551',1813.129
'0:01.555',1768.230
'0:01.559',1722.139
'0:01.563',1674.724
'0:01.566',1625.896
'0:01.570',1575.346
'0:01.574',1522.942
'0:01.578',1468.639
'0:01.582',1412.350
'0:01.586',1354.339
'0:01.590',1294.827
'0:01.594',1234.300
'0:01.598',1173.331
'0:01.602',1112.627
'0:01.605',1053.159
'0:01.609',996.075
'0:01.613',943.141
'0:01.617',896.521
'0:01.621',858.730
'0:01.625',831.843
'0:01.629',817.230
'0:01.633',815.288
'0:01.637',825.354
'0:01.641',846.147
'0:01.645',875.727
'0:01.648',911.884
'0:01.652',952.059
'0:01.656',993.647
'0:01.660',1034.352
'0:01.664',1072.099
'0:01.668',1105.387
'0:01.672',1133.421
'0:01.676',1155.804
'0:01.680',1172.845
'0:01.684',1185.074
'0:01.688',1193.374
'0:01.691',1199.025
'0:01.695',1203.440
'0:01.699',1208.031
'0:01.703',1213.991
'0:01.707',1222.291
'0:01.711',1233.814
'0:01.715',1248.869
'0:01.719',1267.632
'0:01.723',1290.147
'0:01.727',1316.372
'0:01.730',1346.260
'0:01.734',1379.724
'0:01.738',1416.412
'0:01.742',1455.924
'0:01.746',1497.821
'0:01.750',1541.352
'0:01.754',1585.544
'0:01.758',1629.295
'0:01.762',1671.368
'0:01.766',1710.572
'0:01.770',1745.582
'0:01.773',1775.161
'0:01.777',1798.074
'0:01.781',1813.394
'0:01.785',1820.369
'0:01.789',1818.647
'0:01.793',1808.052
'0:01.797',1788.936
'0:01.801',1761.961
'0:01.805',1728.452
'0:01.809',1690.132
'0:01.813',1649.250
'0:01.816',1608.413
'0:01.820',1570.269
'0:01.824',1537.599
'0:01.828',1512.832
'0:01.832',1497.689
'0:01.836',1493.142
'0:01.840',1498.969
'0:01.844',1514.377
'0:01.848',1537.864
'0:01.852',1567.399
'0:01.855',1601.084
'0:01.859',1636.844
'0:01.863',1672.870
'0:01.867',1707.570
'0:01.871',1739.357
'0:01.875',1766.950
'0:01.879',1789.112
'0:01.883',1805.006
'0:01.887',1813.879
'0:01.891',1815.557
'0:01.895',1810.038
'0:01.898',1797.633
'0:01.902',1779.046
'0:01.906',1755.206
'0:01.910',1727.260
'0:01.914',1696.180
'0:01.918',1662.848
'0:01.922',1627.926
'0:01.926',1591.990
'0:01.930',1555.744
'0:01.934',1519.940
'0:01.938',1485.195
'0:01.941',1451.995
'0:01.945',1420.606
'0:01.949',1391.071
'0:01.953',1363.610
'0:01.957',1338.269
'0:01.961',1315.312
'0:01.965',1294.915
'0:01.969',1277.168
'0:01.973',1262.157
'0:01.977',1249.752
'0:01.980',1239.862
'0:01.984',1232.446
'0:01.988',1227.501
'0:01.992',1224.940
'0:01.996',1224.675
'0:02.000',1226.795
'0:02.004',1231.342
'0:02.008',1238.538
'0:02.012',1248.251
'0:02.016',1260.303
'0:02.020',1274.210
'0:02.023',1289.662
'0:02.027',1306.482
'0:02.031',1324.274
'0:02.035',1342.772
'0:02.039',1361.535
'0:02.043',1380.122
'0:02.047',1398.178
'0:02.051',1415.264
'0:02.055',1430.937
'0:02.059',1445.064
'0:02.063',1457.426
'0:02.066',1467.889
'0:02.070',1476.056
'0:02.074',1481.884
'0:02.078',1485.283
'0:02.082',1486.431
'0:02.086',1485.371
'0:02.090',1482.149
'0:02.094',1476.674
'0:02.098',1468.860
'0:02.102',1458.838
'0:02.105',1447.007
'0:02.109',1433.806
'0:02.113',1419.811
'0:02.117',1405.375
'0:02.121',1390.894
'0:02.125',1376.678
'0:02.129',1363.080
'0:02.133',1350.587
'0:02.137',1339.373
'0:02.141',1329.528
'0:02.145',1321.007
'0:02.148',1313.678
'0:02.152',1307.498
'0:02.156',1302.244
'0:02.160',1297.829
'0:02.164',1294.077
'0:02.168',1290.721
'0:02.172',1287.543
'0:02.176',1284.364
'0:02.180',1281.274
'0:02.184',1278.448
'0:02.188',1276.064
'0:02.191',1274.386
'0:02.195',1273.503
'0:02.199',1273.459
'0:02.203',1274.386
'0:02.207',1276.329
'0:02.211',1279.243
'0:02.215',1282.995
'0:02.219',1287.631
'0:02.223',1293.017
'0:02.227',1299.021
'0:02.230',1305.599
'0:02.234',1312.707
'0:02.238',1320.257
'0:02.242',1328.247
'0:02.246',1336.591
'0:02.250',1345.333
'0:02.254',1354.427
'0:02.258',1363.831
'0:02.262',1373.720
'0:02.266',1384.139
'0:02.270',1395.265
'0:02.273',1407.141
'0:02.277',1419.502
'0:02.281',1431.952
'0:02.285',1443.916
'0:02.289',1454.865
'0:02.293',1464.578
'0:02.297',1472.966
'0:02.301',1480.162
'0:02.305',1486.122
'0:02.309',1490.713
'0:02.313',1493.715
'0:02.316',1494.952
'0:02.320',1494.201
'0:02.324',1491.596
'0:02.328',1487.358
'0:02.332',1481.663
'0:02.336',1474.467
'0:02.340',1465.725
'0:02.344',1455.395
'0:02.348',1443.695
'0:02.352',1431.025
'0:02.355',1417.913
'0:02.359',1404.668
'0:02.363',1391.424
'0:02.367',1378.179
'0:02.371',1364.935
'0:02.375',1351.690
'0:02.379',1338.534
'0:02.383',1325.731
'0:02.387',1313.546
'0:02.391',1302.200
'0:02.395',1292.002
'0:02.398',1283.128
'0:02.402',1275.711
'0:02.406',1269.574
'0:02.410',1264.497
'0:02.414',1260.127
'0:02.418',1256.418
'0:02.422',1253.284
'0:02.426',1250.546
'0:02.430',1247.942
'0:02.434',1245.425
'0:02.438',1242.865
'0:02.441',1240.039
'0:02.445',1236.904
'0:02.449',1233.417
'0:02.453',1229.576
'0:02.457',1225.558
'0:02.461',1221.762
'0:02.465',1218.583
'0:02.469',1216.155
'0:02.473',1214.389
'0:02.477',1213.064
'0:02.480',1211.961
'0:02.484',1211.034
'0:02.488',1210.239
'0:02.492',1209.886
'0:02.496',1210.371
'0:02.500',1212.049
'0:02.504',1215.184
'0:02.508',1219.775
'0:02.512',1225.823
'0:02.516',1233.240
'0:02.520',1241.893
'0:02.523',1251.827
'0:02.527',1262.996
'0:02.531',1275.269
'0:02.535',1288.426
'0:02.539',1302.112
'0:02.543',1315.930
'0:02.547',1329.439
'0:02.551',1342.331
'0:02.555',1354.427
'0:02.559',1365.597
'0:02.563',1375.751
'0:02.566',1384.934
'0:02.570',1393.190
'0:02.574',1400.430
'0:02.578',1406.611
'0:02.582',1411.864
'0:02.586',1416.456
'0:02.590',1420.871
'0:02.594',1425.330
'0:02.598',1430.009
'0:02.602',1434.822
'0:02.605',1439.590
'0:02.609',1444.181
'0:02.613',1448.508
'0:02.617',1452.569
'0:02.621',1456.101
'0:02.625',1458.971
'0:02.629',1461.134
'0:02.633',1462.723
'0:02.637',1463.695
'0:02.641',1464.224
'0:02.645',1464.269
'0:02.648',1463.827
'0:02.652',1462.679
'0:02.656',1460.737
'0:02.660',1458.044
'0:02.664',1454.644
'0:02.668',1450.538
'0:02.672',1445.682
'0:02.676',1440.119
'0:02.680',1433.850
'0:02.684',1427.051
'0:02.688',1419.855
'0:02.691',1412.483
'0:02.695',1405.110
'0:02.699',1398.002
'0:02.703',1391.380
'0:02.707',1385.331
'0:02.711',1380.078
'0:02.715',1375.574
'0:02.719',1371.822
'0:02.723',1368.731
'0:02.727',1366.127
'0:02.730',1364.008
'0:02.734',1362.418
'0:02.738',1361.270
'0:02.742',1360.564
'0:02.746',1360.167
'0:02.750',1360.167
'0:02.754',1360.741
'0:02.758',1362.109
'0:02.762',1364.582
'0:02.766',1368.246
'0:02.770',1373.279
'0:02.773',1379.504
'0:02.777',1386.523
'0:02.781',1393.984
'0:02.785',1401.622
'0:02.789',1409.392
'0:02.793',1417.339
'0:02.797',1425.330
'0:02.801',1433.321
'0:02.805',1441.135
'0:02.809',1448.817
'0:02.813',1456.498
'0:02.816',1464.180
'0:02.820',1471.818
'0:02.824',1479.191
'0:02.828',1486.166
'0:02.832',1492.568
'0:02.836',1498.174
'0:02.840',1502.898
'0:02.844',1506.695
'0:02.848',1509.918
'0:02.852',1512.920
'0:02.855',1516.055
'0:02.859',1519.498
'0:02.863',1523.207
'0:02.867',1527.003
'0:02.871',1530.933
'0:02.875',1534.862
'0:02.879',1538.747
'0:02.883',1542.411
'0:02.887',1545.722
'0:02.891',1548.548
'0:02.895',1550.932
'0:02.898',1552.830
'0:02.902',1554.155
'0:02.906',1554.861
'0:02.910',1555.038
'0:02.914',1554.905
'0:02.918',1554.508
'0:02.922',1553.978
'0:02.926',1553.316
'0:02.930',1552.477
'0:02.934',1551.373
'0:02.938',1550.049
'0:02.941',1548.459
'0:02.945',1546.649
'0:02.949',1544.619
'0:02.953',1542.455
'0:02.957',1540.160
'0:02.961',1537.820
'0:02.965',1535.480
'0:02.969',1533.228
'0:02.973',1530.933
'0:02.977',1528.637
'0:02.980',1526.253
'0:02.984',1523.781
'0:02.988',1521.132
'0:02.992',1518.218
'0:02.996',1514.995
'0:03.000',1511.375
'0:03.004',1507.269
'0:03.008',1502.810
'0:03.012',1498.219
'0:03.016',1493.671
'0:03.020',1489.433
'0:03.023',1485.725
'0:03.027',1482.723
'0:03.031',1480.427
'0:03.035',1478.837
'0:03.039',1478.043
'0:03.043',1477.999
'0:03.047',1478.705
'0:03.051',1479.941
'0:03.055',1481.663
'0:03.059',1483.561
'0:03.063',1485.548
'0:03.066',1487.491
'0:03.070',1489.345
'0:03.074',1491.022
'0:03.078',1492.612
'0:03.082',1494.025
'0:03.086',1495.172
'0:03.090',1495.923
'0:03.094',1496.188
'0:03.098',1495.923
'0:03.102',1495.172
'0:03.105',1494.069
'0:03.109',1492.523
'0:03.113',1490.758
'0:03.117',1488.771
'0:03.121',1486.608
'0:03.125',1484.179
'0:03.129',1481.531
'0:03.133',1478.837
'0:03.137',1476.233
'0:03.141',1474.025
'0:03.145',1472.304
'0:03.148',1471.112
'0:03.152',1470.405
'0:03.156',1469.920
'0:03.160',1469.213
'0:03.164',1467.845
'0:03.168',1465.372
'0:03.172',1461.796
'0:03.176',1457.205
'0:03.180',1452.084
'0:03.184',1446.786
'0:03.188',1441.665
'0:03.191',1436.720
'0:03.195',1431.731
'0:03.199',1426.301
'0:03.203',1419.855
'0:03.207',1412.041
'0:03.211',1402.417
'0:03.215',1390.629
'0:03.219',1376.413
'0:03.223',1359.593
'0:03.227',1340.167
'0:03.230',1318.093
'0:03.234',1293.547
'0:03.238',1266.925
'0:03.242',1238.626
'0:03.246',1208.959
'0:03.250',1177.922
'0:03.254',1145.164
'0:03.258',1110.375
'0:03.262',1073.114
'0:03.266',1032.895
'0:03.270',989.541
'0:03.273',943.009
'0:03.277',893.474
'0:03.281',841.291
'0:03.285',786.680
'0:03.289',730.258
'0:03.293',672.644
'0:03.297',615.031
'0:03.301',558.874
'0:03.305',505.896
'0:03.309',457.598
'0:03.313',415.392
'0:03.316',380.515
'0:03.320',353.893
'0:03.324',336.057
'0:03.328',327.183
'0:03.332',327.095
'0:03.336',335.528
'0:03.340',351.730
'0:03.344',374.731
'0:03.348',403.163
'0:03.352',435.479
'0:03.355',470.092
'0:03.359',505.675
'0:03.363',541.347
'0:03.367',576.357
'0:03.371',610.219
'0:03.375',642.491
'0:03.379',672.821
'0:03.383',700.855
'0:03.387',726.594
'0:03.391',750.345
'0:03.395',772.552
'0:03.398',793.787
'0:03.402',814.625
'0:03.406',835.728
'0:03.410',857.582
'0:03.414',880.495
'0:03.418',904.379
'0:03.422',929.235
'0:03.426',954.885
'0:03.430',981.330
'0:03.434',1008.481
'0:03.438',1036.294
'0:03.441',1064.593
'0:03.445',1093.069
'0:03.449',1121.236
'0:03.453',1148.608
'0:03.457',1174.523
'0:03.461',1198.540
'0:03.465',1220.349
'0:03.469',1239.951
'0:03.473',1257.169
'0:03.477',1271.782
'0:03.480',1283.702
'0:03.484',1292.929
'0:03.488',1299.419
'0:03.492',1303.171
'0:03.496',1304.275
'0:03.500',1302.862
'0:03.504',1298.845
'0:03.508',1292.178
'0:03.512',1282.775
'0:03.516',1270.457
'0:03.520',1255.138
'0:03.523',1236.640
'0:03.527',1214.830
'0:03.531',1189.489
'0:03.535',1160.528
'0:03.539',1127.858
'0:03.543',1091.259
'0:03.547',1050.289
'0:03.551',1004.552
'0:03.555',953.649
'0:03.559',897.315
'0:03.563',835.375
'0:03.566',768.005
'0:03.570',695.646
'0:03.574',619.269
'0:03.578',540.155
'0:03.582',459.982
'0:03.586',380.647
'0:03.590',304.094
'0:03.594',232.265
'0:03.598',167.057
'0:03.602',110.283
'0:03.605',63.265
'0:03.609',26.577
'0:03.613',-0.177
'0:03.617',-17.792
'0:03.621',-27.195
'0:03.625',-29.050
'0:03.629',-23.487
'0:03.633',-10.154
'0:03.637',11.699
'0:03.641',43.000
'0:03.645',84.500
'0:03.648',136.507
'0:03.652',198.932
'0:03.656',271.159
'0:03.660',352.127
'0:03.664',440.380
'0:03.668',534.239
'0:03.672',631.807
'0:03.676',731.141
'0:03.680',830.386
'0:03.684',927.998
'0:03.688',1022.564
'0:03.691',1112.936
'0:03.695',1198.275
'0:03.699',1277.742
'0:03.703',1350.631
'0:03.707',1416.456
'0:03.711',1474.952
'0:03.715',1526.032
'0:03.719',1569.474
'0:03.723',1605.190
'0:03.727',1633.224
'0:03.730',1653.797
'0:03.734',1667.307
'0:03.738',1674.238
'0:03.742',1675.254
'0:03.746',1670.971
'0:03.750',1662.230
'0:03.754',1649.692
'0:03.758',1633.887
'0:03.762',1615.432
'0:03.766',1594.992
'0:03.770',1573.094
'0:03.773',1550.270
'0:03.777',1526.738
'0:03.781',1502.633
'0:03.785',1478.175
'0:03.789',1453.629
'0:03.793',1429.612
'0:03.797',1406.567
'0:03.801',1385.155
'0:03.805',1365.729
'0:03.809',1348.688
'0:03.813',1334.031
'0:03.816',1321.758
'0:03.820',1311.824
'0:03.824',1304.187
'0:03.828',1298.756
'0:03.832',1295.489
'0:03.836',1294.165
'0:03.840',1294.651
'0:03.844',1296.681
'0:03.848',1300.125
'0:03.852',1304.849
'0:03.855',1310.809
'0:03.859',1317.917
'0:03.863',1326.217
'0:03.867',1335.576
'0:03.871',1345.907
'0:03.875',1357.032
'0:03.879',1368.820
'0:03.883',1380.961
'0:03.887',1393.322
'0:03.891',1405.772
'0:03.895',1418.001
'0:03.898',1429.833
'0:03.902',1440.914
'0:03.906',1450.892
'0:03.910',1459.545
'0:03.914',1466.476
'0:03.918',1471.553
'0:03.922',1474.511
'0:03.926',1475.438
'0:03.930',1474.246
'0:03.934',1471.067
'0:03.938',1466.167
'0:03.941',1459.765
'0:03.945',1452.304
'0:03.949',1444.093
'0:03.953',1435.572
'0:03.957',1427.096
'0:03.961',1418.884
'0:03.965',1411.202
'0:03.969',1404.227
'0:03.973',1398.134
'0:03.977',1393.146
'0:03.980',1389.349
'0:03.984',1386.479
'0:03.988',1384.272
'0:03.992',1382.550
'0:03.996',1381.225
'0:04.000',1380.298
'0:04.004',1379.769
'0:04.008',1379.283
'0:04.012',1378.753
'0:04.016',1378.003
'0:04.020',1377.208
'0:04.023',1376.281
'0:04.027',1375.089
'0:04.031',1373.500
'0:04.035',1371.557
'0:04.039',1369.394
'0:04.043',1367.363
'0:04.047',1365.553
'0:04.051',1364.228
'0:04.055',1363.478
'0:04.059',1363.566
'0:04.063',1364.626
'0:04.066',1366.657
'0:04.070',1369.659
'0:04.074',1373.764
'0:04.078',1379.018
'0:04.082',1385.552
'0:04.086',1393.234
'0:04.090',1401.975
'0:04.094',1411.511
'0:04.098',1421.754
'0:04.102',1432.570
'0:04.105',1443.960
'0:04.109',1456.013
'0:04.113',1468.683
'0:04.117',1481.751
'0:04.121',1495.040
'0:04.125',1508.284
'0:04.129',1521.176
'0:04.133',1533.537
'0:04.137',1545.325
'0:04.141',1556.406
'0:04.145',1566.737
'0:04.148',1576.140
'0:04.152',1584.440
'0:04.156',1591.372
'0:04.160',1596.978
'0:04.164',1601.217
'0:04.168',1604.219
'0:04.172',1606.205
'0:04.176',1607.265
'0:04.180',1607.530
'0:04.184',1606.956
'0:04.188',1605.411
'0:04.191',1602.806
'0:04.195',1599.230
'0:04.199',1595.036
'0:04.203',1590.621
'0:04.207',1586.206
'0:04.211',1581.703
'0:04.215',1576.935
'0:04.219',1571.549
'0:04.223',1565.368
'0:04.227',1558.172
'0:04.230',1549.651
'0:04.234',1539.586
'0:04.238',1527.798
'0:04.242',1514.377
'0:04.246',1499.587
'0:04.250',1483.650
'0:04.254',1467.050
'0:04.258',1449.788
'0:04.262',1431.731
'0:04.266',1412.615
'0:04.270',1392.042
'0:04.273',1369.482
'0:04.277',1344.450
'0:04.281',1316.327
'0:04.285',1284.541
'0:04.289',1248.648
'0:04.293',1208.650
'0:04.297',1164.634
'0:04.301',1116.644
'0:04.305',1064.770
'0:04.309',1009.055
'0:04.313',949.631
'0:04.316',886.808
'0:04.320',821.027
'0:04.324',752.994
'0:04.328',683.726
'0:04.332',614.236
'0:04.336',545.718
'0:04.340',479.363
'0:04.344',416.496
'0:04.348',358.573
'0:04.352',307.052
'0:04.355',263.212
'0:04.359',228.247
'0:04.363',203.436
'0:04.367',189.882
'0:04.371',188.734
'0:04.375',200.963
'0:04.379',227.232
'0:04.383',267.716
'0:04.387',322.504
'0:04.391',391.199
'0:04.395',473.138
'0:04.398',567.306
'0:04.402',672.512
'0:04.406',787.474
'0:04.410',910.781
'0:04.414',1040.974
'0:04.418',1176.686
'0:04.422',1316.592
'0:04.426',1459.103
'0:04.430',1602.674
'0:04.434',1745.758
'0:04.438',1886.857
'0:04.441',2024.467
'0:04.445',2156.824
'0:04.449',2281.896
'0:04.453',2397.432
'0:04.457',2501.181
'0:04.461',2590.890
'0:04.465',2664.751
'0:04.469',2722.143
'0:04.473',2763.687
'0:04.477',2791.368
'0:04.480',2807.924
'0:04.484',2816.003
'0:04.488',2818.210
'0:04.492',2816.709
'0:04.496',2813.133
'0:04.500',2808.718
'0:04.504',2804.259
'0:04.508',2800.286
'0:04.512',2796.975
'0:04.516',2794.414
'0:04.520',2792.604
'0:04.523',2791.368
'0:04.527',2790.662
'0:04.531',2790.264
'0:04.535',2790.132
'0:04.539',2790.176
'0:04.543',2790.264
'0:04.547',2790.441
'0:04.551',2790.750
'0:04.555',2791.147
'0:04.559',2791.810
'0:04.563',2792.737
'0:04.566',2794.061
'0:04.570',2795.783
'0:04.574',2797.946
'0:04.578',2800.463
'0:04.582',2803.244
'0:04.586',2805.849
'0:04.590',2807.791
