'Elapsed time','wrist_ppg'
'0:00.441',1414.646
'0:00.445',1432.231
'0:00.449',1389.030
'0:00.453',1380.216
'0:00.457',1413.904
'0:00.461',1358.225
'0:00.465',1386.806
'0:00.469',1359.707
'0:00.473',1351.635
'0:00.477',1395.619
'0:00.480',1363.372
'0:00.484',1367.038
'0:00.488',1384.623
'0:00.492',1383.140
'0:00.496',1405.132
'0:00.500',1369.962
'0:00.504',1374.368
'0:00.508',1409.539
'0:00.512',1380.216
'0:00.516',1386.806
'0:00.520',1389.030
'0:00.523',1389.730
'0:00.527',1396.319
'0:00.531',1443.968
'0:00.535',1421.976
'0:00.539',1411.722
'0:00.543',1440.303
'0:00.547',1445.410
'0:00.551',1430.789
'0:00.555',1463.736
'0:00.559',1411.722
'0:00.563',1447.633
'0:00.566',1405.874
'0:00.570',1453.481
'0:00.574',1397.060
'0:00.578',1407.315
'0:00.582',1388.288
'0:00.586',1410.980
'0:00.590',1371.444
'0:00.594',1416.128
'0:00.598',1362.631
'0:00.602',1346.528
'0:00.605',1339.939
'0:00.609',1380.216
'0:00.613',1360.448
'0:00.617',1342.122
'0:00.621',1310.617
'0:00.625',1323.795
'0:00.629',1356.042
'0:00.633',1354.600
'0:00.637',1339.198
'0:00.641',1323.095
'0:00.645',1323.095
'0:00.648',1320.871
'0:00.652',1321.613
'0:00.656',1328.943
'0:00.660',1343.604
'0:00.664',1350.194
'0:00.668',1337.015
'0:00.672',1361.890
'0:00.676',1399.984
'0:00.680',1364.114
'0:00.684',1360.448
'0:00.688',1372.144
'0:00.691',1361.890
'0:00.695',1366.296
'0:00.699',1368.520
'0:00.703',1405.132
'0:00.707',1410.980
'0:00.711',1391.954
'0:00.715',1391.954
'0:00.719',1399.984
'0:00.723',1397.060
'0:00.727',1385.364
'0:00.730',1383.882
'0:00.734',1389.030
'0:00.738',1392.695
'0:00.742',1398.543
'0:00.746',1388.288
'0:00.750',1373.627
'0:00.754',1371.444
'0:00.758',1369.220
'0:00.762',1369.962
'0:00.766',1349.452
'0:00.770',1339.939
'0:00.773',1321.613
'0:00.777',1307.693
'0:00.781',1309.875
'0:00.785',1317.947
'0:00.789',1320.130
'0:00.793',1311.358
'0:00.797',1278.370
'0:00.801',1306.210
'0:00.805',1306.210
'0:00.809',1297.438
'0:00.813',1249.089
'0:00.816',1291.590
'0:00.820',1246.906
'0:00.824',1241.017
'0:00.828',1252.754
'0:00.832',1258.602
'0:00.836',1232.245
'0:00.840',1235.910
'0:00.844',1233.686
'0:00.848',1260.826
'0:00.852',1206.588
'0:00.855',1246.165
'0:00.859',1208.812
'0:00.863',1213.918
'0:00.867',1221.249
'0:00.871',1194.150
'0:00.875',1218.325
'0:00.879',1169.976
'0:00.883',1171.417
'0:00.887',1210.994
'0:00.891',1156.056
'0:00.895',1180.972
'0:00.898',1195.592
'0:00.902',1153.132
'0:00.906',1194.150
'0:00.910',1210.253
'0:00.914',1175.082
'0:00.918',1187.561
'0:00.922',1233.686
'0:00.926',1191.926
'0:00.930',1227.838
'0:00.934',1252.754
'0:00.938',1231.504
'0:00.941',1275.446
'0:00.945',1263.009
'0:00.949',1271.781
'0:00.953',1281.335
'0:00.957',1301.103
'0:00.961',1275.446
'0:00.965',1323.795
'0:00.969',1337.015
'0:00.973',1314.282
'0:00.977',1354.600
'0:00.980',1312.099
'0:00.984',1361.890
'0:00.988',1376.551
'0:00.992',1334.050
'0:00.996',1389.730
'0:01.000',1358.966
'0:01.004',1388.288
'0:01.008',1394.878
'0:01.012',1428.566
'0:01.016',1427.124
'0:01.020',1438.079
'0:01.023',1428.566
'0:01.027',1422.718
'0:01.031',1485.728
'0:01.035',1464.477
'0:01.039',1493.059
'0:01.043',1477.656
'0:01.047',1519.416
'0:01.051',1475.473
'0:01.055',1509.903
'0:01.059',1484.245
'0:01.063',1517.233
'0:01.066',1501.089
'0:01.070',1506.979
'0:01.074',1505.496
'0:01.078',1490.093
'0:01.082',1528.188
'0:01.086',1517.933
'0:01.090',1480.580
'0:01.094',1475.473
'0:01.098',1470.325
'0:01.102',1512.827
'0:01.105',1501.089
'0:01.109',1482.804
'0:01.113',1482.804
'0:01.117',1450.557
'0:01.121',1466.660
'0:01.125',1486.469
'0:01.129',1483.504
'0:01.133',1471.067
'0:01.137',1422.718
'0:01.141',1454.223
'0:01.145',1460.071
'0:01.148',1438.079
'0:01.152',1405.132
'0:01.156',1407.315
'0:01.160',1453.481
'0:01.164',1436.637
'0:01.168',1432.231
'0:01.172',1442.485
'0:01.176',1435.896
'0:01.180',1409.539
'0:01.184',1413.204
'0:01.188',1451.999
'0:01.191',1449.816
'0:01.195',1436.637
'0:01.199',1428.566
'0:01.203',1460.812
'0:01.207',1447.633
'0:01.211',1432.231
'0:01.215',1454.964
'0:01.219',1438.079
'0:01.223',1456.405
'0:01.227',1482.804
'0:01.230',1440.303
'0:01.234',1473.249
'0:01.238',1487.911
'0:01.242',1447.633
'0:01.246',1473.249
'0:01.250',1490.093
'0:01.254',1462.995
'0:01.258',1498.165
'0:01.262',1450.557
'0:01.266',1500.348
'0:01.270',1491.576
'0:01.273',1475.473
'0:01.277',1501.831
'0:01.281',1454.964
'0:01.285',1488.652
'0:01.289',1476.173
'0:01.293',1473.991
'0:01.297',1448.334
'0:01.301',1478.397
'0:01.305',1501.831
'0:01.309',1453.481
'0:01.313',1477.656
'0:01.316',1499.648
'0:01.320',1458.629
'0:01.324',1451.299
'0:01.328',1494.500
'0:01.332',1493.059
'0:01.336',1453.481
'0:01.340',1473.249
'0:01.344',1449.075
'0:01.348',1462.253
'0:01.352',1431.490
'0:01.355',1470.325
'0:01.359',1457.147
'0:01.363',1441.744
'0:01.367',1487.169
'0:01.371',1447.633
'0:01.375',1451.299
'0:01.379',1453.481
'0:01.383',1449.816
'0:01.387',1458.629
'0:01.391',1455.664
'0:01.395',1471.067
'0:01.398',1507.679
'0:01.402',1469.584
'0:01.406',1504.755
'0:01.410',1465.219
'0:01.414',1512.827
'0:01.418',1461.553
'0:01.422',1492.317
'0:01.426',1479.839
'0:01.430',1460.071
'0:01.434',1500.348
'0:01.438',1460.812
'0:01.441',1506.237
'0:01.445',1452.740
'0:01.449',1493.759
'0:01.453',1446.892
'0:01.457',1495.983
'0:01.461',1456.405
'0:01.465',1435.155
'0:01.469',1481.321
'0:01.473',1451.999
'0:01.477',1423.459
'0:01.480',1426.383
'0:01.484',1451.299
'0:01.488',1434.455
'0:01.492',1413.904
'0:01.496',1416.869
'0:01.500',1396.319
'0:01.504',1396.319
'0:01.508',1386.064
'0:01.512',1381.699
'0:01.516',1366.296
'0:01.520',1358.966
'0:01.523',1316.506
'0:01.527',1328.202
'0:01.531',1335.533
'0:01.535',1337.015
'0:01.539',1359.707
'0:01.543',1312.099
'0:01.547',1358.966
'0:01.551',1315.023
'0:01.555',1320.871
'0:01.559',1353.118
'0:01.563',1315.023
'0:01.566',1349.452
'0:01.570',1370.703
'0:01.574',1328.943
'0:01.578',1326.760
'0:01.582',1331.126
'0:01.586',1353.859
'0:01.590',1342.122
'0:01.594',1339.198
'0:01.598',1368.520
'0:01.602',1372.144
'0:01.605',1369.220
'0:01.609',1315.023
'0:01.613',1322.354
'0:01.617',1327.461
'0:01.621',1347.270
'0:01.625',1343.604
'0:01.629',1297.438
'0:01.633',1315.023
'0:01.637',1305.510
'0:01.641',1289.366
'0:01.645',1328.943
'0:01.648',1301.845
'0:01.652',1292.290
'0:01.656',1331.126
'0:01.660',1312.841
'0:01.664',1304.769
'0:01.668',1320.130
'0:01.672',1346.528
'0:01.676',1357.524
'0:01.680',1315.023
'0:01.684',1321.613
'0:01.688',1346.528
'0:01.691',1386.806
'0:01.695',1394.136
'0:01.699',1401.467
'0:01.703',1405.132
'0:01.707',1395.619
'0:01.711',1376.551
'0:01.715',1424.159
'0:01.719',1411.722
'0:01.723',1434.455
'0:01.727',1417.570
'0:01.730',1399.984
'0:01.734',1416.869
'0:01.738',1418.311
'0:01.742',1412.463
'0:01.746',1403.650
'0:01.750',1405.874
'0:01.754',1430.789
'0:01.758',1451.299
'0:01.762',1430.048
'0:01.766',1441.744
'0:01.770',1446.151
'0:01.773',1405.874
'0:01.777',1404.391
'0:01.781',1413.904
'0:01.785',1418.311
'0:01.789',1430.789
'0:01.793',1430.789
'0:01.797',1432.231
'0:01.801',1407.315
'0:01.805',1400.726
'0:01.809',1372.886
'0:01.813',1363.372
'0:01.816',1365.555
'0:01.820',1369.220
'0:01.824',1394.878
'0:01.828',1341.381
'0:01.832',1374.368
'0:01.836',1326.019
'0:01.840',1354.600
'0:01.844',1301.103
'0:01.848',1325.278
'0:01.852',1321.613
'0:01.855',1287.925
'0:01.859',1271.081
'0:01.863',1316.506
'0:01.867',1290.849
'0:01.871',1262.267
'0:01.875',1252.013
'0:01.879',1285.701
'0:01.883',1271.081
'0:01.887',1250.571
'0:01.891',1243.941
'0:01.895',1223.432
'0:01.898',1213.918
'0:01.902',1249.089
'0:01.906',1243.241
'0:01.910',1246.165
'0:01.914',1225.656
'0:01.918',1196.333
'0:01.922',1183.896
'0:01.926',1175.082
'0:01.930',1180.972
'0:01.934',1189.744
'0:01.938',1162.645
'0:01.941',1193.409
'0:01.945',1204.405
'0:01.949',1202.922
'0:01.953',1186.820
'0:01.957',1190.485
'0:01.961',1189.744
'0:01.965',1187.561
'0:01.969',1195.592
'0:01.973',1233.686
'0:01.977',1229.321
'0:01.980',1217.584
'0:01.984',1252.013
'0:01.988',1230.762
'0:01.992',1265.191
'0:01.996',1288.666
'0:02.000',1276.187
'0:02.004',1286.442
'0:02.008',1345.046
'0:02.012',1356.783
'0:02.016',1325.278
'0:02.020',1343.604
'0:02.023',1391.212
'0:02.027',1410.980
'0:02.031',1410.980
'0:02.035',1416.869
'0:02.039',1435.155
'0:02.043',1436.637
'0:02.047',1449.816
'0:02.051',1447.633
'0:02.055',1455.664
'0:02.059',1449.816
'0:02.063',1434.455
'0:02.066',1430.048
'0:02.070',1427.124
'0:02.074',1426.383
'0:02.078',1436.637
'0:02.082',1484.245
'0:02.086',1441.744
'0:02.090',1460.812
'0:02.094',1484.245
'0:02.098',1459.329
'0:02.102',1472.549
'0:02.105',1493.759
'0:02.109',1482.804
'0:02.113',1465.219
'0:02.117',1499.648
'0:02.121',1467.401
'0:02.125',1486.469
'0:02.129',1506.237
'0:02.133',1473.991
'0:02.137',1457.888
'0:02.141',1454.223
'0:02.145',1454.964
'0:02.148',1474.732
'0:02.152',1488.652
'0:02.156',1456.405
'0:02.160',1447.633
'0:02.164',1427.124
'0:02.168',1466.660
'0:02.172',1434.455
'0:02.176',1421.235
'0:02.180',1436.637
'0:02.184',1407.315
'0:02.188',1451.999
'0:02.191',1420.535
'0:02.195',1450.557
'0:02.199',1425.642
'0:02.203',1425.642
'0:02.207',1424.159
'0:02.211',1394.878
'0:02.215',1443.227
'0:02.219',1429.307
'0:02.223',1405.132
'0:02.227',1397.802
'0:02.230',1450.557
'0:02.234',1442.485
'0:02.238',1405.874
'0:02.242',1458.629
'0:02.246',1413.204
'0:02.250',1466.660
'0:02.254',1424.159
'0:02.258',1443.227
'0:02.262',1465.919
'0:02.266',1461.553
'0:02.270',1482.804
'0:02.273',1478.397
'0:02.277',1444.709
'0:02.281',1449.816
'0:02.285',1482.804
'0:02.289',1477.656
'0:02.293',1489.393
'0:02.297',1442.485
'0:02.301',1460.071
'0:02.305',1463.736
'0:02.309',1455.664
'0:02.313',1481.321
'0:02.316',1435.896
'0:02.320',1457.888
'0:02.324',1473.249
'0:02.328',1437.379
'0:02.332',1444.709
'0:02.336',1486.469
'0:02.340',1433.713
'0:02.344',1433.713
'0:02.348',1471.067
'0:02.352',1477.656
'0:02.355',1430.789
'0:02.359',1432.972
'0:02.363',1459.329
'0:02.367',1469.584
'0:02.371',1466.660
'0:02.375',1442.485
'0:02.379',1416.128
'0:02.383',1410.980
'0:02.387',1422.718
'0:02.391',1420.535
'0:02.395',1435.896
'0:02.398',1424.900
'0:02.402',1400.726
'0:02.406',1400.726
'0:02.410',1401.467
'0:02.414',1407.315
'0:02.418',1439.561
'0:02.422',1415.387
'0:02.426',1433.713
'0:02.430',1419.052
'0:02.434',1434.455
'0:02.438',1451.999
'0:02.441',1462.253
'0:02.445',1480.580
'0:02.449',1478.397
'0:02.453',1442.485
'0:02.457',1438.820
'0:02.461',1443.968
'0:02.465',1468.884
'0:02.469',1447.633
'0:02.473',1443.227
'0:02.477',1449.075
'0:02.480',1464.477
'0:02.484',1494.500
'0:02.488',1493.059
'0:02.492',1456.405
'0:02.496',1444.709
'0:02.500',1441.044
'0:02.504',1453.481
'0:02.508',1462.995
'0:02.512',1482.804
'0:02.516',1484.245
'0:02.520',1475.473
'0:02.523',1473.249
'0:02.527',1465.219
'0:02.531',1461.553
'0:02.535',1408.056
'0:02.539',1424.159
'0:02.543',1437.379
'0:02.547',1435.155
'0:02.551',1386.806
'0:02.555',1408.056
'0:02.559',1362.631
'0:02.563',1387.547
'0:02.566',1347.970
'0:02.570',1363.372
'0:02.574',1380.216
'0:02.578',1347.270
'0:02.582',1372.144
'0:02.586',1317.206
'0:02.590',1363.372
'0:02.594',1318.689
'0:02.598',1339.939
'0:02.602',1330.385
'0:02.605',1359.707
'0:02.609',1357.524
'0:02.613',1337.015
'0:02.617',1373.627
'0:02.621',1383.140
'0:02.625',1340.680
'0:02.629',1393.395
'0:02.633',1346.528
'0:02.637',1366.296
'0:02.641',1402.208
'0:02.645',1352.376
'0:02.648',1386.064
'0:02.652',1362.631
'0:02.656',1387.547
'0:02.660',1339.198
'0:02.664',1378.775
'0:02.668',1342.122
'0:02.672',1309.875
'0:02.676',1353.118
'0:02.680',1297.438
'0:02.684',1286.442
'0:02.688',1324.537
'0:02.691',1266.674
'0:02.695',1312.841
'0:02.699',1265.191
'0:02.703',1297.438
'0:02.707',1260.085
'0:02.711',1247.606
'0:02.715',1277.670
'0:02.719',1250.571
'0:02.723',1224.914
'0:02.727',1275.446
'0:02.730',1271.081
'0:02.734',1254.937
'0:02.738',1231.504
'0:02.742',1279.853
'0:02.746',1243.241
'0:02.750',1261.526
'0:02.754',1279.111
'0:02.758',1295.955
'0:02.762',1274.746
'0:02.766',1296.697
'0:02.770',1293.031
'0:02.773',1338.457
'0:02.777',1305.510
'0:02.781',1342.122
'0:02.785',1322.354
'0:02.789',1378.775
'0:02.793',1340.680
'0:02.797',1382.399
'0:02.801',1369.220
'0:02.805',1358.966
'0:02.809',1403.650
'0:02.813',1387.547
'0:02.816',1358.225
'0:02.820',1360.448
'0:02.824',1360.448
'0:02.828',1364.114
'0:02.832',1407.315
'0:02.836',1396.319
'0:02.840',1355.300
'0:02.844',1363.372
'0:02.848',1399.284
'0:02.852',1345.787
'0:02.855',1378.034
'0:02.859',1356.042
'0:02.863',1331.867
'0:02.867',1336.274
'0:02.871',1356.783
'0:02.875',1315.765
'0:02.879',1361.190
'0:02.883',1349.452
'0:02.887',1314.282
'0:02.891',1312.841
'0:02.895',1303.286
'0:02.898',1299.621
'0:02.902',1309.875
'0:02.906',1312.099
'0:02.910',1334.050
'0:02.914',1331.126
'0:02.918',1328.943
'0:02.922',1317.947
'0:02.926',1317.947
'0:02.930',1304.769
'0:02.934',1299.621
'0:02.938',1277.670
'0:02.941',1280.594
'0:02.945',1279.853
'0:02.949',1275.446
'0:02.953',1232.986
'0:02.957',1228.580
'0:02.961',1269.598
'0:02.965',1247.606
'0:02.969',1245.424
'0:02.973',1226.356
'0:02.977',1215.401
'0:02.980',1213.918
'0:02.984',1227.097
'0:02.988',1210.253
'0:02.992',1204.405
'0:02.996',1216.101
'0:03.000',1229.321
'0:03.004',1240.276
'0:03.008',1238.834
'0:03.012',1238.834
'0:03.016',1232.245
'0:03.020',1221.249
'0:03.023',1219.766
'0:03.027',1210.994
'0:03.031',1271.781
'0:03.035',1250.571
'0:03.039',1243.941
'0:03.043',1295.255
'0:03.047',1309.175
'0:03.051',1306.210
'0:03.055',1314.282
'0:03.059',1350.194
'0:03.063',1312.841
'0:03.066',1360.448
'0:03.070',1384.623
'0:03.074',1398.543
'0:03.078',1358.966
'0:03.082',1367.038
'0:03.086',1389.730
'0:03.090',1401.467
'0:03.094',1443.968
'0:03.098',1432.972
'0:03.102',1418.311
'0:03.105',1419.794
'0:03.109',1436.637
'0:03.113',1453.481
'0:03.117',1451.999
'0:03.121',1452.740
'0:03.125',1465.919
'0:03.129',1462.995
'0:03.133',1471.808
'0:03.137',1481.321
'0:03.141',1497.424
'0:03.145',1523.081
'0:03.148',1559.693
'0:03.152',1561.917
'0:03.156',1548.738
'0:03.160',1528.188
'0:03.164',1536.260
'0:03.168',1537.742
'0:03.172',1549.438
'0:03.176',1545.773
'0:03.180',1584.609
'0:03.184',1575.096
'0:03.188',1576.578
'0:03.191',1558.993
'0:03.195',1533.336
'0:03.199',1519.416
'0:03.203',1515.009
'0:03.207',1505.496
'0:03.211',1501.089
'0:03.215',1511.344
'0:03.219',1490.835
'0:03.223',1490.835
'0:03.227',1503.313
'0:03.230',1464.477
'0:03.234',1449.075
'0:03.238',1468.143
'0:03.242',1462.253
'0:03.246',1427.824
'0:03.250',1430.048
'0:03.254',1413.204
'0:03.258',1410.239
'0:03.262',1426.383
'0:03.266',1434.455
'0:03.270',1419.052
'0:03.273',1419.794
'0:03.277',1428.566
'0:03.281',1451.299
'0:03.285',1421.235
'0:03.289',1418.311
'0:03.293',1462.253
'0:03.297',1426.383
'0:03.301',1443.227
'0:03.305',1464.477
'0:03.309',1479.139
'0:03.313',1451.299
'0:03.316',1434.455
'0:03.320',1475.473
'0:03.324',1453.481
'0:03.328',1443.227
'0:03.332',1457.147
'0:03.336',1497.424
'0:03.340',1448.334
'0:03.344',1487.169
'0:03.348',1470.325
'0:03.352',1460.812
'0:03.355',1490.835
'0:03.359',1484.987
'0:03.363',1452.740
'0:03.367',1455.664
'0:03.371',1454.223
'0:03.375',1498.907
'0:03.379',1471.067
'0:03.383',1460.812
'0:03.387',1480.580
'0:03.391',1453.481
'0:03.395',1438.079
'0:03.398',1452.740
'0:03.402',1470.325
'0:03.406',1463.736
'0:03.410',1427.124
'0:03.414',1431.490
'0:03.418',1460.812
'0:03.422',1421.976
'0:03.426',1411.722
'0:03.430',1415.387
'0:03.434',1401.467
'0:03.438',1442.485
'0:03.441',1446.151
'0:03.445',1443.227
'0:03.449',1438.079
'0:03.453',1423.459
'0:03.457',1391.954
'0:03.461',1428.566
'0:03.465',1440.303
'0:03.469',1437.379
'0:03.473',1443.968
'0:03.477',1443.968
'0:03.480',1416.869
'0:03.484',1424.159
'0:03.488',1420.535
'0:03.492',1411.722
'0:03.496',1465.219
'0:03.500',1421.235
'0:03.504',1466.660
'0:03.508',1430.789
'0:03.512',1473.991
'0:03.516',1431.490
'0:03.520',1464.477
'0:03.523',1449.075
'0:03.527',1489.393
'0:03.531',1438.820
'0:03.535',1452.740
'0:03.539',1461.553
'0:03.543',1443.968
'0:03.547',1442.485
'0:03.551',1472.549
'0:03.555',1427.124
'0:03.559',1473.249
'0:03.563',1448.334
'0:03.566',1419.794
'0:03.570',1410.980
'0:03.574',1413.204
'0:03.578',1397.802
'0:03.582',1394.136
'0:03.586',1415.387
'0:03.590',1426.383
'0:03.594',1420.535
'0:03.598',1414.646
'0:03.602',1391.212
'0:03.605',1373.627
'0:03.609',1357.524
'0:03.613',1343.604
'0:03.617',1350.935
'0:03.621',1358.966
'0:03.625',1378.775
'0:03.629',1333.350
'0:03.633',1328.943
'0:03.637',1326.019
'0:03.641',1328.202
'0:03.645',1323.795
'0:03.648',1322.354
'0:03.652',1317.206
'0:03.656',1352.376
'0:03.660',1366.296
'0:03.664',1317.206
'0:03.668',1320.130
'0:03.672',1362.631
'0:03.676',1367.779
'0:03.680',1368.520
'0:03.684',1367.779
'0:03.688',1370.703
'0:03.691',1323.095
'0:03.695',1346.528
'0:03.699',1369.220
'0:03.703',1370.703
'0:03.707',1334.791
'0:03.711',1315.765
'0:03.715',1323.795
'0:03.719',1344.305
'0:03.723',1356.783
'0:03.727',1316.506
'0:03.730',1321.613
'0:03.734',1293.773
'0:03.738',1304.769
'0:03.742',1334.050
'0:03.746',1294.514
'0:03.750',1274.005
'0:03.754',1279.111
'0:03.758',1308.434
'0:03.762',1304.769
'0:03.766',1265.191
'0:03.770',1271.081
'0:03.773',1269.598
'0:03.777',1301.103
'0:03.781',1274.005
'0:03.785',1304.769
'0:03.789',1271.781
'0:03.793',1262.267
'0:03.797',1282.777
'0:03.801',1302.586
'0:03.805',1328.202
'0:03.809',1305.510
'0:03.813',1290.849
'0:03.816',1311.358
'0:03.820',1307.693
'0:03.824',1318.689
'0:03.828',1331.126
'0:03.832',1358.225
'0:03.836',1389.730
'0:03.840',1392.695
'0:03.844',1396.319
'0:03.848',1398.543
'0:03.852',1391.212
'0:03.855',1386.806
'0:03.859',1392.695
'0:03.863',1414.646
'0:03.867',1405.874
'0:03.871',1444.709
'0:03.875',1447.633
'0:03.879',1409.539
'0:03.883',1460.812
'0:03.887',1427.124
'0:03.891',1422.718
'0:03.895',1407.315
'0:03.898',1403.650
'0:03.902',1397.060
'0:03.906',1405.132
'0:03.910',1400.726
'0:03.914',1402.950
'0:03.918',1389.030
'0:03.922',1375.810
'0:03.926',1369.220
'0:03.930',1370.703
'0:03.934',1372.886
'0:03.938',1363.372
'0:03.941',1350.194
'0:03.945',1346.528
'0:03.949',1355.300
'0:03.953',1355.300
'0:03.957',1335.533
'0:03.961',1342.863
'0:03.965',1364.114
'0:03.969',1345.046
'0:03.973',1345.787
'0:03.977',1356.783
'0:03.980',1325.278
'0:03.984',1321.613
'0:03.988',1296.697
'0:03.992',1293.031
'0:03.996',1297.438
'0:04.000',1323.095
'0:04.004',1267.415
'0:04.008',1309.175
'0:04.012',1255.678
'0:04.016',1295.955
'0:04.020',1247.606
'0:04.023',1288.666
'0:04.027',1265.933
'0:04.031',1236.651
'0:04.035',1279.853
'0:04.039',1266.674
'0:04.043',1262.267
'0:04.047',1235.910
'0:04.051',1277.670
'0:04.055',1232.245
'0:04.059',1239.575
'0:04.063',1252.754
'0:04.066',1227.838
'0:04.070',1266.674
'0:04.074',1244.682
'0:04.078',1229.321
'0:04.082',1273.263
'0:04.086',1232.245
'0:04.090',1246.906
'0:04.094',1284.259
'0:04.098',1294.514
'0:04.102',1251.272
'0:04.105',1279.111
'0:04.109',1301.845
'0:04.113',1263.009
'0:04.117',1302.586
'0:04.121',1306.951
'0:04.125',1291.590
'0:04.129',1284.259
'0:04.133',1293.773
'0:04.137',1285.001
'0:04.141',1304.769
'0:04.145',1326.019
'0:04.148',1306.210
'0:04.152',1289.366
'0:04.156',1317.947
'0:04.160',1309.175
'0:04.164',1296.697
'0:04.168',1292.290
'0:04.172',1298.179
'0:04.176',1326.760
'0:04.180',1348.711
'0:04.184',1379.475
'0:04.188',1375.110
'0:04.191',1375.110
'0:04.195',1430.048
'0:04.199',1436.637
'0:04.203',1443.227
'0:04.207',1443.227
'0:04.211',1474.732
'0:04.215',1479.839
'0:04.219',1471.067
'0:04.223',1498.165
'0:04.227',1523.822
'0:04.230',1553.104
'0:04.234',1538.484
'0:04.238',1541.408
'0:04.242',1545.073
'0:04.246',1530.412
'0:04.250',1583.868
'0:04.254',1554.586
'0:04.258',1535.519
'0:04.262',1584.609
'0:04.266',1578.761
'0:04.270',1543.590
'0:04.273',1550.180
'0:04.277',1545.773
'0:04.281',1515.009
'0:04.285',1506.237
'0:04.289',1545.073
'0:04.293',1484.987
'0:04.297',1520.898
'0:04.301',1516.492
'0:04.305',1476.173
'0:04.309',1457.888
'0:04.313',1489.393
'0:04.316',1467.401
'0:04.320',1446.892
'0:04.324',1446.892
'0:04.328',1454.223
'0:04.332',1442.485
'0:04.336',1441.044
'0:04.340',1443.227
'0:04.344',1397.060
'0:04.348',1406.615
'0:04.352',1390.471
'0:04.355',1400.726
'0:04.359',1409.539
'0:04.363',1430.048
'0:04.367',1391.212
'0:04.371',1430.048
'0:04.375',1384.623
'0:04.379',1399.284
'0:04.383',1389.030
'0:04.387',1391.954
'0:04.391',1399.984
'0:04.395',1397.802
'0:04.398',1400.726
'0:04.402',1394.878
'0:04.406',1399.984
'0:04.410',1397.060
'0:04.414',1412.463
'0:04.418',1405.874
'0:04.422',1404.391
'0:04.426',1450.557
'0:04.430',1419.794
'0:04.434',1413.904
'0:04.438',1410.239
'0:04.441',1416.869
'0:04.445',1457.888
'0:04.449',1457.147
'0:04.453',1465.219
'0:04.457',1467.401
'0:04.461',1425.642
'0:04.465',1453.481
'0:04.469',1474.732
'0:04.473',1451.299
'0:04.477',1444.709
'0:04.480',1425.642
'0:04.484',1457.888
'0:04.488',1473.991
'0:04.492',1438.079
'0:04.496',1434.455
'0:04.500',1418.311
'0:04.504',1414.646
'0:04.508',1454.223
'0:04.512',1431.490
'0:04.516',1430.789
'0:04.520',1409.539
'0:04.523',1394.136
'0:04.527',1423.459
'0:04.531',1441.744
'0:04.535',1441.044
