'sample interval','wrist_ppg'
145,2093.823
146,2067.505
147,2039.655
148,2010.673
149,1980.851
150,1950.373
151,1919.493
152,1888.321
153,1857.149
154,1825.977
155,1794.841
156,1763.778
157,1732.789
158,1702.018
159,1671.540
160,1641.390
161,1611.750
162,1582.695
163,1554.334
164,1526.666
165,1499.509
166,1472.827
167,1446.546
168,1420.885
169,1396.101
170,1372.448
171,1350.000
172,1328.902
173,1309.155
174,1290.758
175,1273.676
176,1257.944
177,1243.307
178,1229.473
179,1216.113
180,1202.936
181,1189.613
182,1175.962
183,1161.982
184,1148.002
185,1134.241
186,1121.027
187,1108.617
188,1097.192
189,1086.862
190,1077.810
191,1070.035
192,1063.684
193,1058.866
194,1055.727
195,1054.412
196,1055.069
197,1057.880
198,1062.881
199,1069.999
200,1079.014
201,1089.600
202,1101.426
203,1114.165
204,1127.525
205,1141.249
206,1155.083
207,1168.625
208,1181.473
209,1193.446
210,1204.652
211,1215.420
212,1226.041
213,1236.773
214,1247.723
215,1258.856
216,1270.135
217,1281.377
218,1292.364
219,1303.096
220,1313.499
221,1323.646
222,1333.355
223,1342.517
224,1351.204
225,1359.490
226,1367.447
227,1374.930
228,1381.902
229,1388.363
230,1394.531
231,1400.481
232,1406.285
233,1411.796
234,1417.053
235,1421.907
236,1426.470
237,1430.777
238,1434.938
239,1439.063
240,1443.188
241,1447.239
242,1451.181
243,1454.941
244,1458.445
245,1461.621
246,1464.249
247,1466.220
248,1467.351
249,1467.570
250,1466.950
251,1465.599
252,1463.701
253,1461.329
254,1458.737
255,1456.146
256,1453.773
257,1451.765
258,1450.196
259,1448.991
260,1448.115
261,1447.531
262,1447.093
263,1446.509
264,1445.341
265,1443.334
266,1440.340
267,1436.289
268,1431.142
269,1425.083
270,1418.294
271,1411.212
272,1403.985
273,1396.721
274,1389.385
275,1381.865
276,1374.054
277,1365.841
278,1357.081
279,1347.773
280,1338.100
281,1328.428
282,1319.156
283,1310.505
284,1302.804
285,1296.306
286,1291.160
287,1287.437
288,1285.210
289,1284.371
290,1284.882
291,1286.634
292,1289.335
293,1292.802
294,1296.890
295,1301.453
296,1306.344
297,1311.272
298,1315.981
299,1320.397
300,1324.558
301,1328.428
302,1331.895
303,1334.925
304,1337.370
305,1339.305
306,1340.874
307,1342.371
308,1344.087
309,1346.240
310,1348.722
311,1351.533
312,1354.635
313,1358.249
314,1362.702
315,1368.323
316,1375.332
317,1383.544
318,1392.670
319,1402.197
320,1411.760
321,1421.141
322,1430.230
323,1438.990
324,1447.239
325,1454.904
326,1461.876
327,1468.045
328,1473.447
329,1478.046
330,1481.806
331,1484.799
332,1487.135
333,1489.143
334,1491.114
335,1493.340
336,1495.786
337,1498.268
338,1500.495
339,1502.429
340,1504.035
341,1505.495
342,1506.736
343,1507.685
344,1508.087
345,1507.941
346,1507.211
347,1505.970
348,1504.254
349,1502.283
350,1500.239
351,1498.268
352,1496.406
353,1494.581
354,1492.683
355,1490.530
356,1488.194
357,1485.785
358,1483.594
359,1481.806
360,1480.455
361,1479.470
362,1478.667
363,1478.083
364,1477.608
365,1477.316
366,1477.207
367,1477.207
368,1477.207
369,1477.061
370,1476.732
371,1476.294
372,1475.747
373,1475.199
374,1474.542
375,1473.812
376,1473.046
377,1472.060
378,1470.892
379,1469.469
380,1468.081
381,1467.205
382,1467.132
383,1468.008
384,1469.724
385,1472.279
386,1475.564
387,1479.470
388,1483.850
389,1488.340
390,1492.720
391,1496.881
392,1500.714
393,1504.218
394,1507.430
395,1510.350
396,1512.978
397,1515.278
398,1517.139
399,1518.563
400,1519.585
401,1520.424
402,1521.483
403,1523.235
404,1526.082
405,1530.207
406,1535.645
407,1542.252
408,1549.662
409,1557.510
410,1565.394
411,1573.278
412,1581.235
413,1589.375
414,1597.771
415,1606.239
416,1614.598
417,1622.518
418,1629.855
419,1636.498
420,1642.229
421,1647.011
422,1650.770
423,1653.581
424,1655.516
425,1656.647
426,1657.085
427,1656.903
428,1656.246
429,1655.406
430,1654.566
431,1653.873
432,1653.289
433,1652.595
434,1651.500
435,1649.712
436,1646.974
437,1643.069
438,1637.885
439,1631.315
440,1623.358
441,1614.123
442,1603.647
443,1592.149
444,1579.666
445,1566.379
446,1552.436
447,1537.908
448,1522.906
449,1507.430
450,1491.515
451,1475.163
452,1458.299
453,1440.669
454,1422.199
455,1403.000
456,1383.179
457,1362.739
458,1341.714
459,1320.251
460,1298.497
461,1276.486
462,1254.439
463,1232.502
464,1210.857
465,1189.723
466,1169.282
467,1149.863
468,1132.014
469,1116.173
470,1102.594
471,1091.571
472,1083.139
473,1077.518
474,1074.707
475,1074.817
476,1077.737
477,1083.504
478,1092.118
479,1103.543
480,1117.377
481,1133.109
482,1150.046
483,1167.493
484,1184.722
485,1201.257
486,1216.953
487,1231.699
488,1245.679
489,1259.185
490,1272.435
491,1285.612
492,1298.825
493,1312.002
494,1325.215
495,1338.538
496,1352.007
497,1365.586
498,1378.982
499,1392.013
500,1404.642
501,1417.016
502,1429.427
503,1441.983
504,1454.576
505,1467.023
506,1478.959
507,1490.238
508,1500.714
509,1510.423
510,1519.256
511,1527.177
512,1534.149
513,1540.281
514,1545.574
515,1550.173
516,1554.224
517,1557.838
518,1560.977
519,1563.569
520,1565.467
521,1566.562
522,1566.635
523,1565.686
524,1563.642
525,1560.503
526,1556.378
527,1551.414
528,1545.683
529,1539.076
530,1531.557
531,1523.125
532,1514.000
533,1504.181
534,1493.742
535,1482.609
536,1470.600
537,1457.642
538,1443.516
539,1428.003
540,1410.957
541,1392.524
542,1373.069
543,1353.102
544,1333.282
545,1314.156
546,1296.160
547,1279.516
548,1264.295
549,1250.497
550,1237.904
551,1226.260
552,1215.310
553,1204.944
554,1195.088
555,1186.073
556,1178.225
557,1171.983
558,1167.457
559,1164.719
560,1163.661
561,1164.245
562,1166.325
563,1169.866
564,1174.648
565,1180.378
566,1186.766
567,1193.592
568,1200.819
569,1208.302
570,1216.004
571,1223.778
572,1231.444
573,1238.963
574,1246.263
575,1253.308
576,1260.024
577,1266.302
578,1272.216
579,1277.727
580,1282.801
581,1287.400
582,1291.488
583,1295.065
584,1298.058
585,1300.468
586,1302.366
587,1303.935
588,1305.359
589,1306.673
590,1307.841
591,1308.863
592,1309.629
593,1310.177
594,1310.542
595,1310.688
596,1310.688
597,1310.505
598,1310.213
599,1309.702
600,1308.863
601,1307.658
602,1306.198
603,1304.592
604,1302.877
605,1301.088
606,1299.409
607,1297.912
608,1296.708
609,1295.868
610,1295.284
611,1295.065
612,1295.175
613,1295.795
614,1297.073
615,1299.190
616,1302.147
617,1305.979
618,1310.688
619,1316.382
620,1323.062
621,1330.764
622,1339.341
623,1348.649
624,1358.432
625,1368.469
626,1378.544
627,1388.582
628,1398.656
629,1408.694
630,1418.732
631,1428.660
632,1438.333
633,1447.714
634,1456.730
635,1465.453
636,1473.958
637,1482.463
638,1491.004
639,1499.692
640,1508.525
641,1517.614
642,1527.068
643,1536.959
644,1547.143
645,1557.510
646,1567.803
647,1577.768
648,1587.149
649,1595.836
650,1603.939
651,1611.568
652,1618.832
653,1625.584
654,1631.717
655,1637.046
656,1641.499
657,1645.040
658,1647.777
659,1649.821
660,1651.208
661,1651.975
662,1652.157
663,1651.756
664,1650.624
665,1648.617
666,1645.587
667,1641.390
668,1635.951
669,1629.417
670,1622.117
671,1614.598
672,1607.480
673,1601.275
674,1596.274
675,1592.441
676,1589.594
677,1587.331
678,1585.470
679,1583.827
680,1582.440
681,1581.162
682,1579.848
683,1578.498
684,1577.220
685,1576.125
686,1575.213
687,1574.629
688,1574.373
689,1574.373
690,1574.519
691,1574.629
692,1574.519
693,1574.227
694,1573.716
695,1573.096
696,1572.402
697,1571.709
698,1570.979
699,1570.249
700,1569.482
701,1568.679
702,1567.912
703,1567.182
704,1566.416
705,1565.394
706,1564.043
707,1562.328
708,1560.065
709,1557.218
710,1553.640
711,1549.479
712,1544.807
713,1539.697
714,1534.222
715,1528.455
716,1522.395
717,1516.117
718,1509.547
719,1502.685
720,1495.567
721,1488.340
722,1481.149
723,1474.141
724,1467.497
725,1461.292
726,1455.671
727,1450.743
728,1446.655
729,1443.589
730,1441.582
731,1440.596
732,1440.486
733,1441.144
734,1442.385
735,1444.137
736,1446.181
737,1448.188
738,1450.050
739,1451.765
740,1453.554
741,1455.562
742,1457.934
743,1460.745
744,1463.957
745,1467.643
746,1471.695
747,1476.039
748,1480.601
749,1485.201
750,1489.800
751,1494.399
752,1499.035
753,1503.780
754,1508.634
755,1513.708
756,1519.110
757,1524.987
758,1531.557
759,1538.930
760,1547.034
761,1555.721
762,1564.737
763,1573.789
764,1582.659
765,1591.018
766,1598.720
767,1605.545
768,1611.458
769,1616.496
770,1620.620
771,1623.723
772,1625.511
773,1625.694
774,1624.088
775,1620.657
776,1615.510
777,1608.757
778,1600.800
779,1591.930
780,1582.513
781,1572.731
782,1562.656
783,1552.363
784,1541.924
785,1531.375
786,1520.680
787,1509.766
788,1498.524
789,1486.953
790,1475.163
791,1463.227
792,1451.254
793,1439.209
794,1427.310
795,1415.593
796,1404.168
797,1392.998
798,1382.084
799,1371.536
800,1361.571
801,1352.336
802,1343.941
803,1336.239
804,1329.012
805,1321.821
806,1314.302
807,1306.381
808,1298.095
809,1289.700
810,1281.377
811,1273.311
812,1265.499
813,1257.980
814,1250.497
815,1242.942
816,1235.240
817,1227.283
818,1218.924
819,1210.127
820,1201.002
821,1191.840
822,1182.970
823,1174.684
824,1167.238
825,1160.485
826,1154.170
827,1148.002
828,1141.797
829,1135.555
830,1129.532
831,1124.312
832,1120.334
833,1117.888
834,1116.939
835,1117.268
836,1118.509
837,1120.078
838,1121.465
839,1122.305
840,1122.524
841,1122.305
842,1121.940
843,1121.648
844,1121.538
845,1121.502
846,1121.319
847,1120.918
848,1120.297
849,1119.640
850,1119.275
851,1119.275
852,1119.786
853,1120.772
854,1122.159
855,1123.874
856,1125.918
857,1128.437
858,1131.540
859,1135.226
860,1139.570
861,1144.607
862,1150.265
863,1156.507
864,1163.150
865,1170.268
866,1177.896
867,1186.182
868,1195.234
869,1205.163
870,1215.931
871,1227.283
872,1238.817
873,1250.205
874,1261.192
875,1271.668
876,1281.596
877,1290.977
878,1299.701
879,1307.549
880,1314.265
881,1319.813
882,1324.047
883,1327.114
884,1329.121
885,1330.326
886,1331.092
887,1331.822
888,1332.808
889,1334.012
890,1335.436
891,1336.859
892,1338.100
893,1339.013
894,1339.560
895,1339.852
896,1340.144
897,1340.473
898,1340.984
899,1341.751
900,1342.809
901,1344.087
902,1345.656
903,1347.591
904,1349.817
905,1352.299
906,1354.745
907,1357.045
908,1359.052
909,1360.731
910,1362.337
911,1364.126
912,1366.462
913,1369.418
914,1373.105
915,1377.412
916,1382.194
917,1387.341
918,1392.962
919,1399.277
920,1406.394
921,1414.315
922,1422.710
923,1431.142
924,1439.391
925,1447.312
926,1455.014
927,1462.789
928,1470.673
929,1478.740
930,1487.062
931,1495.567
932,1504.291
933,1513.197
934,1522.395
935,1531.776
936,1541.230
937,1550.647
938,1559.773
939,1568.423
940,1576.417
941,1583.645
942,1590.105
943,1595.872
944,1601.129
945,1606.129
946,1610.984
947,1615.912
948,1620.949
949,1626.168
950,1631.498
951,1636.900
952,1642.193
953,1647.120
954,1651.391
955,1654.639
956,1656.611
957,1657.231
958,1656.720
959,1655.260
960,1653.179
961,1650.624
962,1647.777
963,1644.857
964,1641.864
965,1638.834
966,1635.732
967,1632.520
968,1629.162
969,1625.730
970,1622.409
971,1619.525
972,1617.116
973,1615.182
974,1613.503
975,1611.969
976,1610.473
977,1608.940
978,1607.151
979,1605.034
980,1602.443
981,1599.413
982,1595.982
983,1592.040
984,1587.331
985,1581.783
986,1575.395
987,1568.204
988,1560.174
989,1551.085
990,1540.609
991,1528.528
992,1514.584
993,1498.743
994,1480.857
995,1461.146
996,1439.829
997,1417.199
998,1393.582
999,1369.199
1000,1344.306
1001,1319.083
1002,1293.605
1003,1267.981
1004,1242.321
1005,1216.807
1006,1191.949
1007,1168.260
1008,1146.286
1009,1126.429
1010,1108.763
1011,1093.396
1012,1080.255
1013,1069.378
1014,1060.764
1015,1054.266
1016,1049.886
1017,1047.550
1018,1047.258
1019,1048.974
1020,1052.514
1021,1057.844
1022,1064.779
1023,1073.320
1024,1083.285
1025,1094.454
1026,1106.500
1027,1119.239
1028,1132.635
1029,1146.870
1030,1162.018
1031,1178.115
1032,1194.833
1033,1211.660
1034,1228.049
1035,1243.672
1036,1258.418
1037,1272.325
1038,1285.466
1039,1297.949
1040,1309.812
1041,1321.127
1042,1331.895
1043,1342.189
1044,1352.007
1045,1361.461
1046,1370.404
1047,1378.836
1048,1386.574
1049,1393.728
1050,1400.445
1051,1406.686
1052,1412.381
1053,1417.381
1054,1421.615
1055,1425.119
1056,1428.040
1057,1430.449
1058,1432.529
1059,1434.354
1060,1435.924
1061,1437.055
1062,1437.493
1063,1437.201
1064,1436.106
1065,1434.245
1066,1431.799
1067,1428.843
1068,1425.338
1069,1421.360
1070,1416.870
1071,1411.869
1072,1406.394
1073,1400.664
1074,1394.787
1075,1388.764
1076,1382.486
1077,1375.843
1078,1368.907
1079,1361.826
1080,1354.745
1081,1347.627
1082,1340.181
1083,1332.297
1084,1323.901
1085,1315.105
1086,1306.089
1087,1296.890
1088,1287.619
1089,1278.384
1090,1269.295
1091,1260.316
1092,1251.592
1093,1243.124
1094,1234.911
1095,1227.100
1096,1219.690
1097,1212.573
1098,1205.674
1099,1199.031
1100,1192.606
1101,1186.511
1102,1180.597
1103,1174.830
1104,1169.172
1105,1163.734
1106,1158.879
1107,1154.754
1108,1151.287
1109,1148.221
1110,1145.410
1111,1142.892
1112,1140.920
1113,1139.898
1114,1140.044
1115,1141.359
1116,1143.658
1117,1146.651
1118,1149.973
1119,1153.331
1120,1156.726
1121,1160.011
1122,1163.077
1123,1165.778
1124,1168.004
1125,1169.976
1126,1171.983
1127,1174.319
1128,1177.239
1129,1180.926
1130,1185.452
1131,1190.745
1132,1196.621
1133,1202.754
1134,1209.032
1135,1215.347
1136,1221.844
1137,1228.560
1138,1235.568
1139,1242.759
1140,1249.913
1141,1257.141
1142,1264.477
1143,1272.070
1144,1279.808
1145,1287.510
1146,1295.102
1147,1302.512
1148,1309.812
1149,1316.966
1150,1324.011
1151,1331.092
1152,1338.210
1153,1345.291
1154,1352.518
1155,1360.001
1156,1367.995
1157,1376.463
1158,1385.187
1159,1393.947
1160,1402.525
1161,1410.738
1162,1418.403
1163,1425.338
1164,1431.361
1165,1436.471
1166,1440.852
1167,1444.648
1168,1448.079
1169,1451.327
1170,1454.357
1171,1456.985
1172,1459.066
1173,1460.635
1174,1461.803
1175,1462.643
1176,1463.336
1177,1464.212
1178,1465.563
1179,1467.607
1180,1470.381
1181,1473.885
1182,1478.119
1183,1483.083
1184,1488.924
1185,1495.640
1186,1503.013
1187,1510.861
1188,1519.037
1189,1527.396
1190,1535.974
1191,1544.917
1192,1554.188
1193,1563.751
1194,1573.388
1195,1583.060
1196,1592.879
1197,1602.881
1198,1613.028
1199,1623.066
1200,1632.739
1201,1641.718
1202,1649.894
1203,1657.377
1204,1664.349
1205,1671.029
1206,1677.599
1207,1684.096
1208,1690.520
1209,1696.689
1210,1702.493
1211,1707.895
1212,1712.823
1213,1717.203
1214,1720.962
1215,1724.028
1216,1726.401
1217,1727.934
1218,1728.737
1219,1728.847
1220,1728.299
1221,1727.168
1222,1725.488
1223,1723.262
1224,1720.451
1225,1717.057
1226,1713.005
1227,1708.406
1228,1703.077
1229,1696.981
1230,1689.900
1231,1681.796
1232,1672.635
1233,1662.670
1234,1652.048
1235,1640.988
1236,1629.636
1237,1617.992
1238,1606.202
1239,1594.412
1240,1582.768
1241,1571.344
1242,1560.211
1243,1549.370
1244,1538.821
1245,1528.601
1246,1518.745
1247,1509.328
1248,1500.312
1249,1491.698
1250,1483.594
1251,1476.112
1252,1469.286
1253,1463.044
1254,1457.314
1255,1452.021
1256,1447.276
1257,1443.115
1258,1439.537
1259,1436.398
1260,1433.661
1261,1431.325
1262,1429.427
1263,1428.003
1264,1427.054
1265,1426.470
1266,1426.251
1267,1426.360
1268,1426.762
1269,1427.492
1270,1428.441
1271,1429.646
1272,1431.179
1273,1432.931
1274,1434.792
1275,1436.544
1276,1438.004
1277,1439.136
1278,1439.939
1279,1440.486
1280,1440.778
1281,1440.888
1282,1440.925
1283,1440.888
1284,1440.925
1285,1441.180
1286,1441.764
1287,1442.750
1288,1444.137
1289,1445.889
1290,1448.006
1291,1450.342
1292,1452.970
1293,1455.963
1294,1459.321
1295,1463.190
1296,1467.570
1297,1472.279
1298,1477.134
1299,1481.733
1300,1485.967
1301,1489.800
1302,1493.304
1303,1496.735
1304,1500.239
1305,1503.780
1306,1507.247
1307,1510.532
1308,1513.526
1309,1516.154
1310,1518.271
1311,1519.658
1312,1520.169
1313,1519.512
1314,1517.577
1315,1514.219
1316,1509.583
1317,1503.597
1318,1496.333
1319,1487.829
1320,1478.083
1321,1467.205
1322,1455.452
1323,1443.042
1324,1430.193
1325,1416.907
1326,1403.365
1327,1389.823
1328,1376.427
1329,1363.250
1330,1350.146
1331,1337.005
1332,1323.938
1333,1311.126
1334,1298.862
1335,1287.327
1336,1276.632
1337,1266.813
1338,1257.834
1339,1249.621
1340,1242.212
1341,1235.605
1342,1229.728
1343,1224.508
1344,1219.727
1345,1215.164
1346,1210.601
1347,1205.783
1348,1200.710
1349,1195.344
1350,1189.942
1351,1184.759
1352,1179.940
1353,1175.451
1354,1171.180
1355,1167.092
1356,1163.259
1357,1159.682
1358,1156.361
1359,1153.112
1360,1149.936
1361,1146.797
1362,1143.841
1363,1141.103
1364,1138.438
1365,1135.701
1366,1132.708
1367,1129.569
1368,1126.685
1369,1124.385
1370,1122.852
1371,1122.049
1372,1121.721
1373,1121.721
1374,1122.013
1375,1122.779
1376,1123.947
1377,1125.480
1378,1127.014
1379,1128.218
1380,1128.912
1381,1129.167
1382,1129.240
1383,1129.459
1384,1129.897
1385,1130.518
1386,1131.211
1387,1132.087
1388,1133.365
1389,1135.409
1390,1138.438
1391,1142.344
1392,1146.907
1393,1151.907
1394,1157.237
1395,1162.967
1396,1169.099
1397,1175.524
1398,1181.948
1399,1188.153
1400,1194.176
1401,1200.235
1402,1206.623
1403,1213.449
1404,1220.676
1405,1228.159
1406,1235.787
1407,1243.161
1408,1249.877
1409,1255.754
1410,1260.827
1411,1265.244
1412,1269.186
1413,1272.763
1414,1276.121
1415,1279.370
1416,1282.472
1417,1285.429
1418,1288.313
1419,1291.233
1420,1294.189
1421,1297.182
1422,1300.139
1423,1302.913
1424,1305.505
1425,1308.023
1426,1310.542
1427,1313.170
1428,1315.981
1429,1318.974
1430,1322.113
1431,1325.398
1432,1328.829
1433,1332.370
1434,1335.910
1435,1339.378
1436,1342.590
1437,1345.510
1438,1348.102
1439,1350.474
1440,1352.810
1441,1355.329
1442,1358.213
1443,1361.644
1444,1365.659
1445,1370.222
1446,1375.332
1447,1380.807
1448,1386.392
1449,1391.903
1450,1397.086
1451,1401.832
1452,1406.212
1453,1410.409
1454,1414.680
1455,1419.024
1456,1423.367
1457,1427.529
1458,1431.252
1459,1434.354
1460,1436.727
1461,1438.515
1462,1440.012
1463,1441.655
1464,1443.845
1465,1446.838
1466,1451.072
1467,1456.912
1468,1464.431
1469,1473.630
1470,1484.252
1471,1496.078
1472,1508.890
1473,1522.505
1474,1536.850
1475,1551.742
1476,1566.854
1477,1582.002
1478,1597.040
1479,1611.823
1480,1626.168
1481,1639.783
1482,1652.522
1483,1664.276
1484,1674.934
1485,1684.279
1486,1692.199
1487,1698.587
1488,1703.369
1489,1706.727
1490,1708.990
1491,1710.486
1492,1711.435
1493,1711.983
1494,1712.166
1495,1711.983
1496,1711.362
1497,1710.304
1498,1709.026
1499,1707.676
1500,1706.362
1501,1705.157
1502,1704.026
1503,1702.967
1504,1701.982
1505,1700.923
1506,1699.682
1507,1698.149
1508,1696.287
1509,1693.732
1510,1690.155
1511,1685.191
1512,1678.730
1513,1670.883
1514,1661.976
1515,1652.340
1516,1642.229
1517,1631.680
1518,1620.657
1519,1609.268
1520,1597.734
1521,1586.382
1522,1575.432
1523,1564.883
1524,1554.735
1525,1544.917
1526,1535.353
1527,1525.863
1528,1516.373
1529,1506.846
1530,1497.063
1531,1486.989
1532,1476.367
1533,1464.979
1534,1452.678
1535,1439.647
1536,1426.214
1537,1412.855
1538,1399.861
1539,1387.450
1540,1375.733
1541,1364.710
1542,1354.343
1543,1344.707
1544,1335.874
1545,1327.844
1546,1320.689
1547,1314.338
1548,1308.790
1549,1304.081
1550,1300.176
1551,1297.109
1552,1294.883
1553,1293.532
1554,1293.021
1555,1293.277
1556,1294.189
1557,1295.649
1558,1297.511
1559,1299.665
1560,1302.110
1561,1304.957
1562,1308.169
1563,1311.710
1564,1315.506
1565,1319.521
1566,1323.755
1567,1328.245
1568,1333.027
1569,1338.100
1570,1343.430
1571,1349.087
1572,1355.037
1573,1361.461
1574,1368.615
1575,1376.792
1576,1386.173
1577,1396.831
1578,1408.767
1579,1421.871
1580,1435.997
1581,1450.670
1582,1465.490
1583,1479.981
1584,1493.742
1585,1506.408
1586,1517.833
1587,1527.944
1588,1536.667
1589,1544.041
1590,1550.027
1591,1554.626
1592,1557.875
1593,1559.773
1594,1560.466
1595,1560.065
1596,1558.714
1597,1556.561
1598,1553.823
1599,1550.757
1600,1547.472
1601,1544.041
1602,1540.646
1603,1537.361
1604,1534.112
1605,1530.937
1606,1527.871
1607,1525.060
1608,1522.541
1609,1520.132
1610,1517.760
1611,1515.314
1612,1512.796
1613,1510.167
1614,1507.284
1615,1504.145
1616,1500.750
1617,1497.136
1618,1493.523
1619,1490.019
1620,1486.807
1621,1484.033
1622,1481.696
1623,1479.835
1624,1478.484
1625,1477.645
1626,1477.207
1627,1476.915
1628,1476.440
1629,1475.455
1630,1473.630
1631,1470.710
1632,1466.512
1633,1461.000
1634,1454.065
1635,1445.560
1636,1435.303
1637,1423.112
1638,1408.730
1639,1392.049
1640,1373.069
1641,1352.044
1642,1329.194
1643,1304.775
1644,1279.078
1645,1252.614
1646,1226.005
1647,1199.834
1648,1174.502
1649,1150.301
1650,1127.050
1651,1104.711
1652,1083.212
1653,1062.844
1654,1043.791
1655,1026.160
1656,1009.808
1657,994.623
1658,980.716
1659,968.452
1660,958.232
1661,950.201
1662,944.580
1663,941.477
1664,940.966
1665,943.047
1666,947.646
1667,954.435
1668,963.123
1669,973.416
1670,985.097
1671,998.164
1672,1012.618
1673,1028.278
1674,1044.849
1675,1061.895
1676,1079.124
1677,1096.352
1678,1113.472
1679,1130.226
1680,1146.213
1681,1160.960
1682,1174.027
1683,1185.197
1684,1194.504
1685,1201.951
1686,1207.572
1687,1211.550
1688,1214.033
1689,1215.456
1690,1216.150
1691,1216.259
1692,1215.858
1693,1214.872
1694,1213.449
1695,1211.806
1696,1210.309
1697,1209.214
1698,1208.849
1699,1209.287
1700,1210.528
1701,1212.353
1702,1214.544
1703,1216.916
1704,1219.252
1705,1221.369
1706,1223.121
1707,1224.399
1708,1225.202
1709,1225.749
1710,1226.260
1711,1226.808
1712,1227.502
1713,1228.451
1714,1229.692
1715,1231.261
1716,1233.050
1717,1235.167
1718,1237.831
1719,1241.226
1720,1245.643
1721,1251.154
1722,1257.798
1723,1265.499
1724,1274.223
1725,1283.933
1726,1294.554
1727,1306.016
1728,1318.171
1729,1331.092
1730,1344.707
1731,1358.943
1732,1373.507
1733,1388.217
1734,1403.000
1735,1417.783
1736,1432.639
1737,1447.422
1738,1462.168
1739,1476.805
1740,1491.479
1741,1506.189
1742,1520.972
1743,1535.901
1744,1550.793
1745,1565.357
1746,1579.082
1747,1591.383
1748,1602.005
1749,1610.838
1750,1618.102
1751,1624.051
1752,1628.979
1753,1633.140
1754,1636.827
1755,1640.258
1756,1643.616
1757,1646.938
1758,1650.369
1759,1654.201
1760,1658.728
1761,1664.276
1762,1670.846
1763,1678.256
1764,1686.104
1765,1694.024
1766,1701.580
1767,1708.588
1768,1714.940
1769,1720.415
1770,1724.758
1771,1727.788
1772,1729.394
1773,1729.358
1774,1727.606
1775,1723.919
1776,1718.188
1777,1710.377
1778,1700.485
1779,1688.659
1780,1675.336
1781,1660.845
1782,1645.478
1783,1629.490
1784,1613.174
1785,1596.785
1786,1580.432
1787,1564.226
1788,1548.092
1789,1532.032
1790,1516.190
1791,1500.860
1792,1486.296
1793,1472.462
1794,1459.212
1795,1446.436
1796,1434.099
1797,1422.163
1798,1410.482
1799,1399.021
1800,1387.742
1801,1376.646
1802,1365.987
1803,1356.059
1804,1347.153
1805,1339.268
1806,1332.406
1807,1326.420
1808,1321.346
1809,1317.222
1810,1313.937
1811,1311.637
1812,1310.250
1813,1309.702
1814,1309.739
1815,1310.104
1816,1310.651
1817,1311.418
1818,1312.403
1819,1313.718
1820,1315.543
1821,1317.952
1822,1321.018
1823,1324.777
1824,1329.158
1825,1334.085
1826,1339.414
1827,1345.072
1828,1351.022
1829,1357.227
1830,1363.688
1831,1370.477
1832,1377.777
1833,1385.771
1834,1394.641
1835,1404.350
1836,1414.717
1837,1425.557
1838,1436.617
1839,1447.750
1840,1458.664
1841,1469.067
1842,1478.740
1843,1487.537
1844,1495.421
1845,1502.539
1846,1509.145
1847,1515.570
1848,1522.140
1849,1529.112
1850,1536.448
1851,1544.114
1852,1552.034
1853,1560.138
1854,1568.350
1855,1576.527
1856,1584.667
1857,1592.660
1858,1600.435
1859,1607.735
1860,1614.160
1861,1619.598
1862,1624.088
1863,1627.738
1864,1630.695
1865,1632.885
1866,1634.272
1867,1634.819
1868,1634.600
1869,1633.432
1870,1631.096
1871,1627.300
1872,1621.788
1873,1614.598
