'sample interval','wrist_ppg'
581,1213.862
582,1213.324
583,1212.783
584,1212.303
585,1211.919
586,1211.664
587,1211.563
588,1211.630
589,1211.815
590,1212.027
591,1212.155
592,1212.155
593,1212.064
594,1211.956
595,1211.879
596,1211.849
597,1211.839
598,1211.792
599,1211.654
600,1211.415
601,1211.099
602,1210.709
603,1210.249
604,1209.738
605,1209.204
606,1208.679
607,1208.185
608,1207.748
609,1207.392
610,1207.120
611,1206.912
612,1206.733
613,1206.562
614,1206.411
615,1206.303
616,1206.256
617,1206.260
618,1206.283
619,1206.283
620,1206.226
621,1206.098
622,1205.897
623,1205.675
624,1205.513
625,1205.510
626,1205.705
627,1206.068
628,1206.538
629,1207.046
630,1207.530
631,1207.947
632,1208.276
633,1208.505
634,1208.646
635,1208.730
636,1208.817
637,1208.921
638,1209.022
639,1209.113
640,1209.184
641,1209.237
642,1209.261
643,1209.227
644,1209.113
645,1208.932
646,1208.723
647,1208.515
648,1208.303
649,1208.078
650,1207.822
651,1207.540
652,1207.268
653,1207.093
654,1207.103
655,1207.355
656,1207.802
657,1208.353
658,1208.938
659,1209.513
660,1210.041
661,1210.481
662,1210.830
663,1211.140
664,1211.452
665,1211.788
666,1212.148
667,1212.531
668,1212.978
669,1213.587
670,1214.427
671,1215.465
672,1216.558
673,1217.522
674,1218.231
675,1218.604
676,1218.608
677,1218.231
678,1217.482
679,1216.386
680,1214.998
681,1213.459
682,1211.980
683,1210.800
684,1210.115
685,1210.007
686,1210.434
687,1211.247
688,1212.239
689,1213.203
690,1213.993
691,1214.534
692,1214.823
693,1214.887
694,1214.759
695,1214.484
696,1214.121
697,1213.721
698,1213.365
699,1213.153
700,1213.123
701,1213.240
702,1213.479
703,1213.832
704,1214.279
705,1214.770
706,1215.250
707,1215.670
708,1216.013
709,1216.289
710,1216.511
711,1216.716
712,1216.937
713,1217.176
714,1217.398
715,1217.586
716,1217.768
717,1217.966
718,1218.205
719,1218.490
720,1218.833
721,1219.253
722,1219.791
723,1220.473
724,1221.270
725,1222.100
726,1222.910
727,1223.680
728,1224.399
729,1225.041
730,1225.595
731,1226.093
732,1226.557
733,1226.946
734,1227.195
735,1227.242
736,1227.078
737,1226.755
738,1226.405
739,1226.170
740,1226.140
741,1226.321
742,1226.647
743,1227.047
744,1227.464
745,1227.877
746,1228.267
747,1228.610
748,1228.856
749,1228.960
750,1228.929
751,1228.792
752,1228.553
753,1228.247
754,1227.891
755,1227.447
756,1226.832
757,1226.029
758,1225.148
759,1224.355
760,1223.794
761,1223.552
762,1223.639
763,1223.982
764,1224.409
765,1224.742
766,1224.883
767,1224.829
768,1224.604
769,1224.177
770,1223.525
771,1222.695
772,1221.814
773,1221.008
774,1220.329
775,1219.814
776,1219.512
777,1219.475
778,1219.667
779,1219.969
780,1220.241
781,1220.399
782,1220.440
783,1220.416
784,1220.359
785,1220.282
786,1220.201
787,1220.140
788,1220.103
789,1220.073
790,1220.033
791,1219.986
792,1219.932
793,1219.858
794,1219.754
795,1219.596
796,1219.357
797,1219.051
798,1218.732
799,1218.463
800,1218.265
801,1218.124
802,1218.040
803,1218.090
804,1218.373
805,1218.967
806,1219.865
807,1220.950
808,1222.066
809,1223.065
810,1223.838
811,1224.355
812,1224.661
813,1224.869
814,1225.142
815,1225.582
816,1226.187
817,1226.886
818,1227.578
819,1228.173
820,1228.583
821,1228.751
822,1228.640
823,1228.237
824,1227.541
825,1226.540
826,1225.246
827,1223.737
828,1222.181
829,1220.776
830,1219.660
831,1218.843
832,1218.241
833,1217.758
834,1217.334
835,1216.934
836,1216.514
837,1216.033
838,1215.489
839,1214.894
840,1214.282
841,1213.681
842,1213.092
843,1212.535
844,1212.044
845,1211.651
846,1211.382
847,1211.271
848,1211.335
849,1211.550
850,1211.876
851,1212.306
852,1212.820
853,1213.375
854,1213.899
855,1214.339
856,1214.696
857,1214.988
858,1215.227
859,1215.452
860,1215.697
861,1215.953
862,1216.178
863,1216.356
864,1216.497
865,1216.601
866,1216.648
867,1216.621
868,1216.527
869,1216.410
870,1216.349
871,1216.400
872,1216.564
873,1216.847
874,1217.230
875,1217.647
876,1218.010
877,1218.245
878,1218.302
879,1218.164
880,1217.842
881,1217.354
882,1216.722
883,1215.936
884,1214.985
885,1213.902
886,1212.803
887,1211.839
888,1211.136
889,1210.733
890,1210.568
891,1210.568
892,1210.689
893,1210.915
894,1211.214
895,1211.526
896,1211.819
897,1212.091
898,1212.319
899,1212.481
900,1212.588
901,1212.716
902,1212.948
903,1213.318
904,1213.761
905,1214.168
906,1214.420
907,1214.470
908,1214.346
909,1214.111
910,1213.805
911,1213.415
912,1212.938
913,1212.444
914,1212.017
915,1211.664
916,1211.328
917,1210.962
918,1210.592
919,1210.262
920,1210.064
921,1210.078
922,1210.303
923,1210.662
924,1211.076
925,1211.489
926,1211.879
927,1212.256
928,1212.652
929,1213.096
930,1213.613
931,1214.185
932,1214.763
933,1215.314
934,1215.848
935,1216.369
936,1216.816
937,1217.129
938,1217.304
939,1217.435
940,1217.640
941,1217.949
942,1218.336
943,1218.776
944,1219.263
945,1219.777
946,1220.335
947,1220.964
948,1221.666
949,1222.423
950,1223.172
951,1223.784
952,1224.140
953,1224.204
954,1224.046
955,1223.767
956,1223.397
957,1222.933
958,1222.419
959,1221.999
960,1221.838
961,1222.023
962,1222.513
963,1223.162
964,1223.817
965,1224.382
966,1224.816
967,1225.095
968,1225.172
969,1225.027
970,1224.725
971,1224.385
972,1224.106
973,1223.928
974,1223.794
975,1223.666
976,1223.585
977,1223.656
978,1223.928
979,1224.335
980,1224.698
981,1224.826
982,1224.601
983,1224.012
984,1223.172
985,1222.285
986,1221.555
987,1221.105
988,1220.903
989,1220.819
990,1220.719
991,1220.540
992,1220.258
993,1219.892
994,1219.478
995,1219.062
996,1218.699
997,1218.477
998,1218.487
999,1218.746
1000,1219.223
1001,1219.888
1002,1220.719
1003,1221.660
1004,1222.648
1005,1223.639
1006,1224.564
1007,1225.293
1008,1225.703
1009,1225.747
1010,1225.501
1011,1225.098
1012,1224.674
1013,1224.328
1014,1224.113
1015,1224.039
1016,1224.063
1017,1224.086
1018,1224.066
1019,1223.992
1020,1223.861
1021,1223.720
1022,1223.639
1023,1223.673
1024,1223.804
1025,1223.989
1026,1224.177
1027,1224.372
1028,1224.601
1029,1224.869
1030,1225.142
1031,1225.370
1032,1225.538
1033,1225.663
1034,1225.797
1035,1225.979
1036,1226.167
1037,1226.254
1038,1226.140
1039,1225.854
1040,1225.528
1041,1225.330
1042,1225.340
1043,1225.525
1044,1225.763
1045,1225.884
1046,1225.747
1047,1225.256
1048,1224.352
1049,1223.038
1050,1221.424
1051,1219.710
1052,1218.134
1053,1216.904
1054,1216.158
1055,1215.929
1056,1216.188
1057,1216.823
1058,1217.667
1059,1218.531
1060,1219.250
1061,1219.751
1062,1220.073
1063,1220.275
1064,1220.386
1065,1220.396
1066,1220.298
1067,1220.114
1068,1219.885
1069,1219.700
1070,1219.616
1071,1219.606
1072,1219.586
1073,1219.495
1074,1219.344
1075,1219.189
1076,1219.078
1077,1219.031
1078,1219.062
1079,1219.183
1080,1219.394
1081,1219.667
1082,1219.972
1083,1220.292
1084,1220.540
1085,1220.574
1086,1220.255
1087,1219.562
1088,1218.578
1089,1217.431
1090,1216.228
1091,1215.035
1092,1213.929
1093,1212.982
1094,1212.229
1095,1211.681
1096,1211.271
1097,1210.857
1098,1210.360
1099,1209.836
1100,1209.416
1101,1209.197
1102,1209.167
1103,1209.224
1104,1209.264
1105,1209.281
1106,1209.348
1107,1209.557
1108,1209.987
1109,1210.673
1110,1211.600
1111,1212.689
1112,1213.818
1113,1214.894
1114,1215.916
1115,1216.907
1116,1217.858
1117,1218.699
1118,1219.394
1119,1219.902
1120,1220.167
1121,1220.147
1122,1219.858
1123,1219.327
1124,1218.544
1125,1217.505
1126,1216.289
1127,1215.035
1128,1213.909
1129,1213.015
1130,1212.417
1131,1212.118
1132,1212.101
1133,1212.316
1134,1212.716
1135,1213.274
1136,1213.986
1137,1214.867
1138,1215.906
1139,1217.048
1140,1218.201
1141,1219.230
1142,1220.016
1143,1220.554
1144,1220.961
1145,1221.377
1146,1221.858
1147,1222.349
1148,1222.755
1149,1223.021
1150,1223.155
1151,1223.196
1152,1223.212
1153,1223.266
1154,1223.370
1155,1223.515
1156,1223.693
1157,1223.895
1158,1224.063
1159,1224.137
1160,1224.083
1161,1223.922
1162,1223.690
1163,1223.424
1164,1223.162
1165,1222.933
1166,1222.772
1167,1222.702
1168,1222.742
1169,1222.880
1170,1223.071
1171,1223.253
1172,1223.377
1173,1223.428
1174,1223.411
1175,1223.343
1176,1223.212
1177,1222.987
1178,1222.621
1179,1222.070
1180,1221.300
1181,1220.325
1182,1219.236
1183,1218.131
1184,1217.048
1185,1216.000
1186,1215.022
1187,1214.228
1188,1213.755
1189,1213.664
1190,1213.936
1191,1214.481
1192,1215.180
1193,1215.906
1194,1216.500
1195,1216.830
1196,1216.837
1197,1216.561
1198,1216.090
1199,1215.502
1200,1214.823
1201,1214.064
1202,1213.247
1203,1212.397
1204,1211.570
1205,1210.851
1206,1210.293
1207,1209.886
1208,1209.627
1209,1209.563
1210,1209.772
1211,1210.283
1212,1211.019
1213,1211.819
1214,1212.494
1215,1212.955
1216,1213.207
1217,1213.328
1218,1213.368
1219,1213.348
1220,1213.318
1221,1213.355
1222,1213.489
1223,1213.681
1224,1213.859
1225,1214.000
1226,1214.104
1227,1214.191
1228,1214.299
1229,1214.467
1230,1214.729
1231,1215.112
1232,1215.613
1233,1216.195
1234,1216.820
1235,1217.411
1236,1217.912
1237,1218.309
1238,1218.641
1239,1218.947
1240,1219.267
1241,1219.673
1242,1220.268
1243,1221.125
1244,1222.241
1245,1223.515
1246,1224.785
1247,1225.864
1248,1226.610
1249,1226.960
1250,1226.963
1251,1226.718
1252,1226.342
1253,1225.915
1254,1225.447
1255,1224.930
1256,1224.355
1257,1223.740
1258,1223.088
1259,1222.426
1260,1221.808
1261,1221.270
1262,1220.816
1263,1220.430
1264,1220.093
1265,1219.791
1266,1219.529
1267,1219.307
1268,1219.146
1269,1219.045
1270,1219.001
1271,1219.011
1272,1219.088
1273,1219.250
1274,1219.495
1275,1219.791
1276,1220.103
1277,1220.419
1278,1220.725
1279,1221.018
1280,1221.307
1281,1221.609
1282,1221.952
1283,1222.352
1284,1222.786
1285,1223.216
1286,1223.606
1287,1223.932
1288,1224.184
1289,1224.379
1290,1224.557
1291,1224.826
1292,1225.316
1293,1226.056
1294,1226.936
1295,1227.763
1296,1228.338
1297,1228.516
1298,1228.240
1299,1227.585
1300,1226.725
1301,1225.874
1302,1225.202
1303,1224.809
1304,1224.705
1305,1224.789
1306,1224.923
1307,1225.000
1308,1225.037
1309,1225.135
1310,1225.407
1311,1225.898
1312,1226.567
1313,1227.316
1314,1228.032
1315,1228.603
1316,1228.997
1317,1229.286
1318,1229.565
1319,1229.850
1320,1230.055
1321,1230.079
1322,1229.884
1323,1229.501
1324,1228.923
1325,1228.140
1326,1227.212
1327,1226.278
1328,1225.488
1329,1224.920
1330,1224.567
1331,1224.345
1332,1224.157
1333,1223.955
1334,1223.740
1335,1223.532
1336,1223.347
1337,1223.199
1338,1223.091
1339,1223.007
1340,1222.981
1341,1223.051
1342,1223.206
1343,1223.387
1344,1223.549
1345,1223.639
1346,1223.643
1347,1223.572
1348,1223.451
1349,1223.286
1350,1223.088
1351,1222.853
1352,1222.604
1353,1222.382
1354,1222.181
1355,1221.959
1356,1221.717
1357,1221.545
1358,1221.592
1359,1221.972
1360,1222.725
1361,1223.767
1362,1224.903
1363,1225.908
1364,1226.600
1365,1226.876
1366,1226.721
1367,1226.200
1368,1225.468
1369,1224.748
1370,1224.234
1371,1223.999
1372,1223.959
1373,1223.938
1374,1223.804
1375,1223.532
1376,1223.179
1377,1222.839
1378,1222.544
1379,1222.281
1380,1222.036
1381,1221.831
1382,1221.710
1383,1221.660
1384,1221.623
1385,1221.562
1386,1221.468
1387,1221.320
1388,1221.075
1389,1220.735
1390,1220.379
1391,1220.114
1392,1219.952
1393,1219.821
1394,1219.623
1395,1219.297
1396,1218.853
1397,1218.342
1398,1217.835
1399,1217.428
1400,1217.233
1401,1217.361
1402,1217.868
1403,1218.678
1404,1219.620
1405,1220.520
1406,1221.307
1407,1221.976
1408,1222.537
1409,1222.974
1410,1223.256
1411,1223.367
1412,1223.347
1413,1223.246
1414,1223.065
1415,1222.782
1416,1222.419
1417,1222.033
1418,1221.656
1419,1221.324
1420,1221.092
1421,1221.024
1422,1221.169
1423,1221.518
1424,1221.999
1425,1222.540
1426,1223.054
1427,1223.417
1428,1223.535
1429,1223.404
1430,1223.132
1431,1222.849
1432,1222.658
1433,1222.557
1434,1222.480
1435,1222.335
1436,1222.090
1437,1221.784
1438,1221.492
1439,1221.324
1440,1221.367
1441,1221.650
1442,1222.103
1443,1222.634
1444,1223.118
1445,1223.434
1446,1223.505
1447,1223.293
1448,1222.809
1449,1222.086
1450,1221.192
1451,1220.191
1452,1219.146
1453,1218.114
1454,1217.139
1455,1216.228
1456,1215.294
1457,1214.222
1458,1212.965
1459,1211.567
1460,1210.098
1461,1208.636
1462,1207.264
1463,1206.102
1464,1205.228
1465,1204.670
1466,1204.421
1467,1204.451
1468,1204.693
1469,1205.026
1470,1205.349
1471,1205.594
1472,1205.728
1473,1205.708
1474,1205.503
1475,1205.144
1476,1204.720
1477,1204.320
1478,1203.998
1479,1203.816
1480,1203.823
1481,1204.024
1482,1204.384
1483,1204.838
1484,1205.369
1485,1206.018
1486,1206.801
1487,1207.648
1488,1208.414
1489,1208.975
1490,1209.254
1491,1209.261
1492,1209.066
1493,1208.757
1494,1208.387
1495,1207.974
1496,1207.557
1497,1207.170
1498,1206.817
1499,1206.475
1500,1206.155
1501,1205.880
1502,1205.597
1503,1205.258
1504,1204.888
1505,1204.623
1506,1204.613
1507,1204.922
1508,1205.500
1509,1206.256
1510,1207.143
1511,1208.138
1512,1209.170
1513,1210.138
1514,1210.985
1515,1211.725
1516,1212.356
1517,1212.834
1518,1213.076
1519,1213.029
1520,1212.716
1521,1212.208
1522,1211.617
1523,1211.049
1524,1210.609
1525,1210.373
1526,1210.353
1527,1210.518
1528,1210.780
1529,1211.019
1530,1211.113
1531,1211.036
1532,1210.841
1533,1210.605
1534,1210.340
1535,1210.017
1536,1209.654
1537,1209.352
1538,1209.234
1539,1209.392
1540,1209.822
1541,1210.461
1542,1211.224
1543,1212.040
1544,1212.844
1545,1213.576
1546,1214.195
1547,1214.719
1548,1215.190
1549,1215.654
1550,1216.144
1551,1216.669
1552,1217.230
1553,1217.798
1554,1218.349
1555,1218.850
1556,1219.297
1557,1219.720
1558,1220.198
1559,1220.853
1560,1221.781
1561,1223.004
1562,1224.463
1563,1226.083
1564,1227.797
1565,1229.565
1566,1231.356
1567,1233.171
1568,1235.020
1569,1236.878
1570,1238.683
1571,1240.333
1572,1241.708
1573,1242.689
1574,1243.217
1575,1243.318
1576,1243.126
1577,1242.804
1578,1242.491
1579,1242.229
1580,1242.017
1581,1241.859
1582,1241.765
1583,1241.752
1584,1241.805
1585,1241.879
1586,1241.893
1587,1241.795
1588,1241.574
1589,1241.227
1590,1240.760
1591,1240.219
1592,1239.651
1593,1239.120
1594,1238.663
1595,1238.297
1596,1238.018
1597,1237.816
1598,1237.682
1599,1237.608
1600,1237.597
1601,1237.651
1602,1237.755
1603,1237.863
1604,1237.947
1605,1238.021
1606,1238.118
1607,1238.286
1608,1238.535
1609,1238.801
1610,1238.999
1611,1239.070
1612,1239.006
1613,1238.848
1614,1238.626
1615,1238.374
1616,1238.125
1617,1237.903
1618,1237.702
1619,1237.476
1620,1237.181
1621,1236.774
1622,1236.256
1623,1235.665
1624,1235.036
1625,1234.391
1626,1233.783
1627,1233.258
1628,1232.791
1629,1232.264
1630,1231.551
1631,1230.586
1632,1229.366
1633,1227.918
1634,1226.358
1635,1224.879
1636,1223.686
1637,1222.917
1638,1222.621
1639,1222.789
1640,1223.323
1641,1224.049
1642,1224.795
1643,1225.431
1644,1225.888
1645,1226.100
1646,1226.042
1647,1225.794
1648,1225.491
1649,1225.263
1650,1225.179
1651,1225.246
1652,1225.421
1653,1225.629
1654,1225.797
1655,1225.847
1656,1225.733
1657,1225.468
1658,1225.155
1659,1224.940
1660,1224.967
1661,1225.303
1662,1225.861
1663,1226.446
1664,1226.846
1665,1226.920
1666,1226.624
1667,1226.022
1668,1225.279
1669,1224.587
1670,1224.090
1671,1223.827
1672,1223.794
1673,1223.952
1674,1224.211
1675,1224.412
1676,1224.416
1677,1224.184
1678,1223.791
1679,1223.360
1680,1222.994
1681,1222.718
1682,1222.544
1683,1222.473
1684,1222.520
1685,1222.671
1686,1222.873
1687,1223.054
1688,1223.179
1689,1223.226
1690,1223.162
1691,1222.970
1692,1222.705
1693,1222.463
1694,1222.305
1695,1222.214
1696,1222.140
1697,1222.070
1698,1221.986
1699,1221.865
1700,1221.710
1701,1221.566
1702,1221.461
1703,1221.384
1704,1221.270
1705,1221.048
1706,1220.685
1707,1220.238
1708,1219.814
1709,1219.488
1710,1219.297
1711,1219.226
1712,1219.240
1713,1219.273
1714,1219.240
1715,1219.082
1716,1218.766
1717,1218.319
1718,1217.788
1719,1217.206
1720,1216.601
1721,1215.996
1722,1215.449
1723,1214.985
1724,1214.585
1725,1214.178
1726,1213.704
1727,1213.129
1728,1212.450
1729,1211.711
1730,1210.958
1731,1210.226
1732,1209.543
1733,1208.972
1734,1208.639
1735,1208.663
1736,1209.079
1737,1209.846
1738,1210.928
1739,1212.306
1740,1213.906
1741,1215.603
1742,1217.250
1743,1218.689
1744,1219.774
1745,1220.399
1746,1220.537
1747,1220.245
1748,1219.623
1749,1218.756
1750,1217.717
1751,1216.591
1752,1215.485
1753,1214.497
1754,1213.691
1755,1213.103
1756,1212.766
1757,1212.662
1758,1212.676
1759,1212.689
1760,1212.635
1761,1212.575
1762,1212.619
1763,1212.844
1764,1213.217
1765,1213.664
1766,1214.114
1767,1214.534
1768,1214.884
1769,1215.143
1770,1215.314
1771,1215.412
1772,1215.472
1773,1215.533
1774,1215.610
1775,1215.714
1776,1215.815
1777,1215.882
1778,1215.932
1779,1216.027
1780,1216.279
1781,1216.783
1782,1217.573
1783,1218.608
1784,1219.791
1785,1221.061
1786,1222.433
1787,1223.942
1788,1225.579
1789,1227.249
1790,1228.829
1791,1230.173
1792,1231.148
1793,1231.632
1794,1231.571
1795,1231.013
1796,1230.123
1797,1229.148
1798,1228.388
1799,1228.086
1800,1228.345
1801,1229.101
1802,1230.166
1803,1231.275
1804,1232.159
1805,1232.640
1806,1232.633
1807,1232.166
1808,1231.323
1809,1230.230
1810,1229.030
1811,1227.877
1812,1226.879
1813,1226.046
1814,1225.313
1815,1224.648
1816,1224.110
1817,1223.814
1818,1223.864
1819,1224.301
1820,1225.078
1821,1226.096
1822,1227.212
1823,1228.284
1824,1229.219
1825,1230.005
1826,1230.711
1827,1231.373
1828,1231.934
1829,1232.284
1830,1232.361
1831,1232.206
1832,1231.924
1833,1231.612
1834,1231.333
1835,1231.097
1836,1230.872
1837,1230.613
1838,1230.301
1839,1229.924
1840,1229.528
1841,1229.171
1842,1228.893
1843,1228.698
1844,1228.556
1845,1228.435
1846,1228.281
1847,1228.066
1848,1227.814
1849,1227.578
1850,1227.390
1851,1227.219
1852,1227.041
1853,1226.862
1854,1226.701
1855,1226.567
1856,1226.489
1857,1226.536
1858,1226.778
1859,1227.259
1860,1227.985
1861,1228.923
1862,1229.985
1863,1231.067
1864,1232.089
1865,1232.976
1866,1233.608
1867,1233.860
1868,1233.675
