'Elapsed time','wrist_ppg'
'0:00.582',1366.898
'0:00.586',1366.124
'0:00.590',1364.992
'0:00.594',1363.656
'0:00.598',1362.463
'0:00.602',1361.713
'0:00.605',1361.442
'0:00.609',1361.442
'0:00.613',1361.455
'0:00.617',1361.393
'0:00.621',1361.336
'0:00.625',1361.291
'0:00.629',1361.147
'0:00.633',1360.827
'0:00.637',1360.389
'0:00.641',1359.979
'0:00.645',1359.741
'0:00.648',1359.721
'0:00.652',1359.786
'0:00.656',1359.655
'0:00.660',1359.061
'0:00.664',1357.913
'0:00.668',1356.306
'0:00.672',1354.490
'0:00.676',1352.768
'0:00.680',1351.350
'0:00.684',1350.247
'0:00.688',1349.399
'0:00.691',1348.821
'0:00.695',1348.636
'0:00.699',1348.919
'0:00.703',1349.644
'0:00.707',1350.796
'0:00.711',1352.420
'0:00.715',1354.482
'0:00.719',1356.732
'0:00.723',1358.753
'0:00.727',1360.147
'0:00.730',1360.676
'0:00.734',1360.344
'0:00.738',1359.356
'0:00.742',1358.060
'0:00.746',1356.810
'0:00.750',1355.806
'0:00.754',1355.043
'0:00.758',1354.465
'0:00.762',1354.125
'0:00.766',1354.088
'0:00.770',1354.342
'0:00.773',1354.842
'0:00.777',1355.617
'0:00.781',1356.630
'0:00.785',1357.712
'0:00.789',1358.667
'0:00.793',1359.421
'0:00.797',1359.987
'0:00.801',1360.340
'0:00.805',1360.450
'0:00.809',1360.356
'0:00.813',1360.069
'0:00.816',1359.544
'0:00.820',1358.749
'0:00.824',1357.757
'0:00.828',1356.663
'0:00.832',1355.494
'0:00.836',1354.240
'0:00.840',1352.998
'0:00.844',1352.014
'0:00.848',1351.551
'0:00.852',1351.764
'0:00.855',1352.604
'0:00.859',1353.834
'0:00.863',1355.060
'0:00.867',1355.916
'0:00.871',1356.175
'0:00.875',1355.789
'0:00.879',1354.888
'0:00.883',1353.756
'0:00.887',1352.772
'0:00.891',1352.231
'0:00.895',1352.284
'0:00.898',1352.916
'0:00.902',1354.018
'0:00.906',1355.408
'0:00.910',1356.863
'0:00.914',1358.196
'0:00.918',1359.389
'0:00.922',1360.586
'0:00.926',1361.922
'0:00.930',1363.373
'0:00.934',1364.742
'0:00.938',1365.857
'0:00.941',1366.730
'0:00.945',1367.526
'0:00.949',1368.370
'0:00.953',1369.239
'0:00.957',1369.993
'0:00.961',1370.547
'0:00.965',1370.916
'0:00.969',1371.178
'0:00.973',1371.395
'0:00.977',1371.588
'0:00.980',1371.768
'0:00.984',1371.994
'0:00.988',1372.375
'0:00.992',1372.978
'0:00.996',1373.798
'0:01.000',1374.794
'0:01.004',1375.901
'0:01.008',1377.011
'0:01.012',1377.999
'0:01.016',1378.782
'0:01.020',1379.348
'0:01.023',1379.746
'0:01.027',1380.061
'0:01.031',1380.410
'0:01.035',1380.840
'0:01.039',1381.299
'0:01.043',1381.705
'0:01.047',1381.980
'0:01.051',1382.140
'0:01.055',1382.275
'0:01.059',1382.443
'0:01.063',1382.685
'0:01.066',1383.091
'0:01.070',1383.726
'0:01.074',1384.530
'0:01.078',1385.362
'0:01.082',1386.137
'0:01.086',1386.788
'0:01.090',1387.293
'0:01.094',1387.645
'0:01.098',1387.871
'0:01.102',1388.018
'0:01.105',1388.207
'0:01.109',1388.539
'0:01.113',1389.002
'0:01.117',1389.461
'0:01.121',1389.695
'0:01.125',1389.568
'0:01.129',1389.141
'0:01.133',1388.604
'0:01.137',1388.076
'0:01.141',1387.641
'0:01.145',1387.366
'0:01.148',1387.264
'0:01.152',1387.206
'0:01.156',1387.088
'0:01.160',1386.928
'0:01.164',1386.809
'0:01.168',1386.801
'0:01.172',1386.915
'0:01.176',1387.137
'0:01.180',1387.457
'0:01.184',1387.875
'0:01.188',1388.354
'0:01.191',1388.822
'0:01.195',1389.219
'0:01.199',1389.531
'0:01.203',1389.719
'0:01.207',1389.777
'0:01.211',1389.760
'0:01.215',1389.764
'0:01.219',1389.793
'0:01.223',1389.769
'0:01.227',1389.617
'0:01.230',1389.338
'0:01.234',1389.031
'0:01.238',1388.793
'0:01.242',1388.641
'0:01.246',1388.559
'0:01.250',1388.559
'0:01.254',1388.662
'0:01.258',1388.830
'0:01.262',1388.957
'0:01.266',1388.977
'0:01.270',1388.867
'0:01.273',1388.670
'0:01.277',1388.432
'0:01.281',1388.174
'0:01.285',1387.879
'0:01.289',1387.481
'0:01.293',1386.891
'0:01.297',1386.124
'0:01.301',1385.226
'0:01.305',1384.157
'0:01.309',1382.861
'0:01.313',1381.390
'0:01.316',1379.942
'0:01.320',1378.733
'0:01.324',1377.905
'0:01.328',1377.553
'0:01.332',1377.704
'0:01.336',1378.307
'0:01.340',1379.254
'0:01.344',1380.455
'0:01.348',1381.808
'0:01.352',1383.087
'0:01.355',1383.976
'0:01.359',1384.189
'0:01.363',1383.550
'0:01.367',1382.054
'0:01.371',1379.873
'0:01.375',1377.323
'0:01.379',1374.790
'0:01.383',1372.605
'0:01.387',1371.026
'0:01.391',1370.268
'0:01.395',1370.416
'0:01.398',1371.285
'0:01.402',1372.416
'0:01.406',1373.261
'0:01.410',1373.425
'0:01.414',1372.818
'0:01.418',1371.625
'0:01.422',1370.227
'0:01.426',1369.001
'0:01.430',1368.161
'0:01.434',1367.665
'0:01.438',1367.333
'0:01.441',1366.935
'0:01.445',1366.279
'0:01.449',1365.279
'0:01.453',1364.054
'0:01.457',1362.910
'0:01.461',1362.176
'0:01.465',1362.000
'0:01.469',1362.328
'0:01.473',1362.959
'0:01.477',1363.664
'0:01.480',1364.308
'0:01.484',1364.943
'0:01.488',1365.742
'0:01.492',1366.796
'0:01.496',1368.022
'0:01.500',1369.342
'0:01.504',1370.789
'0:01.508',1372.424
'0:01.512',1374.175
'0:01.516',1375.843
'0:01.520',1377.270
'0:01.523',1378.368
'0:01.527',1379.106
'0:01.531',1379.467
'0:01.535',1379.545
'0:01.539',1379.537
'0:01.543',1379.635
'0:01.547',1379.873
'0:01.551',1380.061
'0:01.555',1379.983
'0:01.559',1379.606
'0:01.563',1379.098
'0:01.566',1378.725
'0:01.570',1378.627
'0:01.574',1378.696
'0:01.578',1378.725
'0:01.582',1378.586
'0:01.586',1378.295
'0:01.590',1377.979
'0:01.594',1377.704
'0:01.598',1377.442
'0:01.602',1377.139
'0:01.605',1376.798
'0:01.609',1376.392
'0:01.613',1375.855
'0:01.617',1375.208
'0:01.621',1374.544
'0:01.625',1373.933
'0:01.629',1373.355
'0:01.633',1372.760
'0:01.637',1372.150
'0:01.641',1371.576
'0:01.645',1371.108
'0:01.648',1370.813
'0:01.652',1370.756
'0:01.656',1371.072
'0:01.660',1371.850
'0:01.664',1373.056
'0:01.668',1374.470
'0:01.672',1375.687
'0:01.676',1376.261
'0:01.680',1375.864
'0:01.684',1374.372
'0:01.688',1371.863
'0:01.691',1368.538
'0:01.695',1364.742
'0:01.699',1360.840
'0:01.703',1357.097
'0:01.707',1353.584
'0:01.711',1350.333
'0:01.715',1347.439
'0:01.719',1345.025
'0:01.723',1343.151
'0:01.727',1341.794
'0:01.730',1340.880
'0:01.734',1340.306
'0:01.738',1339.974
'0:01.742',1339.663
'0:01.746',1339.101
'0:01.750',1338.138
'0:01.754',1336.789
'0:01.758',1335.133
'0:01.762',1333.231
'0:01.766',1331.210
'0:01.770',1329.324
'0:01.773',1327.894
'0:01.777',1327.143
'0:01.781',1327.016
'0:01.785',1327.229
'0:01.789',1327.516
'0:01.793',1327.783
'0:01.797',1328.144
'0:01.801',1328.701
'0:01.805',1329.386
'0:01.809',1329.992
'0:01.813',1330.341
'0:01.816',1330.374
'0:01.820',1330.099
'0:01.824',1329.521
'0:01.828',1328.672
'0:01.832',1327.684
'0:01.836',1326.750
'0:01.840',1326.098
'0:01.844',1325.930
'0:01.848',1326.393
'0:01.852',1327.557
'0:01.855',1329.443
'0:01.859',1331.940
'0:01.863',1334.805
'0:01.867',1337.646
'0:01.871',1340.060
'0:01.875',1341.815
'0:01.879',1342.967
'0:01.883',1343.815
'0:01.887',1344.680
'0:01.891',1345.750
'0:01.895',1347.074
'0:01.898',1348.640
'0:01.902',1350.456
'0:01.906',1352.551
'0:01.910',1354.949
'0:01.914',1357.597
'0:01.918',1360.413
'0:01.922',1363.328
'0:01.926',1366.255
'0:01.930',1369.030
'0:01.934',1371.436
'0:01.938',1373.326
'0:01.941',1374.609
'0:01.945',1375.208
'0:01.949',1375.118
'0:01.953',1374.466
'0:01.957',1373.453
'0:01.961',1372.248
'0:01.965',1371.026
'0:01.969',1369.940
'0:01.973',1369.075
'0:01.977',1368.464
'0:01.980',1368.079
'0:01.984',1367.858
'0:01.988',1367.763
'0:01.992',1367.755
'0:01.996',1367.776
'0:02.000',1367.763
'0:02.004',1367.645
'0:02.008',1367.349
'0:02.012',1366.866
'0:02.016',1366.263
'0:02.020',1365.570
'0:02.023',1364.722
'0:02.027',1363.709
'0:02.031',1362.643
'0:02.035',1361.668
'0:02.039',1360.840
'0:02.043',1360.155
'0:02.047',1359.548
'0:02.051',1358.884
'0:02.055',1358.056
'0:02.059',1357.085
'0:02.063',1356.117
'0:02.066',1355.310
'0:02.070',1354.822
'0:02.074',1354.719
'0:02.078',1354.900
'0:02.082',1355.158
'0:02.086',1355.289
'0:02.090',1355.146
'0:02.094',1354.687
'0:02.098',1354.023
'0:02.102',1353.399
'0:02.105',1353.022
'0:02.109',1352.973
'0:02.113',1353.194
'0:02.117',1353.613
'0:02.121',1354.166
'0:02.125',1354.793
'0:02.129',1355.338
'0:02.133',1355.670
'0:02.137',1355.834
'0:02.141',1356.031
'0:02.145',1356.449
'0:02.148',1357.146
'0:02.152',1358.097
'0:02.156',1359.290
'0:02.160',1360.635
'0:02.164',1361.992
'0:02.168',1363.262
'0:02.172',1364.427
'0:02.176',1365.550
'0:02.180',1366.722
'0:02.184',1367.989
'0:02.188',1369.354
'0:02.191',1370.789
'0:02.195',1372.260
'0:02.199',1373.699
'0:02.203',1374.995
'0:02.207',1375.942
'0:02.211',1376.331
'0:02.215',1376.052
'0:02.219',1375.130
'0:02.223',1373.765
'0:02.227',1372.305
'0:02.230',1371.113
'0:02.234',1370.379
'0:02.238',1370.026
'0:02.242',1369.842
'0:02.246',1369.702
'0:02.250',1369.633
'0:02.254',1369.690
'0:02.258',1369.883
'0:02.262',1370.203
'0:02.266',1370.592
'0:02.270',1370.990
'0:02.273',1371.346
'0:02.277',1371.645
'0:02.281',1371.834
'0:02.285',1371.793
'0:02.289',1371.408
'0:02.293',1370.612
'0:02.297',1369.403
'0:02.301',1367.891
'0:02.305',1366.271
'0:02.309',1364.714
'0:02.313',1363.369
'0:02.316',1362.393
'0:02.320',1361.881
'0:02.324',1361.721
'0:02.328',1361.541
'0:02.332',1360.860
'0:02.336',1359.376
'0:02.340',1357.154
'0:02.344',1354.596
'0:02.348',1352.243
'0:02.352',1350.546
'0:02.355',1349.714
'0:02.359',1349.722
'0:02.363',1350.350
'0:02.367',1351.272
'0:02.371',1352.174
'0:02.375',1352.949
'0:02.379',1353.674
'0:02.383',1354.531
'0:02.387',1355.728
'0:02.391',1357.458
'0:02.395',1359.839
'0:02.398',1362.824
'0:02.402',1366.120
'0:02.406',1369.243
'0:02.410',1371.744
'0:02.414',1373.306
'0:02.418',1373.781
'0:02.422',1373.150
'0:02.426',1371.563
'0:02.430',1369.346
'0:02.434',1366.956
'0:02.438',1364.832
'0:02.441',1363.242
'0:02.445',1362.238
'0:02.449',1361.770
'0:02.453',1361.758
'0:02.457',1362.110
'0:02.461',1362.783
'0:02.465',1363.775
'0:02.469',1365.087
'0:02.473',1366.718
'0:02.477',1368.612
'0:02.480',1370.707
'0:02.484',1372.957
'0:02.488',1375.306
'0:02.492',1377.557
'0:02.496',1379.418
'0:02.500',1380.709
'0:02.504',1381.455
'0:02.508',1381.799
'0:02.512',1381.886
'0:02.516',1381.775
'0:02.520',1381.484
'0:02.523',1380.992
'0:02.527',1380.246
'0:02.531',1379.246
'0:02.535',1378.110
'0:02.539',1377.036
'0:02.543',1376.204
'0:02.547',1375.773
'0:02.551',1375.847
'0:02.555',1376.310
'0:02.559',1376.872
'0:02.563',1377.175
'0:02.566',1376.909
'0:02.570',1375.962
'0:02.574',1374.511
'0:02.578',1372.945
'0:02.582',1371.637
'0:02.586',1370.822
'0:02.590',1370.592
'0:02.594',1370.895
'0:02.598',1371.563
'0:02.602',1372.396
'0:02.605',1373.326
'0:02.609',1374.507
'0:02.613',1376.085
'0:02.617',1378.045
'0:02.621',1380.131
'0:02.625',1381.939
'0:02.629',1383.115
'0:02.633',1383.538
'0:02.637',1383.370
'0:02.641',1382.960
'0:02.645',1382.566
'0:02.648',1382.205
'0:02.652',1381.726
'0:02.656',1380.992
'0:02.660',1380.045
'0:02.664',1379.065
'0:02.668',1378.208
'0:02.672',1377.430
'0:02.676',1376.503
'0:02.680',1375.249
'0:02.684',1373.679
'0:02.688',1371.941
'0:02.691',1370.223
'0:02.695',1368.632
'0:02.699',1367.185
'0:02.703',1365.861
'0:02.707',1364.701
'0:02.711',1363.771
'0:02.715',1363.086
'0:02.719',1362.549
'0:02.723',1362.057
'0:02.727',1361.664
'0:02.730',1361.487
'0:02.734',1361.512
'0:02.738',1361.491
'0:02.742',1361.102
'0:02.746',1360.102
'0:02.750',1358.384
'0:02.754',1355.884
'0:02.758',1352.608
'0:02.762',1348.652
'0:02.766',1344.221
'0:02.770',1339.622
'0:02.773',1335.223
'0:02.777',1331.386
'0:02.781',1328.340
'0:02.785',1326.172
'0:02.789',1324.917
'0:02.793',1324.503
'0:02.797',1324.700
'0:02.801',1325.209
'0:02.805',1325.864
'0:02.809',1326.660
'0:02.813',1327.639
'0:02.816',1328.763
'0:02.820',1329.845
'0:02.824',1330.669
'0:02.828',1331.066
'0:02.832',1330.939
'0:02.836',1330.304
'0:02.840',1329.435
'0:02.844',1328.783
'0:02.848',1328.767
'0:02.852',1329.640
'0:02.855',1331.501
'0:02.859',1334.280
'0:02.863',1337.728
'0:02.867',1341.458
'0:02.871',1345.102
'0:02.875',1348.488
'0:02.879',1351.612
'0:02.883',1354.543
'0:02.887',1357.388
'0:02.891',1360.262
'0:02.895',1363.209
'0:02.898',1366.144
'0:02.902',1368.899
'0:02.906',1371.375
'0:02.910',1373.568
'0:02.914',1375.495
'0:02.918',1377.081
'0:02.922',1378.229
'0:02.926',1378.914
'0:02.930',1379.201
'0:02.934',1379.233
'0:02.938',1379.188
'0:02.941',1379.176
'0:02.945',1379.127
'0:02.949',1378.832
'0:02.953',1378.176
'0:02.957',1377.229
'0:02.961',1376.171
'0:02.965',1375.204
'0:02.969',1374.552
'0:02.973',1374.408
'0:02.977',1374.872
'0:02.980',1375.892
'0:02.984',1377.270
'0:02.988',1378.745
'0:02.992',1380.127
'0:02.996',1381.320
'0:03.000',1382.357
'0:03.004',1383.390
'0:03.008',1384.526
'0:03.012',1385.731
'0:03.016',1386.952
'0:03.020',1388.272
'0:03.023',1389.830
'0:03.027',1391.691
'0:03.031',1393.802
'0:03.035',1396.057
'0:03.039',1398.287
'0:03.043',1400.263
'0:03.047',1401.849
'0:03.051',1403.046
'0:03.055',1403.874
'0:03.059',1404.296
'0:03.063',1404.333
'0:03.066',1404.157
'0:03.070',1403.973
'0:03.074',1403.846
'0:03.078',1403.690
'0:03.082',1403.321
'0:03.086',1402.583
'0:03.090',1401.476
'0:03.094',1400.156
'0:03.098',1398.787
'0:03.102',1397.442
'0:03.105',1396.122
'0:03.109',1394.860
'0:03.113',1393.733
'0:03.117',1392.753
'0:03.121',1391.884
'0:03.125',1391.150
'0:03.129',1390.613
'0:03.133',1390.314
'0:03.137',1390.183
'0:03.141',1390.084
'0:03.145',1389.826
'0:03.148',1389.256
'0:03.152',1388.375
'0:03.156',1387.317
'0:03.160',1386.223
'0:03.164',1385.198
'0:03.168',1384.300
'0:03.172',1383.599
'0:03.176',1383.160
'0:03.180',1383.091
'0:03.184',1383.501
'0:03.188',1384.439
'0:03.191',1385.841
'0:03.195',1387.571
'0:03.199',1389.436
'0:03.203',1391.224
'0:03.207',1392.675
'0:03.211',1393.511
'0:03.215',1393.544
'0:03.219',1392.757
'0:03.223',1391.269
'0:03.227',1389.248
'0:03.230',1386.920
'0:03.234',1384.599
'0:03.238',1382.599
'0:03.242',1381.062
'0:03.246',1379.885
'0:03.250',1378.819
'0:03.254',1377.663
'0:03.258',1376.323
'0:03.262',1374.802
'0:03.266',1373.150
'0:03.270',1371.449
'0:03.273',1369.793
'0:03.277',1368.268
'0:03.281',1366.968
'0:03.285',1365.980
'0:03.289',1365.378
'0:03.293',1365.148
'0:03.297',1365.111
'0:03.301',1365.009
'0:03.305',1364.648
'0:03.309',1363.980
'0:03.313',1363.086
'0:03.316',1362.086
'0:03.320',1361.057
'0:03.324',1360.069
'0:03.328',1359.274
'0:03.332',1358.798
'0:03.336',1358.622
'0:03.340',1358.663
'0:03.344',1358.929
'0:03.348',1359.520
'0:03.352',1360.422
'0:03.355',1361.479
'0:03.359',1362.520
'0:03.363',1363.500
'0:03.367',1364.406
'0:03.371',1365.140
'0:03.375',1365.542
'0:03.379',1365.607
'0:03.383',1365.525
'0:03.387',1365.476
'0:03.391',1365.517
'0:03.395',1365.660
'0:03.398',1365.943
'0:03.402',1366.357
'0:03.406',1366.833
'0:03.410',1367.272
'0:03.414',1367.575
'0:03.418',1367.669
'0:03.422',1367.509
'0:03.426',1367.103
'0:03.430',1366.505
'0:03.434',1365.796
'0:03.438',1365.058
'0:03.441',1364.324
'0:03.445',1363.594
'0:03.449',1362.889
'0:03.453',1362.201
'0:03.457',1361.491
'0:03.461',1360.770
'0:03.465',1360.090
'0:03.469',1359.557
'0:03.473',1359.245
'0:03.477',1359.171
'0:03.480',1359.270
'0:03.484',1359.495
'0:03.488',1359.860
'0:03.492',1360.356
'0:03.496',1360.807
'0:03.500',1360.967
'0:03.504',1360.725
'0:03.508',1360.180
'0:03.512',1359.516
'0:03.516',1358.852
'0:03.520',1358.216
'0:03.523',1357.626
'0:03.527',1357.072
'0:03.531',1356.552
'0:03.535',1356.052
'0:03.539',1355.617
'0:03.543',1355.338
'0:03.547',1355.289
'0:03.551',1355.461
'0:03.555',1355.732
'0:03.559',1355.937
'0:03.563',1356.011
'0:03.566',1356.023
'0:03.570',1356.080
'0:03.574',1356.306
'0:03.578',1356.769
'0:03.582',1357.441
'0:03.586',1358.249
'0:03.590',1359.110
'0:03.594',1359.926
'0:03.598',1360.590
'0:03.602',1361.094
'0:03.605',1361.459
'0:03.609',1361.680
'0:03.613',1361.770
'0:03.617',1361.836
'0:03.621',1362.012
'0:03.625',1362.369
'0:03.629',1362.873
'0:03.633',1363.410
'0:03.637',1363.816
'0:03.641',1363.972
'0:03.645',1363.828
'0:03.648',1363.426
'0:03.652',1362.832
'0:03.656',1362.069
'0:03.660',1361.200
'0:03.664',1360.319
'0:03.668',1359.544
'0:03.672',1358.979
'0:03.676',1358.642
'0:03.680',1358.519
'0:03.684',1358.511
'0:03.688',1358.446
'0:03.691',1358.146
'0:03.695',1357.601
'0:03.699',1356.933
'0:03.703',1356.216
'0:03.707',1355.396
'0:03.711',1354.404
'0:03.715',1353.293
'0:03.719',1352.219
'0:03.723',1351.321
'0:03.727',1350.612
'0:03.730',1350.030
'0:03.734',1349.583
'0:03.738',1349.353
'0:03.742',1349.370
'0:03.746',1349.476
'0:03.750',1349.378
'0:03.754',1348.821
'0:03.758',1347.767
'0:03.762',1346.324
'0:03.766',1344.590
'0:03.770',1342.700
'0:03.773',1340.897
'0:03.777',1339.478
'0:03.781',1338.609
'0:03.785',1338.330
'0:03.789',1338.617
'0:03.793',1339.380
'0:03.797',1340.454
'0:03.801',1341.667
'0:03.805',1342.868
'0:03.809',1343.930
'0:03.813',1344.799
'0:03.816',1345.615
'0:03.820',1346.660
'0:03.824',1348.152
'0:03.828',1350.177
'0:03.832',1352.645
'0:03.836',1355.273
'0:03.840',1357.634
'0:03.844',1359.327
'0:03.848',1360.126
'0:03.852',1359.967
'0:03.855',1358.946
'0:03.859',1357.232
'0:03.863',1355.060
'0:03.867',1352.756
'0:03.871',1350.723
'0:03.875',1349.239
'0:03.879',1348.361
'0:03.883',1347.984
'0:03.887',1347.988
'0:03.891',1348.300
'0:03.895',1348.825
'0:03.898',1349.423
'0:03.902',1349.997
'0:03.906',1350.563
'0:03.910',1351.161
'0:03.914',1351.838
'0:03.918',1352.616
'0:03.922',1353.486
'0:03.926',1354.281
'0:03.930',1354.810
'0:03.934',1355.019
'0:03.938',1355.031
'0:03.941',1354.945
'0:03.945',1354.662
'0:03.949',1353.936
'0:03.953',1352.649
'0:03.957',1350.928
'0:03.961',1349.116
'0:03.965',1347.546
'0:03.969',1346.345
'0:03.973',1345.443
'0:03.977',1344.738
'0:03.980',1344.319
'0:03.984',1344.377
'0:03.988',1345.008
'0:03.992',1346.127
'0:03.996',1347.521
'0:04.000',1349.025
'0:04.004',1350.632
'0:04.008',1352.358
'0:04.012',1354.113
'0:04.016',1355.707
'0:04.020',1357.052
'0:04.023',1358.142
'0:04.027',1359.036
'0:04.031',1359.790
'0:04.035',1360.438
'0:04.039',1360.946
'0:04.043',1361.237
'0:04.047',1361.266
'0:04.051',1361.086
'0:04.055',1360.786
'0:04.059',1360.430
'0:04.063',1360.114
'0:04.066',1360.053
'0:04.070',1360.475
'0:04.074',1361.541
'0:04.078',1363.283
'0:04.082',1365.574
'0:04.086',1368.243
'0:04.090',1371.121
'0:04.094',1373.998
'0:04.098',1376.663
'0:04.102',1379.000
'0:04.105',1380.926
'0:04.109',1382.308
'0:04.113',1383.025
'0:04.117',1383.136
'0:04.121',1382.873
'0:04.125',1382.619
'0:04.129',1382.751
'0:04.133',1383.460
'0:04.137',1384.665
'0:04.141',1386.112
'0:04.145',1387.596
'0:04.148',1389.104
'0:04.152',1390.699
'0:04.156',1392.400
'0:04.160',1394.134
'0:04.164',1395.758
'0:04.168',1397.164
'0:04.172',1398.303
'0:04.176',1399.160
'0:04.180',1399.742
'0:04.184',1400.062
'0:04.188',1400.160
'0:04.191',1400.136
'0:04.195',1400.115
'0:04.199',1400.197
'0:04.203',1400.468
'0:04.207',1401.025
'0:04.211',1401.993
'0:04.215',1403.432
'0:04.219',1405.276
'0:04.223',1407.301
'0:04.227',1409.228
'0:04.230',1410.941
'0:04.234',1412.532
'0:04.238',1414.123
'0:04.242',1415.709
'0:04.246',1417.213
'0:04.250',1418.562
'0:04.254',1419.661
'0:04.258',1420.435
'0:04.262',1420.862
'0:04.266',1420.968
'0:04.270',1420.817
'0:04.273',1420.460
'0:04.277',1419.894
'0:04.281',1419.148
'0:04.285',1418.316
'0:04.289',1417.582
'0:04.293',1417.070
'0:04.297',1416.799
'0:04.301',1416.717
'0:04.305',1416.762
'0:04.309',1416.894
'0:04.313',1417.090
'0:04.316',1417.299
'0:04.320',1417.480
'0:04.324',1417.619
'0:04.328',1417.668
'0:04.332',1417.582
'0:04.336',1417.349
'0:04.340',1416.959
'0:04.344',1416.430
'0:04.348',1415.799
'0:04.352',1415.106
'0:04.355',1414.348
'0:04.359',1413.598
'0:04.363',1412.987
'0:04.367',1412.516
'0:04.371',1412.093
'0:04.375',1411.634
'0:04.379',1411.085
'0:04.383',1410.404
'0:04.387',1409.593
'0:04.391',1408.629
'0:04.395',1407.424
'0:04.398',1405.928
'0:04.402',1404.198
'0:04.406',1402.296
'0:04.410',1400.222
'0:04.414',1397.951
'0:04.418',1395.524
'0:04.422',1393.052
'0:04.426',1390.679
'0:04.430',1388.457
'0:04.434',1386.370
'0:04.438',1384.423
'0:04.441',1382.726
'0:04.445',1381.426
'0:04.449',1380.586
'0:04.453',1380.061
'0:04.457',1379.610
'0:04.461',1378.955
'0:04.465',1377.876
'0:04.469',1376.339
'0:04.473',1374.458
'0:04.477',1372.392
'0:04.480',1370.280
'0:04.484',1368.292
'0:04.488',1366.616
'0:04.492',1365.419
'0:04.496',1364.849
'0:04.500',1365.046
'0:04.504',1366.050
'0:04.508',1367.722
'0:04.512',1369.813
'0:04.516',1372.076
'0:04.520',1374.306
'0:04.523',1376.274
'0:04.527',1377.680
'0:04.531',1378.254
'0:04.535',1377.897
