'sample interval','wrist_ppg'
412,1400.000
413,1398.535
414,1372.894
415,1362.639
416,1360.438
417,1358.244
418,1380.219
419,1374.359
420,1336.262
421,1344.323
422,1319.411
423,1349.447
424,1342.122
425,1312.823
426,1306.227
427,1333.332
428,1297.437
429,1327.472
430,1295.236
431,1313.551
432,1267.401
433,1284.252
434,1257.875
435,1256.410
436,1279.857
437,1281.322
438,1260.076
439,1282.787
440,1280.586
441,1284.252
442,1287.182
443,1242.489
444,1276.920
445,1249.814
446,1252.744
447,1294.507
448,1299.630
449,1290.841
450,1269.595
451,1292.306
452,1316.481
453,1293.771
454,1320.148
455,1292.306
456,1295.236
457,1279.857
458,1290.841
459,1333.332
460,1310.622
461,1342.122
462,1345.788
463,1350.183
464,1342.858
465,1307.692
466,1359.709
467,1337.727
468,1330.402
469,1347.982
470,1353.849
471,1345.788
472,1320.148
473,1358.973
474,1356.043
475,1320.148
476,1334.069
477,1323.078
478,1321.613
479,1358.244
480,1372.158
481,1368.499
482,1361.174
483,1331.867
484,1376.560
485,1360.438
486,1335.534
487,1342.122
488,1378.025
489,1388.280
490,1369.964
491,1390.474
492,1344.323
493,1367.763
494,1387.544
495,1391.210
496,1350.183
497,1372.894
498,1389.745
499,1393.404
500,1396.333
501,1378.025
502,1360.438
503,1364.833
504,1375.095
505,1386.815
506,1396.333
507,1414.649
508,1395.605
509,1377.289
510,1382.420
511,1391.939
512,1378.025
513,1410.991
514,1368.499
515,1367.763
516,1357.508
517,1363.368
518,1339.928
519,1347.982
520,1375.824
521,1341.393
522,1330.402
523,1342.858
524,1342.858
525,1326.744
526,1369.964
527,1340.657
528,1353.113
529,1383.149
530,1367.034
531,1367.034
532,1361.174
533,1369.228
534,1371.429
535,1367.763
536,1372.894
537,1402.930
538,1415.386
539,1381.684
540,1389.009
541,1377.289
542,1392.675
543,1368.499
544,1386.079
545,1408.789
546,1408.061
547,1394.140
548,1383.885
549,1380.219
550,1384.614
551,1410.254
552,1403.666
553,1388.280
554,1404.395
555,1394.140
556,1404.395
557,1429.307
558,1391.210
559,1403.666
560,1411.719
561,1402.930
562,1391.939
563,1391.210
564,1416.114
565,1432.237
566,1391.210
567,1418.316
568,1388.280
569,1430.035
570,1388.280
571,1383.149
572,1394.140
573,1402.930
574,1407.325
575,1394.869
576,1377.289
577,1365.569
578,1403.666
579,1372.894
580,1394.869
581,1358.973
582,1365.569
583,1384.614
584,1375.824
585,1381.684
586,1349.447
587,1337.727
588,1363.368
589,1338.464
590,1361.903
591,1352.384
592,1359.709
593,1339.192
594,1363.368
595,1381.684
596,1380.219
597,1339.928
598,1367.763
599,1361.903
600,1340.657
601,1311.358
602,1334.797
603,1324.543
604,1299.630
605,1313.551
606,1259.340
607,1301.832
608,1258.611
609,1278.385
610,1305.498
611,1292.306
612,1298.902
613,1304.762
614,1304.033
615,1285.717
616,1303.297
617,1301.095
618,1301.095
619,1300.367
620,1296.701
621,1299.630
622,1293.042
623,1298.166
624,1293.771
625,1294.507
626,1290.112
627,1254.209
628,1283.516
629,1282.787
630,1301.095
631,1290.841
632,1276.191
633,1312.087
634,1279.121
635,1311.358
636,1286.446
637,1288.647
638,1282.051
639,1324.543
640,1300.367
641,1309.157
642,1315.016
643,1320.876
644,1321.613
645,1310.622
646,1353.849
647,1350.920
648,1326.007
649,1345.052
650,1364.104
651,1372.158
652,1374.359
653,1375.824
654,1365.569
655,1350.183
656,1343.587
657,1335.534
658,1336.999
659,1381.684
660,1358.244
661,1364.833
662,1367.763
663,1366.298
664,1342.858
665,1368.499
666,1389.745
667,1389.745
668,1342.858
669,1345.052
670,1349.447
671,1365.569
672,1356.043
673,1389.745
674,1383.885
675,1365.569
676,1380.219
677,1405.131
678,1364.104
679,1393.404
680,1389.009
681,1389.009
682,1385.350
683,1389.009
684,1409.526
685,1396.333
686,1405.860
687,1367.763
688,1392.675
689,1348.718
690,1392.675
691,1373.623
692,1361.903
693,1342.858
694,1369.964
695,1391.939
696,1395.605
697,1399.271
698,1388.280
699,1360.438
700,1408.789
701,1371.429
702,1400.000
703,1408.061
704,1416.851
705,1414.649
706,1397.806
707,1380.955
708,1397.070
709,1419.044
710,1409.526
711,1424.175
712,1402.930
713,1394.869
714,1397.070
715,1402.201
716,1398.535
717,1398.535
718,1397.806
719,1400.000
720,1396.333
721,1397.070
722,1399.271
723,1407.325
724,1419.781
725,1435.166
726,1407.325
727,1420.509
728,1427.842
729,1442.491
730,1441.026
731,1440.290
732,1436.631
733,1399.271
734,1410.991
735,1418.316
736,1394.140
737,1383.149
738,1386.815
739,1416.114
740,1414.649
741,1413.184
742,1409.526
743,1361.903
744,1376.560
745,1394.140
746,1393.404
747,1339.192
748,1380.955
749,1361.174
750,1353.849
751,1335.534
752,1349.447
753,1364.833
754,1324.543
755,1320.148
756,1346.517
757,1353.849
758,1343.587
759,1312.087
760,1356.043
761,1306.963
762,1317.946
763,1361.903
764,1353.849
765,1334.069
766,1323.806
767,1345.788
768,1372.894
769,1372.894
770,1347.982
771,1330.402
772,1344.323
773,1327.472
774,1357.508
775,1353.849
776,1309.893
777,1341.393
778,1306.963
779,1290.112
780,1286.446
781,1315.753
782,1331.139
783,1331.867
784,1330.402
785,1331.867
786,1317.946
787,1317.218
788,1324.543
789,1320.148
790,1320.148
791,1311.358
792,1314.288
793,1311.358
794,1320.876
795,1326.007
796,1276.920
797,1279.121
798,1317.218
799,1293.042
800,1274.726
801,1306.963
802,1317.218
803,1304.033
804,1303.297
805,1326.007
806,1283.516
807,1293.042
808,1310.622
809,1337.727
810,1304.033
811,1298.166
812,1323.806
813,1348.718
814,1338.464
815,1311.358
816,1347.253
817,1320.148
818,1358.244
819,1318.683
820,1357.508
821,1314.288
822,1357.508
823,1319.411
824,1337.727
825,1349.447
826,1318.683
827,1351.648
828,1356.779
829,1328.209
830,1327.472
831,1326.007
832,1359.709
833,1372.158
834,1367.034
835,1358.973
836,1340.657
837,1382.420
838,1347.253
839,1353.849
840,1383.149
841,1383.885
842,1361.903
843,1369.964
844,1380.955
845,1361.174
846,1379.490
847,1412.456
848,1369.228
849,1396.333
850,1408.789
851,1370.693
852,1410.254
853,1411.719
854,1381.684
855,1386.815
856,1359.709
857,1346.517
858,1358.244
859,1364.833
860,1365.569
861,1374.359
862,1378.754
863,1370.693
864,1361.903
865,1333.332
866,1364.104
867,1370.693
868,1339.192
869,1357.508
870,1388.280
871,1367.763
872,1375.824
873,1356.043
874,1387.544
875,1388.280
876,1361.903
877,1383.149
878,1408.061
879,1386.815
880,1386.079
881,1369.228
882,1368.499
883,1387.544
884,1399.271
885,1365.569
886,1398.535
887,1370.693
888,1397.806
889,1364.833
890,1405.131
891,1386.079
892,1367.763
893,1376.560
894,1395.605
895,1357.508
896,1372.894
897,1391.939
898,1389.745
899,1378.754
900,1394.869
901,1368.499
902,1378.754
903,1379.490
904,1394.869
905,1423.447
906,1385.350
907,1419.044
908,1383.149
909,1405.860
910,1390.474
911,1421.246
912,1419.781
913,1400.000
914,1372.158
915,1366.298
916,1385.350
917,1353.113
918,1349.447
919,1356.043
920,1338.464
921,1378.025
922,1378.025
923,1328.937
924,1319.411
925,1358.973
926,1334.797
927,1331.867
928,1342.122
929,1347.253
930,1341.393
931,1319.411
932,1355.314
933,1312.087
934,1335.534
935,1328.937
936,1313.551
937,1324.543
938,1328.209
939,1360.438
940,1353.113
941,1353.849
942,1353.849
943,1320.148
944,1299.630
945,1305.498
946,1334.797
947,1315.016
948,1331.867
949,1291.577
950,1334.797
951,1331.139
952,1287.182
953,1332.604
954,1291.577
955,1336.999
956,1309.157
957,1285.717
958,1326.744
959,1294.507
960,1299.630
961,1329.674
962,1322.341
963,1290.112
964,1304.033
965,1314.288
966,1331.867
967,1326.007
968,1331.867
969,1334.797
970,1315.753
971,1290.112
972,1301.832
973,1308.428
974,1326.007
975,1338.464
976,1347.982
977,1353.849
978,1354.578
979,1350.183
980,1314.288
981,1353.849
982,1320.876
983,1331.867
984,1361.903
985,1360.438
986,1328.209
987,1328.209
988,1330.402
989,1352.384
990,1343.587
991,1353.849
992,1375.824
993,1345.052
994,1327.472
995,1347.253
996,1375.095
997,1335.534
998,1331.139
999,1371.429
1000,1371.429
1001,1374.359
1002,1361.174
1003,1346.517
1004,1326.744
1005,1326.744
1006,1326.744
1007,1328.937
1008,1349.447
1009,1350.920
1010,1353.113
1011,1367.034
1012,1370.693
1013,1373.623
1014,1368.499
1015,1358.973
1016,1371.429
1017,1375.824
1018,1340.657
1019,1328.209
1020,1339.192
1021,1367.763
1022,1365.569
1023,1342.858
1024,1380.955
1025,1340.657
1026,1348.718
1027,1379.490
1028,1364.833
1029,1363.368
1030,1352.384
1031,1347.253
1032,1347.982
1033,1368.499
1034,1353.849
1035,1340.657
1036,1347.982
1037,1394.140
1038,1364.104
1039,1380.955
1040,1393.404
1041,1369.228
1042,1397.806
1043,1405.860
1044,1412.456
1045,1380.955
1046,1394.140
1047,1406.596
1048,1394.869
1049,1405.860
1050,1400.736
1051,1394.869
1052,1386.079
1053,1404.395
1054,1388.280
1055,1383.149
1056,1375.095
1057,1372.894
1058,1376.560
1059,1383.885
1060,1398.535
1061,1367.034
1062,1386.079
1063,1408.789
1064,1361.903
1065,1393.404
1066,1404.395
1067,1360.438
1068,1382.420
1069,1359.709
1070,1397.806
1071,1405.131
1072,1403.666
1073,1371.429
1074,1386.079
1075,1383.885
1076,1374.359
1077,1369.964
1078,1383.885
1079,1373.623
1080,1387.544
1081,1386.079
1082,1391.210
1083,1410.991
1084,1367.763
1085,1386.079
1086,1361.174
1087,1403.666
1088,1404.395
1089,1383.885
1090,1397.070
1091,1364.833
1092,1367.034
1093,1344.323
1094,1380.955
1095,1346.517
1096,1350.920
1097,1364.104
1098,1367.034
1099,1359.709
1100,1347.253
1101,1362.639
1102,1334.797
1103,1345.052
1104,1360.438
1105,1361.174
1106,1349.447
1107,1359.709
1108,1347.982
1109,1345.052
1110,1352.384
1111,1349.447
1112,1339.192
1113,1327.472
1114,1306.227
1115,1304.033
1116,1325.271
1117,1287.182
1118,1320.876
1119,1310.622
1120,1274.726
1121,1312.823
1122,1283.516
1123,1298.166
1124,1268.130
1125,1313.551
1126,1291.577
1127,1268.866
1128,1287.182
1129,1299.630
1130,1303.297
1131,1271.796
1132,1307.692
1133,1320.148
1134,1298.166
1135,1280.586
1136,1274.726
1137,1290.112
1138,1291.577
1139,1292.306
1140,1274.726
1141,1322.341
1142,1323.806
1143,1290.112
1144,1330.402
1145,1331.867
1146,1330.402
1147,1339.928
1148,1300.367
1149,1339.192
1150,1337.727
1151,1320.148
1152,1358.973
1153,1340.657
1154,1325.271
1155,1354.578
1156,1373.623
1157,1366.298
1158,1353.113
1159,1342.122
1160,1389.009
1161,1354.578
1162,1376.560
1163,1388.280
1164,1364.833
1165,1394.869
1166,1376.560
1167,1353.113
1168,1396.333
1169,1372.894
1170,1350.920
1171,1389.745
1172,1356.043
1173,1396.333
1174,1391.210
1175,1367.763
1176,1368.499
1177,1349.447
1178,1376.560
1179,1394.869
1180,1384.614
1181,1390.474
1182,1378.025
1183,1380.955
1184,1375.824
1185,1395.605
1186,1394.140
1187,1395.605
1188,1392.675
1189,1383.885
1190,1386.079
1191,1355.314
1192,1364.104
1193,1353.113
1194,1396.333
1195,1356.779
1196,1380.219
1197,1369.964
1198,1353.849
1199,1357.508
1200,1354.578
1201,1353.849
1202,1362.639
1203,1365.569
1204,1339.192
1205,1372.158
1206,1331.867
1207,1335.534
1208,1326.007
1209,1353.849
1210,1328.937
1211,1336.262
1212,1361.903
1213,1378.754
1214,1358.973
1215,1380.219
1216,1394.140
1217,1388.280
1218,1402.201
1219,1421.246
1220,1390.474
1221,1398.535
1222,1415.386
1223,1380.955
1224,1405.131
1225,1418.316
1226,1405.131
1227,1385.350
1228,1389.009
1229,1421.982
1230,1413.921
1231,1413.184
1232,1400.000
1233,1406.596
1234,1411.719
1235,1374.359
1236,1372.894
1237,1398.535
1238,1412.456
1239,1374.359
1240,1405.860
1241,1362.639
1242,1378.754
1243,1405.860
1244,1387.544
1245,1358.973
1246,1398.535
1247,1359.709
1248,1399.271
1249,1361.903
1250,1402.201
1251,1364.104
1252,1402.201
1253,1385.350
1254,1358.973
1255,1397.806
1256,1402.201
1257,1388.280
1258,1356.779
1259,1395.605
1260,1367.034
1261,1366.298
1262,1391.210
1263,1369.964
1264,1346.517
1265,1350.920
1266,1380.219
1267,1341.393
1268,1367.763
1269,1366.298
1270,1351.648
1271,1378.754
1272,1367.034
1273,1353.113
1274,1354.578
1275,1340.657
1276,1334.069
1277,1344.323
1278,1339.192
1279,1369.964
1280,1347.253
1281,1347.982
1282,1380.219
1283,1377.289
1284,1380.955
1285,1384.614
1286,1355.314
1287,1349.447
1288,1361.903
1289,1358.244
1290,1355.314
1291,1338.464
1292,1334.069
1293,1339.192
1294,1303.297
1295,1290.112
1296,1301.095
1297,1299.630
1298,1286.446
1299,1284.252
1300,1285.717
1301,1265.936
1302,1284.252
1303,1243.954
1304,1258.611
1305,1295.972
1306,1281.322
1307,1282.787
1308,1259.340
1309,1298.166
1310,1298.902
1311,1275.455
1312,1263.735
1313,1263.006
1314,1280.586
1315,1307.692
1316,1298.166
1317,1286.446
1318,1269.595
1319,1277.656
1320,1288.647
1321,1297.437
1322,1334.069
1323,1337.727
1324,1329.674
1325,1336.999
1326,1312.823
1327,1353.849
1328,1361.903
1329,1326.007
1330,1340.657
1331,1371.429
1332,1330.402
1333,1336.262
1334,1351.648
1335,1364.833
1336,1382.420
1337,1340.657
1338,1360.438
1339,1369.964
1340,1349.447
1341,1369.228
1342,1372.158
1343,1349.447
1344,1397.806
1345,1352.384
1346,1383.149
1347,1379.490
1348,1361.174
1349,1400.736
1350,1404.395
1351,1378.754
1352,1383.885
1353,1404.395
1354,1394.140
1355,1359.709
1356,1381.684
1357,1389.009
1358,1405.860
1359,1402.201
1360,1405.131
1361,1383.149
1362,1366.298
1363,1380.955
1364,1360.438
1365,1365.569
1366,1380.219
1367,1397.806
1368,1412.456
1369,1366.298
1370,1378.754
1371,1355.314
1372,1374.359
1373,1347.982
1374,1338.464
1375,1319.411
1376,1312.087
1377,1323.078
1378,1304.033
1379,1315.016
1380,1311.358
1381,1328.209
1382,1326.007
1383,1344.323
1384,1367.034
1385,1369.964
1386,1371.429
1387,1409.526
1388,1419.781
1389,1421.982
1390,1392.675
1391,1419.781
1392,1405.860
1393,1432.965
1394,1394.140
1395,1431.500
1396,1391.939
1397,1434.430
1398,1415.386
1399,1415.386
1400,1404.395
1401,1421.982
1402,1392.675
1403,1389.009
1404,1410.254
1405,1413.184
1406,1367.763
1407,1400.736
1408,1375.824
1409,1354.578
1410,1365.569
1411,1391.939
1412,1394.140
1413,1388.280
1414,1386.815
1415,1371.429
1416,1372.894
1417,1371.429
1418,1378.754
1419,1355.314
1420,1379.490
1421,1371.429
1422,1347.253
1423,1368.499
1424,1385.350
1425,1353.113
1426,1394.140
1427,1377.289
1428,1361.903
1429,1359.709
1430,1383.885
1431,1363.368
1432,1375.824
1433,1394.869
1434,1392.675
1435,1385.350
1436,1387.544
1437,1386.815
1438,1382.420
1439,1347.253
1440,1372.158
1441,1371.429
1442,1331.139
1443,1348.718
1444,1377.289
1445,1358.244
1446,1345.052
1447,1349.447
1448,1367.034
1449,1331.867
1450,1380.955
1451,1365.569
1452,1342.858
1453,1356.779
1454,1394.869
1455,1376.560
1456,1357.508
1457,1393.404
1458,1350.920
1459,1347.982
1460,1365.569
1461,1323.078
1462,1311.358
1463,1311.358
1464,1337.727
1465,1325.271
1466,1275.455
1467,1289.376
1468,1299.630
1469,1279.121
1470,1311.358
1471,1278.385
1472,1266.665
1473,1284.252
1474,1321.613
1475,1305.498
1476,1312.087
1477,1284.981
1478,1292.306
1479,1304.033
1480,1317.218
1481,1307.692
1482,1296.701
1483,1337.727
1484,1292.306
1485,1340.657
1486,1292.306
1487,1304.033
1488,1314.288
1489,1308.428
1490,1299.630
1491,1345.052
1492,1320.148
1493,1341.393
1494,1309.157
1495,1312.823
1496,1317.946
1497,1326.007
1498,1325.271
1499,1319.411
1500,1331.867
1501,1362.639
1502,1349.447
1503,1365.569
1504,1339.928
1505,1373.623
1506,1328.937
1507,1366.298
1508,1328.209
1509,1375.095
1510,1328.937
1511,1371.429
1512,1328.937
1513,1370.693
1514,1366.298
1515,1337.727
1516,1367.034
1517,1375.095
1518,1331.867
1519,1369.228
1520,1346.517
1521,1378.025
1522,1350.183
1523,1340.657
1524,1382.420
1525,1383.885
1526,1385.350
1527,1381.684
1528,1386.815
1529,1381.684
1530,1367.034
1531,1347.982
1532,1387.544
1533,1345.788
1534,1378.754
1535,1361.903
1536,1362.639
1537,1398.535
1538,1399.271
1539,1403.666
1540,1400.736
1541,1394.140
1542,1388.280
1543,1389.009
1544,1397.806
1545,1422.710
1546,1379.490
1547,1403.666
1548,1400.736
1549,1402.201
1550,1347.253
1551,1369.964
1552,1383.885
1553,1360.438
1554,1330.402
1555,1329.674
1556,1338.464
1557,1323.806
1558,1326.744
1559,1371.429
1560,1342.858
1561,1347.982
1562,1361.903
1563,1389.745
1564,1361.903
1565,1391.210
1566,1398.535
1567,1403.666
1568,1406.596
1569,1408.061
1570,1411.719
1571,1382.420
1572,1375.095
1573,1415.386
1574,1395.605
1575,1379.490
1576,1395.605
1577,1408.789
1578,1388.280
1579,1375.824
1580,1375.095
1581,1402.201
1582,1381.684
1583,1383.885
1584,1397.806
1585,1412.456
1586,1365.569
1587,1386.815
1588,1408.789
1589,1368.499
1590,1377.289
1591,1403.666
1592,1394.140
1593,1378.025
1594,1395.605
1595,1406.596
1596,1397.806
1597,1368.499
1598,1364.833
1599,1364.104
1600,1362.639
1601,1374.359
1602,1393.404
1603,1377.289
1604,1399.271
1605,1408.061
1606,1397.806
1607,1360.438
1608,1394.869
1609,1364.104
1610,1402.201
1611,1399.271
1612,1353.849
1613,1362.639
1614,1388.280
1615,1361.903
1616,1359.709
1617,1374.359
1618,1382.420
1619,1380.955
1620,1332.604
1621,1331.139
1622,1339.928
1623,1349.447
1624,1360.438
1625,1378.754
1626,1368.499
1627,1334.797
1628,1338.464
1629,1370.693
1630,1344.323
1631,1358.244
1632,1328.209
1633,1369.228
1634,1331.867
1635,1331.867
1636,1314.288
1637,1346.517
1638,1291.577
1639,1308.428
1640,1280.586
1641,1274.726
1642,1296.701
1643,1317.946
1644,1281.322
1645,1265.200
1646,1306.227
1647,1312.087
1648,1314.288
1649,1306.963
1650,1295.236
1651,1276.920
1652,1317.946
1653,1321.613
1654,1304.762
1655,1317.946
1656,1324.543
1657,1326.007
1658,1294.507
1659,1308.428
1660,1337.727
1661,1312.823
1662,1307.692
1663,1295.236
1664,1331.867
1665,1334.797
1666,1306.963
1667,1350.920
1668,1306.227
1669,1315.016
1670,1349.447
1671,1348.718
1672,1338.464
1673,1326.007
1674,1318.683
1675,1366.298
1676,1327.472
1677,1369.228
1678,1353.113
1679,1357.508
1680,1340.657
1681,1339.928
1682,1347.253
1683,1364.833
1684,1353.113
1685,1361.903
1686,1357.508
1687,1367.034
1688,1350.920
1689,1349.447
1690,1347.253
1691,1324.543
1692,1372.158
1693,1331.867
1694,1369.964
1695,1353.849
1696,1329.674
1697,1358.973
1698,1377.289
1699,1375.095
1700,1370.693
1701,1385.350
1702,1375.824
1703,1360.438
1704,1369.228
1705,1369.964
1706,1377.289
1707,1347.982
1708,1391.210
1709,1357.508
1710,1353.113
1711,1384.614
1712,1397.806
1713,1402.201
1714,1408.061
1715,1406.596
1716,1410.254
1717,1412.456
1718,1411.719
1719,1381.684
1720,1385.350
1721,1395.605
1722,1396.333
1723,1372.894
1724,1366.298
1725,1392.675
1726,1366.298
1727,1358.244
1728,1382.420
1729,1356.043
1730,1349.447
1731,1390.474
1732,1347.982
1733,1361.903
1734,1392.675
1735,1382.420
1736,1391.939
1737,1361.174
1738,1383.885
1739,1402.930
1740,1367.034
1741,1364.104
1742,1368.499
1743,1413.921
1744,1410.991
1745,1377.289
1746,1369.964
1747,1377.289
1748,1378.025
1749,1411.719
1750,1414.649
1751,1416.114
1752,1386.079
1753,1370.693
1754,1378.754
1755,1379.490
1756,1394.140
1757,1364.104
1758,1408.789
1759,1386.815
1760,1358.973
1761,1397.070
1762,1393.404
1763,1352.384
1764,1357.508
1765,1376.560
1766,1347.982
1767,1380.219
1768,1393.404
1769,1381.684
1770,1387.544
1771,1361.903
1772,1380.955
1773,1391.939
1774,1350.183
1775,1397.070
1776,1370.693
1777,1380.955
1778,1394.140
1779,1363.368
1780,1361.903
1781,1369.964
1782,1376.560
1783,1386.815
1784,1369.964
1785,1346.517
1786,1391.210
1787,1387.544
1788,1385.350
1789,1362.639
1790,1337.727
1791,1326.744
1792,1351.648
1793,1321.613
1794,1367.763
1795,1341.393
1796,1339.192
1797,1317.218
1798,1348.718
1799,1364.104
1800,1342.858
1801,1364.833
1802,1328.937
1803,1341.393
1804,1364.104
1805,1375.824
1806,1371.429
1807,1364.833
1808,1324.543
1809,1367.763
1810,1364.833
1811,1340.657
1812,1307.692
1813,1343.587
1814,1334.069
1815,1335.534
1816,1336.999
1817,1310.622
1818,1295.236
1819,1317.946
1820,1309.893
1821,1299.630
1822,1307.692
1823,1301.832
1824,1324.543
1825,1336.999
1826,1332.604
1827,1318.683
1828,1288.647
1829,1338.464
1830,1328.209
1831,1287.911
1832,1315.016
1833,1301.832
1834,1316.481
1835,1322.341
1836,1287.182
1837,1310.622
1838,1332.604
1839,1332.604
1840,1292.306
1841,1336.262
1842,1287.182
1843,1331.867
1844,1326.744
1845,1312.823
1846,1310.622
1847,1323.806
1848,1338.464
1849,1332.604
1850,1336.999
1851,1354.578
1852,1309.893
1853,1343.587
1854,1363.368
1855,1330.402
1856,1331.867
1857,1323.806
1858,1342.122
1859,1356.779
1860,1382.420
1861,1375.095
1862,1364.833
1863,1345.788
1864,1391.939
1865,1364.833
1866,1373.623
1867,1388.280
1868,1365.569
