'Elapsed time','wrist_ppg'
'0:00.340',1539.946
'0:00.344',1562.617
'0:00.348',1576.552
'0:00.352',1561.893
'0:00.355',1593.427
'0:00.359',1557.503
'0:00.363',1588.995
'0:00.367',1561.168
'0:00.371',1580.941
'0:00.375',1564.109
'0:00.379',1571.438
'0:00.383',1581.666
'0:00.387',1558.995
'0:00.391',1578.001
'0:00.395',1580.941
'0:00.398',1570.714
'0:00.402',1583.882
'0:00.406',1556.779
'0:00.410',1579.492
'0:00.414',1537.006
'0:00.418',1540.671
'0:00.422',1536.282
'0:00.426',1521.622
'0:00.430',1518.682
'0:00.434',1514.293
'0:00.438',1509.904
'0:00.441',1507.688
'0:00.445',1508.412
'0:00.449',1509.136
'0:00.453',1499.634
'0:00.457',1497.418
'0:00.461',1491.579
'0:00.465',1487.915
'0:00.469',1487.190
'0:00.473',1493.753
'0:00.477',1472.531
'0:00.480',1462.261
'0:00.484',1490.855
'0:00.488',1452.034
'0:00.492',1473.980
'0:00.496',1451.266
'0:00.500',1431.494
'0:00.504',1452.034
'0:00.508',1416.834
'0:00.512',1419.050
'0:00.516',1432.985
'0:00.520',1394.888
'0:00.523',1427.829
'0:00.527',1383.894
'0:00.531',1403.667
'0:00.535',1404.391
'0:00.539',1366.294
'0:00.543',1396.337
'0:00.547',1349.461
'0:00.551',1387.558
'0:00.555',1345.072
'0:00.559',1371.408
'0:00.563',1358.240
'0:00.566',1321.592
'0:00.570',1364.845
'0:00.574',1336.251
'0:00.578',1320.867
'0:00.582',1320.867
'0:00.586',1341.407
'0:00.590',1352.402
'0:00.594',1373.624
'0:00.598',1366.294
'0:00.602',1345.797
'0:00.605',1369.959
'0:00.609',1397.061
'0:00.613',1384.618
'0:00.617',1412.445
'0:00.621',1425.655
'0:00.625',1422.715
'0:00.629',1475.471
'0:00.633',1460.812
'0:00.637',1490.131
'0:00.641',1487.190
'0:00.645',1455.698
'0:00.648',1462.985
'0:00.652',1480.585
'0:00.656',1484.974
'0:00.660',1478.369
'0:00.664',1431.494
'0:00.668',1438.823
'0:00.672',1427.104
'0:00.676',1411.721
'0:00.680',1424.164
'0:00.684',1397.061
'0:00.688',1367.785
'0:00.691',1364.845
'0:00.695',1345.072
'0:00.699',1343.581
'0:00.703',1365.569
'0:00.707',1348.737
'0:00.711',1353.851
'0:00.715',1328.197
'0:00.719',1314.305
'0:00.723',1301.819
'0:00.727',1308.424
'0:00.730',1289.375
'0:00.734',1294.489
'0:00.738',1298.921
'0:00.742',1312.813
'0:00.746',1278.381
'0:00.750',1283.537
'0:00.754',1276.208
'0:00.758',1286.435
'0:00.762',1279.872
'0:00.766',1295.981
'0:00.770',1276.932
'0:00.773',1261.548
'0:00.777',1268.878
'0:00.781',1263.722
'0:00.785',1285.711
'0:00.789',1316.478
'0:00.793',1293.040
'0:00.797',1287.927
'0:00.801',1317.202
'0:00.805',1297.430
'0:00.809',1293.040
'0:00.813',1295.256
'0:00.816',1338.467
'0:00.820',1311.364
'0:00.824',1300.370
'0:00.828',1309.873
'0:00.832',1336.975
'0:00.836',1313.538
'0:00.840',1318.694
'0:00.844',1336.975
'0:00.848',1305.484
'0:00.852',1297.430
'0:00.855',1300.370
'0:00.859',1304.759
'0:00.863',1277.657
'0:00.867',1275.441
'0:00.871',1265.213
'0:00.875',1251.278
'0:00.879',1240.284
'0:00.883',1263.722
'0:00.887',1246.889
'0:00.891',1216.122
'0:00.895',1194.857
'0:00.898',1196.349
'0:00.902',1209.517
'0:00.906',1184.630
'0:00.910',1160.425
'0:00.914',1160.425
'0:00.918',1158.252
'0:00.922',1184.630
'0:00.926',1191.960
'0:00.930',1200.738
'0:00.934',1194.857
'0:00.938',1194.133
'0:00.941',1183.863
'0:00.945',1178.025
'0:00.949',1186.079
'0:00.953',1198.522
'0:00.957',1200.014
'0:00.961',1208.792
'0:00.965',1211.008
'0:00.969',1219.062
'0:00.973',1222.727
'0:00.977',1226.392
'0:00.980',1249.830
'0:00.984',1264.489
'0:00.988',1237.344
'0:00.992',1243.224
'0:00.996',1249.105
'0:01.000',1253.494
'0:01.004',1290.824
'0:01.008',1297.430
'0:01.012',1279.872
'0:01.016',1293.040
'0:01.020',1322.359
'0:01.023',1307.700
'0:01.027',1295.256
'0:01.031',1329.688
'0:01.035',1302.543
'0:01.039',1351.635
'0:01.043',1318.694
'0:01.047',1356.791
'0:01.051',1361.180
'0:01.055',1345.072
'0:01.059',1381.678
'0:01.063',1361.905
'0:01.066',1386.067
'0:01.070',1393.397
'0:01.074',1380.229
'0:01.078',1402.218
'0:01.082',1427.829
'0:01.086',1441.764
'0:01.090',1408.056
'0:01.094',1422.715
'0:01.098',1419.775
'0:01.102',1437.374
'0:01.105',1465.926
'0:01.109',1434.434
'0:01.113',1443.937
'0:01.117',1471.082
'0:01.121',1433.709
'0:01.125',1462.261
'0:01.129',1435.883
'0:01.133',1473.255
'0:01.137',1436.650
'0:01.141',1480.585
'0:01.145',1441.764
'0:01.148',1487.915
'0:01.152',1452.758
'0:01.156',1474.704
'0:01.160',1494.520
'0:01.164',1505.514
'0:01.168',1515.017
'0:01.172',1506.963
'0:01.176',1504.747
'0:01.180',1520.898
'0:01.184',1534.066
'0:01.188',1535.515
'0:01.191',1535.515
'0:01.195',1547.233
'0:01.199',1546.509
'0:01.203',1559.719
'0:01.207',1558.228
'0:01.211',1557.503
'0:01.215',1590.487
'0:01.219',1578.768
'0:01.223',1571.438
'0:01.227',1553.839
'0:01.230',1550.174
'0:01.234',1548.725
'0:01.238',1542.120
'0:01.242',1537.731
'0:01.246',1547.233
'0:01.250',1564.833
'0:01.254',1542.844
'0:01.258',1524.563
'0:01.262',1544.336
'0:01.266',1542.844
'0:01.270',1519.406
'0:01.273',1500.358
'0:01.277',1521.622
'0:01.281',1480.585
'0:01.285',1475.471
'0:01.289',1498.909
'0:01.293',1453.482
'0:01.297',1450.542
'0:01.301',1452.758
'0:01.305',1452.034
'0:01.309',1430.045
'0:01.313',1460.812
'0:01.316',1432.985
'0:01.320',1415.385
'0:01.324',1441.764
'0:01.328',1429.320
'0:01.332',1401.451
'0:01.336',1383.894
'0:01.340',1374.348
'0:01.344',1385.342
'0:01.348',1390.456
'0:01.352',1391.223
'0:01.355',1367.018
'0:01.359',1351.635
'0:01.363',1347.970
'0:01.367',1391.223
'0:01.371',1371.408
'0:01.375',1363.354
'0:01.379',1367.785
'0:01.383',1357.515
'0:01.387',1358.964
'0:01.391',1371.408
'0:01.395',1383.169
'0:01.398',1375.839
'0:01.402',1364.121
'0:01.406',1393.397
'0:01.410',1393.397
'0:01.414',1383.169
'0:01.418',1364.121
'0:01.422',1365.569
'0:01.426',1371.408
'0:01.430',1382.402
'0:01.434',1386.067
'0:01.438',1404.391
'0:01.441',1414.661
'0:01.445',1387.558
'0:01.449',1378.737
'0:01.453',1376.564
'0:01.457',1388.283
'0:01.461',1424.164
'0:01.465',1386.834
'0:01.469',1387.558
'0:01.473',1422.715
'0:01.477',1386.067
'0:01.480',1384.618
'0:01.484',1418.326
'0:01.488',1393.397
'0:01.492',1389.732
'0:01.496',1393.397
'0:01.500',1414.661
'0:01.504',1386.067
'0:01.508',1416.834
'0:01.512',1416.110
'0:01.516',1392.672
'0:01.520',1416.834
'0:01.523',1405.115
'0:01.527',1369.959
'0:01.531',1408.056
'0:01.535',1376.564
'0:01.539',1361.180
'0:01.543',1389.732
'0:01.547',1365.569
'0:01.551',1369.234
'0:01.555',1367.018
'0:01.559',1354.575
'0:01.563',1368.510
'0:01.566',1341.407
'0:01.570',1364.845
'0:01.574',1347.245
'0:01.578',1357.515
'0:01.582',1375.839
'0:01.586',1347.245
'0:01.590',1379.504
'0:01.594',1365.569
'0:01.598',1363.354
'0:01.602',1390.456
'0:01.605',1381.678
'0:01.609',1364.121
'0:01.613',1409.505
'0:01.617',1382.402
'0:01.621',1377.288
'0:01.625',1405.840
'0:01.629',1387.558
'0:01.633',1408.056
'0:01.637',1403.667
'0:01.641',1431.494
'0:01.645',1412.445
'0:01.648',1453.482
'0:01.652',1429.320
'0:01.656',1424.164
'0:01.660',1446.153
'0:01.664',1462.261
'0:01.668',1462.985
'0:01.672',1461.536
'0:01.676',1482.801
'0:01.680',1474.704
'0:01.684',1472.531
'0:01.688',1488.639
'0:01.691',1495.244
'0:01.695',1523.796
'0:01.699',1531.125
'0:01.703',1530.401
'0:01.707',1543.569
'0:01.711',1555.330
'0:01.715',1584.606
'0:01.719',1610.260
'0:01.723',1597.049
'0:01.727',1592.660
'0:01.730',1599.265
'0:01.734',1591.211
'0:01.738',1597.049
'0:01.742',1616.865
'0:01.746',1602.930
'0:01.750',1586.822
'0:01.754',1602.930
'0:01.758',1594.876
'0:01.762',1564.833
'0:01.766',1556.779
'0:01.770',1550.174
'0:01.773',1575.103
'0:01.777',1561.893
'0:01.781',1541.395
'0:01.785',1526.012
'0:01.789',1519.406
'0:01.793',1517.233
'0:01.797',1517.233
'0:01.801',1515.017
'0:01.805',1516.466
'0:01.809',1514.293
'0:01.813',1514.293
'0:01.816',1510.628
'0:01.820',1537.006
'0:01.824',1508.412
'0:01.828',1509.904
'0:01.832',1517.958
'0:01.836',1473.980
'0:01.840',1492.304
'0:01.844',1457.147
'0:01.848',1490.131
'0:01.852',1452.758
'0:01.855',1446.153
'0:01.859',1465.201
'0:01.863',1435.158
'0:01.867',1465.926
'0:01.871',1482.034
'0:01.875',1466.650
'0:01.879',1479.136
'0:01.883',1509.136
'0:01.887',1489.364
'0:01.891',1509.136
'0:01.895',1543.569
'0:01.898',1513.568
'0:01.902',1521.622
'0:01.906',1547.233
'0:01.910',1537.006
'0:01.914',1532.617
'0:01.918',1539.179
'0:01.922',1561.168
'0:01.926',1523.796
'0:01.930',1517.233
'0:01.934',1524.563
'0:01.938',1533.341
'0:01.941',1488.639
'0:01.945',1490.855
'0:01.949',1478.369
'0:01.953',1499.634
'0:01.957',1480.585
'0:01.961',1479.861
'0:01.965',1471.082
'0:01.969',1487.915
'0:01.973',1490.855
'0:01.977',1465.926
'0:01.980',1474.704
'0:01.984',1474.704
'0:01.988',1450.542
'0:01.992',1483.525
'0:01.996',1479.861
'0:02.000',1473.255
'0:02.004',1460.088
'0:02.008',1495.244
'0:02.012',1469.591
'0:02.016',1452.758
'0:02.020',1473.980
'0:02.023',1452.758
'0:02.027',1471.082
'0:02.031',1445.428
'0:02.035',1430.769
'0:02.039',1466.650
'0:02.043',1438.823
'0:02.047',1419.050
'0:02.051',1414.661
'0:02.055',1445.428
'0:02.059',1440.272
'0:02.063',1398.553
'0:02.066',1386.067
'0:02.070',1421.266
'0:02.074',1387.558
'0:02.078',1370.683
'0:02.082',1389.732
'0:02.086',1386.067
'0:02.090',1353.126
'0:02.094',1389.732
'0:02.098',1344.305
'0:02.102',1347.245
'0:02.105',1375.839
'0:02.109',1347.245
'0:02.113',1324.532
'0:02.117',1328.197
'0:02.121',1318.694
'0:02.125',1332.586
'0:02.129',1284.986
'0:02.133',1313.538
'0:02.137',1304.759
'0:02.141',1272.543
'0:02.145',1271.051
'0:02.148',1291.591
'0:02.152',1244.673
'0:02.156',1275.441
'0:02.160',1248.338
'0:02.164',1257.159
'0:02.168',1241.008
'0:02.172',1215.397
'0:02.176',1248.338
'0:02.180',1207.343
'0:02.184',1190.468
'0:02.188',1185.354
'0:02.191',1218.295
'0:02.195',1194.133
'0:02.199',1164.090
'0:02.203',1180.965
'0:02.207',1194.857
'0:02.211',1178.749
'0:02.215',1182.414
'0:02.219',1180.241
'0:02.223',1176.576
'0:02.227',1173.635
'0:02.230',1161.917
'0:02.234',1151.647
'0:02.238',1134.814
'0:02.242',1149.431
'0:02.246',1149.431
'0:02.250',1172.144
'0:02.254',1161.917
'0:02.258',1141.377
'0:02.262',1185.354
'0:02.266',1171.420
'0:02.270',1153.863
'0:02.273',1184.630
'0:02.277',1159.701
'0:02.281',1197.798
'0:02.285',1206.576
'0:02.289',1184.630
'0:02.293',1221.960
'0:02.297',1196.349
'0:02.301',1235.170
'0:02.305',1256.392
'0:02.309',1272.543
'0:02.313',1284.262
'0:02.316',1287.927
'0:02.320',1273.267
'0:02.324',1312.813
'0:02.328',1347.245
'0:02.332',1337.742
'0:02.336',1342.132
'0:02.340',1348.737
'0:02.344',1354.575
'0:02.348',1386.834
'0:02.352',1375.072
'0:02.355',1384.618
'0:02.359',1413.169
'0:02.363',1413.169
'0:02.367',1441.764
'0:02.371',1413.937
'0:02.375',1438.099
'0:02.379',1460.812
'0:02.383',1444.704
'0:02.387',1438.823
'0:02.391',1474.704
'0:02.395',1478.369
'0:02.398',1460.088
'0:02.402',1498.185
'0:02.406',1476.196
'0:02.410',1502.574
'0:02.414',1471.082
'0:02.418',1519.406
'0:02.422',1482.801
'0:02.426',1514.293
'0:02.430',1533.341
'0:02.434',1505.514
'0:02.438',1502.574
'0:02.441',1539.946
'0:02.445',1530.401
'0:02.449',1510.628
'0:02.453',1509.136
'0:02.457',1539.946
'0:02.461',1534.790
'0:02.465',1508.412
'0:02.469',1491.579
'0:02.473',1522.347
'0:02.477',1479.136
'0:02.480',1512.801
'0:02.484',1465.926
'0:02.488',1495.244
'0:02.492',1456.423
'0:02.496',1443.212
'0:02.500',1465.926
'0:02.504',1427.829
'0:02.508',1421.266
'0:02.512',1434.434
'0:02.516',1442.488
'0:02.520',1421.991
'0:02.523',1400.002
'0:02.527',1435.158
'0:02.531',1405.840
'0:02.535',1438.099
'0:02.539',1397.061
'0:02.543',1393.397
'0:02.547',1427.829
'0:02.551',1402.218
'0:02.555',1439.548
'0:02.559',1413.937
'0:02.563',1403.667
'0:02.566',1417.601
'0:02.570',1412.445
'0:02.574',1421.266
'0:02.578',1410.996
'0:02.582',1413.937
'0:02.586',1415.385
'0:02.590',1441.039
'0:02.594',1452.034
'0:02.598',1454.931
'0:02.602',1414.661
'0:02.605',1444.704
'0:02.609',1452.034
'0:02.613',1422.715
'0:02.617',1406.607
'0:02.621',1412.445
'0:02.625',1409.505
'0:02.629',1416.834
'0:02.633',1431.494
'0:02.637',1427.104
'0:02.641',1413.169
'0:02.645',1383.894
'0:02.648',1375.839
'0:02.652',1383.169
'0:02.656',1370.683
'0:02.660',1402.942
'0:02.664',1397.061
'0:02.668',1372.899
'0:02.672',1378.737
'0:02.676',1369.959
'0:02.680',1383.894
'0:02.684',1363.354
'0:02.688',1350.186
'0:02.691',1349.461
'0:02.695',1343.581
'0:02.699',1341.407
'0:02.703',1345.072
'0:02.707',1386.067
'0:02.711',1372.899
'0:02.715',1372.175
'0:02.719',1354.575
'0:02.723',1370.683
'0:02.727',1408.780
'0:02.730',1382.402
'0:02.734',1375.839
'0:02.738',1415.385
'0:02.742',1419.050
'0:02.746',1390.456
'0:02.750',1405.840
'0:02.754',1439.548
'0:02.758',1413.937
'0:02.762',1458.596
'0:02.766',1432.218
'0:02.770',1442.488
'0:02.773',1475.471
'0:02.777',1457.147
'0:02.781',1498.909
'0:02.785',1475.471
'0:02.789',1499.634
'0:02.793',1484.974
'0:02.797',1490.855
'0:02.801',1493.753
'0:02.805',1504.023
'0:02.809',1504.023
'0:02.813',1506.239
'0:02.816',1506.239
'0:02.820',1509.136
'0:02.824',1506.963
'0:02.828',1520.131
'0:02.832',1514.293
'0:02.836',1525.287
'0:02.840',1526.012
'0:02.844',1493.753
'0:02.848',1507.688
'0:02.852',1502.574
'0:02.855',1490.855
'0:02.859',1486.466
'0:02.863',1493.028
'0:02.867',1447.602
'0:02.871',1439.548
'0:02.875',1425.655
'0:02.879',1461.536
'0:02.883',1415.385
'0:02.887',1427.104
'0:02.891',1424.164
'0:02.895',1387.558
'0:02.898',1389.732
'0:02.902',1416.834
'0:02.906',1386.834
'0:02.910',1380.953
'0:02.914',1395.612
'0:02.918',1414.661
'0:02.922',1405.840
'0:02.926',1391.223
'0:02.930',1396.337
'0:02.934',1413.937
'0:02.938',1438.099
'0:02.941',1429.320
'0:02.945',1437.374
'0:02.949',1432.218
'0:02.953',1422.715
'0:02.957',1459.321
'0:02.961',1457.872
'0:02.965',1450.542
'0:02.969',1454.931
'0:02.973',1452.034
'0:02.977',1429.320
'0:02.980',1432.985
'0:02.984',1441.039
'0:02.988',1450.542
'0:02.992',1431.494
'0:02.996',1457.147
'0:03.000',1451.266
'0:03.004',1446.877
'0:03.008',1452.758
'0:03.012',1424.164
'0:03.016',1402.218
'0:03.020',1403.667
'0:03.023',1408.056
'0:03.027',1391.948
'0:03.031',1386.834
'0:03.035',1384.618
'0:03.039',1393.397
'0:03.043',1383.894
'0:03.047',1385.342
'0:03.051',1383.169
'0:03.055',1381.678
'0:03.059',1383.894
'0:03.063',1375.072
'0:03.066',1383.894
'0:03.070',1389.732
'0:03.074',1388.283
'0:03.078',1386.067
'0:03.082',1372.175
'0:03.086',1358.240
'0:03.090',1356.024
'0:03.094',1359.689
'0:03.098',1367.018
'0:03.102',1380.953
'0:03.105',1391.223
'0:03.109',1367.018
'0:03.113',1358.240
'0:03.117',1381.678
'0:03.121',1394.888
'0:03.125',1403.667
'0:03.129',1397.786
'0:03.133',1364.845
'0:03.137',1370.683
'0:03.141',1364.845
'0:03.145',1380.953
'0:03.148',1400.726
'0:03.152',1399.277
'0:03.156',1366.294
'0:03.160',1353.851
'0:03.164',1359.689
'0:03.168',1372.899
'0:03.172',1384.618
'0:03.176',1345.797
'0:03.180',1344.305
'0:03.184',1346.521
'0:03.188',1379.504
'0:03.191',1374.348
'0:03.195',1336.975
'0:03.199',1338.467
'0:03.203',1342.132
'0:03.207',1375.839
'0:03.211',1375.839
'0:03.215',1383.169
'0:03.219',1342.132
'0:03.223',1355.299
'0:03.227',1353.851
'0:03.230',1358.240
'0:03.234',1367.018
'0:03.238',1380.229
'0:03.242',1417.601
'0:03.246',1426.380
'0:03.250',1430.045
'0:03.254',1438.099
'0:03.258',1427.104
'0:03.262',1425.655
'0:03.266',1443.212
'0:03.270',1431.494
'0:03.273',1424.164
'0:03.277',1434.434
'0:03.281',1440.272
'0:03.285',1434.434
'0:03.289',1423.439
'0:03.293',1420.499
'0:03.297',1446.153
'0:03.301',1475.471
'0:03.305',1465.201
'0:03.309',1470.315
'0:03.313',1476.920
'0:03.316',1526.012
'0:03.320',1518.682
'0:03.324',1556.779
'0:03.328',1561.893
'0:03.332',1544.336
'0:03.336',1567.049
'0:03.340',1567.049
'0:03.344',1605.871
'0:03.348',1593.427
'0:03.352',1572.887
'0:03.355',1574.379
'0:03.359',1568.498
'0:03.363',1602.206
'0:03.367',1560.444
'0:03.371',1591.936
'0:03.375',1548.725
'0:03.379',1551.665
'0:03.383',1578.768
'0:03.387',1536.282
'0:03.391',1540.671
'0:03.395',1566.282
'0:03.398',1532.617
'0:03.402',1522.347
'0:03.406',1533.341
'0:03.410',1531.850
'0:03.414',1534.066
'0:03.418',1526.736
'0:03.422',1504.747
'0:03.426',1484.974
'0:03.430',1488.639
'0:03.434',1502.574
'0:03.438',1495.969
'0:03.441',1509.904
'0:03.445',1471.806
'0:03.449',1482.034
'0:03.453',1454.931
'0:03.457',1449.093
'0:03.461',1445.428
'0:03.465',1443.937
'0:03.469',1441.764
'0:03.473',1442.488
'0:03.477',1451.266
'0:03.480',1454.207
'0:03.484',1446.877
'0:03.488',1484.250
'0:03.492',1453.482
'0:03.496',1488.639
'0:03.500',1456.423
'0:03.504',1490.855
'0:03.508',1448.369
'0:03.512',1490.855
'0:03.516',1460.088
'0:03.520',1450.542
'0:03.523',1454.931
'0:03.527',1473.255
'0:03.531',1474.704
'0:03.535',1465.201
'0:03.539',1441.039
'0:03.543',1430.769
'0:03.547',1417.601
'0:03.551',1416.110
'0:03.555',1405.840
'0:03.559',1398.553
'0:03.563',1394.121
'0:03.566',1405.840
'0:03.570',1406.607
'0:03.574',1374.348
'0:03.578',1365.569
'0:03.582',1367.785
'0:03.586',1360.456
'0:03.590',1348.737
'0:03.594',1356.791
'0:03.598',1353.851
'0:03.602',1361.905
'0:03.605',1329.688
'0:03.609',1345.072
'0:03.613',1339.191
'0:03.617',1302.543
'0:03.621',1299.645
'0:03.625',1296.705
'0:03.629',1306.975
'0:03.633',1323.083
'0:03.637',1288.651
'0:03.641',1306.208
'0:03.645',1275.441
'0:03.648',1285.711
'0:03.652',1318.694
'0:03.656',1284.986
'0:03.660',1273.992
'0:03.664',1312.813
'0:03.668',1276.208
'0:03.672',1312.089
'0:03.676',1303.310
'0:03.680',1301.094
'0:03.684',1289.375
'0:03.688',1335.527
'0:03.691',1294.489
'0:03.695',1339.191
'0:03.699',1327.472
'0:03.703',1322.359
'0:03.707',1323.808
'0:03.711',1350.910
'0:03.715',1378.013
'0:03.719',1348.737
'0:03.723',1369.959
'0:03.727',1383.169
'0:03.730',1369.234
'0:03.734',1416.834
'0:03.738',1385.342
'0:03.742',1401.451
'0:03.746',1419.775
'0:03.750',1405.115
'0:03.754',1429.320
'0:03.758',1443.937
'0:03.762',1431.494
'0:03.766',1443.937
'0:03.770',1454.207
'0:03.773',1476.920
'0:03.777',1509.136
'0:03.781',1491.579
'0:03.785',1485.699
'0:03.789',1500.358
'0:03.793',1506.963
'0:03.797',1524.563
'0:03.801',1509.904
'0:03.805',1523.796
'0:03.809',1553.839
'0:03.813',1530.401
'0:03.816',1544.336
'0:03.820',1523.796
'0:03.824',1550.898
'0:03.828',1527.461
'0:03.832',1570.714
'0:03.836',1537.731
'0:03.840',1559.719
'0:03.844',1540.671
'0:03.848',1548.001
'0:03.852',1588.995
'0:03.855',1592.660
'0:03.859',1557.503
'0:03.863',1584.606
'0:03.867',1572.887
'0:03.871',1600.714
'0:03.875',1613.200
'0:03.879',1578.768
'0:03.883',1614.649
'0:03.887',1585.331
'0:03.891',1616.865
'0:03.895',1586.098
'0:03.898',1591.936
'0:03.902',1617.589
'0:03.906',1620.530
'0:03.910',1579.492
'0:03.914',1575.828
'0:03.918',1575.828
'0:03.922',1602.930
'0:03.926',1572.887
'0:03.930',1557.503
'0:03.934',1577.276
'0:03.938',1535.515
'0:03.941',1563.384
'0:03.945',1556.055
'0:03.949',1504.747
'0:03.953',1515.017
'0:03.957',1501.082
'0:03.961',1470.315
'0:03.965',1463.752
'0:03.969',1471.082
'0:03.973',1476.920
'0:03.977',1477.645
'0:03.980',1467.417
'0:03.984',1465.201
'0:03.988',1439.548
'0:03.992',1434.434
'0:03.996',1411.721
'0:04.000',1416.110
'0:04.004',1406.607
'0:04.008',1400.002
'0:04.012',1403.667
'0:04.016',1392.672
'0:04.020',1402.942
'0:04.023',1410.996
'0:04.027',1389.007
'0:04.031',1406.607
'0:04.035',1408.780
'0:04.039',1414.661
'0:04.043',1387.558
'0:04.047',1367.018
'0:04.051',1385.342
'0:04.055',1357.515
'0:04.059',1348.737
'0:04.063',1350.910
'0:04.066',1346.521
'0:04.070',1367.018
'0:04.074',1331.862
'0:04.078',1316.478
'0:04.082',1323.808
'0:04.086',1299.645
'0:04.090',1331.137
'0:04.094',1287.927
'0:04.098',1289.375
'0:04.102',1316.478
'0:04.105',1274.716
'0:04.109',1273.267
'0:04.113',1284.986
'0:04.117',1254.943
'0:04.121',1241.775
'0:04.125',1253.494
'0:04.129',1265.213
'0:04.133',1257.159
'0:04.137',1219.062
'0:04.141',1216.846
'0:04.145',1206.576
'0:04.148',1231.505
'0:04.152',1222.727
'0:04.156',1177.300
'0:04.160',1161.192
'0:04.164',1191.193
'0:04.168',1179.474
'0:04.172',1175.809
'0:04.176',1137.712
'0:04.180',1142.144
'0:04.184',1135.538
'0:04.188',1164.814
'0:04.191',1160.425
'0:04.195',1155.311
'0:04.199',1156.760
'0:04.203',1169.971
'0:04.207',1178.749
'0:04.211',1194.857
'0:04.215',1205.852
'0:04.219',1226.392
'0:04.223',1244.673
'0:04.227',1290.100
'0:04.230',1298.921
'0:04.234',1287.927
'0:04.238',1342.856
'0:04.242',1319.418
'0:04.246',1347.970
'0:04.250',1364.845
'0:04.254',1393.397
'0:04.258',1437.374
'0:04.262',1413.169
'0:04.266',1435.158
'0:04.270',1448.369
'0:04.273',1469.591
'0:04.277',1495.244
'0:04.281',1507.688
'0:04.285',1519.406
'0:04.289',1523.796
'0:04.293',1533.341
'0:04.297',1555.330
'0:04.301',1586.098
'0:04.305',1553.114
'0:04.309',1590.487
'0:04.313',1575.828
'0:04.316',1559.719
'0:04.320',1575.103
'0:04.324',1553.114
'0:04.328',1583.882
'0:04.332',1542.120
'0:04.336',1572.887
'0:04.340',1540.671
'0:04.344',1556.779
'0:04.348',1515.017
'0:04.352',1544.336
'0:04.355',1518.682
'0:04.359',1493.753
'0:04.363',1503.298
'0:04.367',1485.699
'0:04.371',1489.364
'0:04.375',1476.920
'0:04.379',1462.985
'0:04.383',1441.764
'0:04.387',1472.531
'0:04.391',1465.926
'0:04.395',1436.650
'0:04.398',1446.877
'0:04.402',1453.482
'0:04.406',1454.207
'0:04.410',1440.272
'0:04.414',1463.752
'0:04.418',1447.602
'0:04.422',1435.158
'0:04.426',1451.266
'0:04.430',1465.201
'0:04.434',1423.439
'0:04.438',1418.326
'0:04.441',1430.045
'0:04.445',1454.207
'0:04.449',1432.985
'0:04.453',1411.721
'0:04.457',1430.769
'0:04.461',1439.548
'0:04.465',1418.326
'0:04.469',1401.451
'0:04.473',1400.726
'0:04.477',1413.937
'0:04.480',1432.985
'0:04.484',1394.888
'0:04.488',1407.331
'0:04.492',1429.320
'0:04.496',1407.331
'0:04.500',1388.283
'0:04.504',1394.121
'0:04.508',1426.380
'0:04.512',1402.942
'0:04.516',1386.834
'0:04.520',1397.061
'0:04.523',1424.164
'0:04.527',1408.780
'0:04.531',1406.607
'0:04.535',1397.061
