'Elapsed time','wrist_ppg'
'0:00.484',1232.627
'0:00.488',1231.902
'0:00.492',1231.239
'0:00.496',1230.589
'0:00.500',1229.964
'0:00.504',1229.506
'0:00.508',1229.351
'0:00.512',1229.501
'0:00.516',1229.839
'0:00.520',1230.289
'0:00.523',1230.881
'0:00.527',1231.643
'0:00.531',1232.564
'0:00.535',1233.606
'0:00.539',1234.648
'0:00.543',1235.473
'0:00.547',1235.903
'0:00.551',1235.898
'0:00.555',1235.586
'0:00.559',1235.119
'0:00.563',1234.573
'0:00.566',1233.981
'0:00.570',1233.415
'0:00.574',1232.952
'0:00.578',1232.652
'0:00.582',1232.544
'0:00.586',1232.623
'0:00.590',1232.848
'0:00.594',1233.044
'0:00.598',1232.998
'0:00.602',1232.610
'0:00.605',1231.923
'0:00.609',1231.035
'0:00.613',1230.018
'0:00.617',1228.951
'0:00.621',1227.897
'0:00.625',1226.901
'0:00.629',1226.092
'0:00.633',1225.655
'0:00.637',1225.667
'0:00.641',1226.030
'0:00.645',1226.501
'0:00.648',1226.888
'0:00.652',1227.172
'0:00.656',1227.513
'0:00.660',1228.114
'0:00.664',1229.051
'0:00.668',1230.268
'0:00.672',1231.610
'0:00.676',1232.969
'0:00.680',1234.340
'0:00.684',1235.728
'0:00.688',1237.074
'0:00.691',1238.241
'0:00.695',1239.132
'0:00.699',1239.757
'0:00.703',1240.162
'0:00.707',1240.345
'0:00.711',1240.303
'0:00.715',1240.053
'0:00.719',1239.641
'0:00.723',1239.078
'0:00.727',1238.270
'0:00.730',1237.107
'0:00.734',1235.578
'0:00.738',1233.769
'0:00.742',1231.727
'0:00.746',1229.460
'0:00.750',1227.038
'0:00.754',1224.588
'0:00.758',1222.288
'0:00.762',1220.312
'0:00.766',1218.787
'0:00.770',1217.766
'0:00.773',1217.270
'0:00.777',1217.274
'0:00.781',1217.737
'0:00.785',1218.570
'0:00.789',1219.675
'0:00.793',1220.900
'0:00.797',1222.075
'0:00.801',1223.079
'0:00.805',1223.854
'0:00.809',1224.388
'0:00.813',1224.700
'0:00.816',1224.800
'0:00.820',1224.684
'0:00.824',1224.371
'0:00.828',1223.913
'0:00.832',1223.342
'0:00.836',1222.671
'0:00.840',1221.971
'0:00.844',1221.283
'0:00.848',1220.612
'0:00.852',1219.912
'0:00.855',1219.224
'0:00.859',1218.699
'0:00.863',1218.491
'0:00.867',1218.599
'0:00.871',1218.870
'0:00.875',1219.112
'0:00.879',1219.224
'0:00.883',1219.195
'0:00.887',1219.054
'0:00.891',1218.866
'0:00.895',1218.745
'0:00.898',1218.804
'0:00.902',1219.083
'0:00.906',1219.554
'0:00.910',1220.108
'0:00.914',1220.591
'0:00.918',1220.875
'0:00.922',1220.950
'0:00.926',1220.825
'0:00.930',1220.512
'0:00.934',1220.079
'0:00.938',1219.650
'0:00.941',1219.362
'0:00.945',1219.283
'0:00.949',1219.379
'0:00.953',1219.575
'0:00.957',1219.825
'0:00.961',1220.137
'0:00.965',1220.521
'0:00.969',1220.908
'0:00.973',1221.191
'0:00.977',1221.321
'0:00.980',1221.350
'0:00.984',1221.433
'0:00.988',1221.742
'0:00.992',1222.346
'0:00.996',1223.179
'0:01.000',1224.092
'0:01.004',1224.946
'0:01.008',1225.617
'0:01.012',1226.034
'0:01.016',1226.188
'0:01.020',1226.063
'0:01.023',1225.676
'0:01.027',1225.092
'0:01.031',1224.405
'0:01.035',1223.675
'0:01.039',1222.983
'0:01.043',1222.421
'0:01.047',1222.096
'0:01.051',1222.100
'0:01.055',1222.446
'0:01.059',1223.013
'0:01.063',1223.688
'0:01.066',1224.375
'0:01.070',1224.892
'0:01.074',1224.963
'0:01.078',1224.363
'0:01.082',1223.054
'0:01.086',1221.216
'0:01.090',1219.133
'0:01.094',1217.049
'0:01.098',1215.099
'0:01.102',1213.386
'0:01.105',1212.098
'0:01.109',1211.419
'0:01.113',1211.460
'0:01.117',1212.277
'0:01.121',1213.844
'0:01.125',1216.045
'0:01.129',1218.683
'0:01.133',1221.558
'0:01.137',1224.521
'0:01.141',1227.409
'0:01.145',1230.022
'0:01.148',1232.169
'0:01.152',1233.769
'0:01.156',1234.861
'0:01.160',1235.527
'0:01.164',1235.786
'0:01.168',1235.557
'0:01.172',1234.748
'0:01.176',1233.344
'0:01.180',1231.402
'0:01.184',1229.055
'0:01.188',1226.522
'0:01.191',1224.130
'0:01.195',1222.196
'0:01.199',1220.900
'0:01.203',1220.187
'0:01.207',1219.833
'0:01.211',1219.633
'0:01.215',1219.558
'0:01.219',1219.770
'0:01.223',1220.471
'0:01.227',1221.746
'0:01.230',1223.534
'0:01.234',1225.651
'0:01.238',1227.859
'0:01.242',1229.943
'0:01.246',1231.718
'0:01.250',1233.035
'0:01.254',1233.798
'0:01.258',1233.998
'0:01.262',1233.731
'0:01.266',1233.169
'0:01.270',1232.523
'0:01.273',1231.964
'0:01.277',1231.539
'0:01.281',1231.235
'0:01.285',1231.106
'0:01.289',1231.227
'0:01.293',1231.568
'0:01.297',1231.873
'0:01.301',1231.768
'0:01.305',1230.989
'0:01.309',1229.518
'0:01.313',1227.605
'0:01.316',1225.626
'0:01.320',1223.917
'0:01.324',1222.704
'0:01.328',1222.096
'0:01.332',1222.125
'0:01.336',1222.746
'0:01.340',1223.825
'0:01.344',1225.155
'0:01.348',1226.551
'0:01.352',1227.993
'0:01.355',1229.526
'0:01.359',1231.131
'0:01.363',1232.689
'0:01.367',1234.077
'0:01.371',1235.111
'0:01.375',1235.569
'0:01.379',1235.327
'0:01.383',1234.461
'0:01.387',1233.265
'0:01.391',1232.127
'0:01.395',1231.318
'0:01.398',1230.927
'0:01.402',1230.927
'0:01.406',1231.302
'0:01.410',1231.998
'0:01.414',1232.894
'0:01.418',1233.894
'0:01.422',1235.032
'0:01.426',1236.357
'0:01.430',1237.778
'0:01.434',1239.132
'0:01.438',1240.283
'0:01.441',1241.133
'0:01.445',1241.549
'0:01.449',1241.470
'0:01.453',1240.962
'0:01.457',1240.178
'0:01.461',1239.291
'0:01.465',1238.382
'0:01.469',1237.374
'0:01.473',1236.115
'0:01.477',1234.565
'0:01.480',1232.848
'0:01.484',1231.168
'0:01.488',1229.760
'0:01.492',1228.855
'0:01.496',1228.564
'0:01.500',1228.864
'0:01.504',1229.660
'0:01.508',1230.818
'0:01.512',1232.119
'0:01.516',1233.248
'0:01.520',1233.890
'0:01.523',1233.869
'0:01.527',1233.252
'0:01.531',1232.302
'0:01.535',1231.431
'0:01.539',1231.022
'0:01.543',1231.331
'0:01.547',1232.389
'0:01.551',1234.015
'0:01.555',1235.882
'0:01.559',1237.611
'0:01.563',1238.870
'0:01.566',1239.424
'0:01.570',1239.220
'0:01.574',1238.391
'0:01.578',1237.253
'0:01.582',1236.161
'0:01.586',1235.344
'0:01.590',1234.902
'0:01.594',1234.894
'0:01.598',1235.311
'0:01.602',1236.007
'0:01.605',1236.765
'0:01.609',1237.382
'0:01.613',1237.799
'0:01.617',1238.111
'0:01.621',1238.499
'0:01.625',1239.099
'0:01.629',1239.903
'0:01.633',1240.737
'0:01.637',1241.354
'0:01.641',1241.633
'0:01.645',1241.591
'0:01.648',1241.279
'0:01.652',1240.728
'0:01.656',1239.987
'0:01.660',1239.066
'0:01.664',1237.974
'0:01.668',1236.807
'0:01.672',1235.778
'0:01.676',1235.065
'0:01.680',1234.765
'0:01.684',1234.848
'0:01.688',1235.219
'0:01.691',1235.844
'0:01.695',1236.732
'0:01.699',1237.865
'0:01.703',1239.216
'0:01.707',1240.745
'0:01.711',1242.404
'0:01.715',1244.071
'0:01.719',1245.471
'0:01.723',1246.330
'0:01.727',1246.467
'0:01.730',1245.842
'0:01.734',1244.475
'0:01.738',1242.437
'0:01.742',1239.916
'0:01.746',1237.274
'0:01.750',1234.944
'0:01.754',1233.265
'0:01.758',1232.360
'0:01.762',1232.110
'0:01.766',1232.148
'0:01.770',1232.002
'0:01.773',1231.268
'0:01.777',1229.810
'0:01.781',1227.805
'0:01.785',1225.646
'0:01.789',1223.763
'0:01.793',1222.496
'0:01.797',1222.050
'0:01.801',1222.525
'0:01.805',1223.917
'0:01.809',1226.105
'0:01.813',1228.830
'0:01.816',1231.698
'0:01.820',1234.231
'0:01.824',1236.028
'0:01.828',1236.890
'0:01.832',1236.815
'0:01.836',1235.907
'0:01.840',1234.323
'0:01.844',1232.202
'0:01.848',1229.731
'0:01.852',1227.109
'0:01.855',1224.563
'0:01.859',1222.325
'0:01.863',1220.587
'0:01.867',1219.508
'0:01.871',1219.179
'0:01.875',1219.583
'0:01.879',1220.566
'0:01.883',1221.837
'0:01.887',1223.004
'0:01.891',1223.717
'0:01.895',1223.842
'0:01.898',1223.529
'0:01.902',1223.038
'0:01.906',1222.533
'0:01.910',1222.058
'0:01.914',1221.579
'0:01.918',1221.071
'0:01.922',1220.516
'0:01.926',1219.962
'0:01.930',1219.449
'0:01.934',1218.995
'0:01.938',1218.566
'0:01.941',1218.108
'0:01.945',1217.603
'0:01.949',1217.107
'0:01.953',1216.641
'0:01.957',1216.199
'0:01.961',1215.824
'0:01.965',1215.570
'0:01.969',1215.420
'0:01.973',1215.299
'0:01.977',1215.140
'0:01.980',1214.928
'0:01.984',1214.703
'0:01.988',1214.553
'0:01.992',1214.482
'0:01.996',1214.390
'0:02.000',1214.186
'0:02.004',1213.865
'0:02.008',1213.448
'0:02.012',1213.007
'0:02.016',1212.648
'0:02.020',1212.477
'0:02.023',1212.561
'0:02.027',1212.907
'0:02.031',1213.457
'0:02.035',1214.115
'0:02.039',1214.765
'0:02.043',1215.274
'0:02.047',1215.590
'0:02.051',1215.749
'0:02.055',1215.815
'0:02.059',1215.795
'0:02.063',1215.674
'0:02.066',1215.470
'0:02.070',1215.174
'0:02.074',1214.753
'0:02.078',1214.165
'0:02.082',1213.473
'0:02.086',1212.861
'0:02.090',1212.511
'0:02.094',1212.536
'0:02.098',1212.944
'0:02.102',1213.603
'0:02.105',1214.324
'0:02.109',1215.032
'0:02.113',1215.765
'0:02.117',1216.536
'0:02.121',1217.249
'0:02.125',1217.841
'0:02.129',1218.333
'0:02.133',1218.737
'0:02.137',1218.991
'0:02.141',1219.033
'0:02.145',1218.904
'0:02.148',1218.708
'0:02.152',1218.474
'0:02.156',1218.149
'0:02.160',1217.757
'0:02.164',1217.382
'0:02.168',1217.037
'0:02.172',1216.653
'0:02.176',1216.241
'0:02.180',1215.990
'0:02.184',1216.145
'0:02.188',1216.874
'0:02.191',1218.149
'0:02.195',1219.750
'0:02.199',1221.308
'0:02.203',1222.471
'0:02.207',1223.075
'0:02.211',1223.167
'0:02.215',1222.875
'0:02.219',1222.300
'0:02.223',1221.542
'0:02.227',1220.796
'0:02.230',1220.279
'0:02.234',1220.108
'0:02.238',1220.241
'0:02.242',1220.471
'0:02.246',1220.558
'0:02.250',1220.408
'0:02.254',1220.150
'0:02.258',1220.062
'0:02.262',1220.341
'0:02.266',1221.012
'0:02.270',1221.937
'0:02.273',1222.938
'0:02.277',1223.913
'0:02.281',1224.834
'0:02.285',1225.601
'0:02.289',1226.072
'0:02.293',1226.155
'0:02.297',1225.867
'0:02.301',1225.242
'0:02.305',1224.230
'0:02.309',1222.854
'0:02.313',1221.321
'0:02.316',1219.991
'0:02.320',1219.133
'0:02.324',1218.812
'0:02.328',1218.883
'0:02.332',1219.124
'0:02.336',1219.341
'0:02.340',1219.420
'0:02.344',1219.308
'0:02.348',1219.112
'0:02.352',1219.095
'0:02.355',1219.524
'0:02.359',1220.533
'0:02.363',1222.062
'0:02.367',1223.871
'0:02.371',1225.655
'0:02.375',1227.159
'0:02.379',1228.330
'0:02.383',1229.222
'0:02.387',1229.826
'0:02.391',1230.014
'0:02.395',1229.651
'0:02.398',1228.755
'0:02.402',1227.538
'0:02.406',1226.355
'0:02.410',1225.576
'0:02.414',1225.505
'0:02.418',1226.322
'0:02.422',1228.064
'0:02.426',1230.618
'0:02.430',1233.744
'0:02.434',1237.074
'0:02.438',1240.174
'0:02.441',1242.641
'0:02.445',1244.225
'0:02.449',1244.883
'0:02.453',1244.763
'0:02.457',1244.154
'0:02.461',1243.354
'0:02.465',1242.537
'0:02.469',1241.741
'0:02.473',1241.016
'0:02.477',1240.474
'0:02.480',1240.137
'0:02.484',1239.895
'0:02.488',1239.645
'0:02.492',1239.428
'0:02.496',1239.374
'0:02.500',1239.541
'0:02.504',1239.882
'0:02.508',1240.299
'0:02.512',1240.691
'0:02.516',1240.991
'0:02.520',1241.187
'0:02.523',1241.308
'0:02.527',1241.420
'0:02.531',1241.574
'0:02.535',1241.808
'0:02.539',1242.145
'0:02.543',1242.575
'0:02.547',1243.016
'0:02.551',1243.412
'0:02.555',1243.712
'0:02.559',1243.892
'0:02.563',1244.062
'0:02.566',1244.429
'0:02.570',1245.113
'0:02.574',1246.017
'0:02.578',1246.884
'0:02.582',1247.488
'0:02.586',1247.755
'0:02.590',1247.734
'0:02.594',1247.596
'0:02.598',1247.534
'0:02.602',1247.688
'0:02.605',1248.017
'0:02.609',1248.367
'0:02.613',1248.567
'0:02.617',1248.559
'0:02.621',1248.388
'0:02.625',1248.205
'0:02.629',1248.167
'0:02.633',1248.372
'0:02.637',1248.780
'0:02.641',1249.222
'0:02.645',1249.493
'0:02.648',1249.434
'0:02.652',1248.984
'0:02.656',1248.163
'0:02.660',1247.080
'0:02.664',1245.954
'0:02.668',1245.067
'0:02.672',1244.642
'0:02.676',1244.717
'0:02.680',1245.146
'0:02.684',1245.709
'0:02.688',1246.204
'0:02.691',1246.475
'0:02.695',1246.425
'0:02.699',1246.046
'0:02.703',1245.404
'0:02.707',1244.633
'0:02.711',1243.896
'0:02.715',1243.321
'0:02.719',1242.962
'0:02.723',1242.783
'0:02.727',1242.683
'0:02.730',1242.529
'0:02.734',1242.195
'0:02.738',1241.549
'0:02.742',1240.508
'0:02.746',1239.091
'0:02.750',1237.445
'0:02.754',1235.778
'0:02.758',1234.319
'0:02.762',1233.244
'0:02.766',1232.619
'0:02.770',1232.352
'0:02.773',1232.277
'0:02.777',1232.273
'0:02.781',1232.285
'0:02.785',1232.235
'0:02.789',1232.035
'0:02.793',1231.689
'0:02.797',1231.289
'0:02.801',1230.885
'0:02.805',1230.522
'0:02.809',1230.260
'0:02.813',1230.089
'0:02.816',1229.951
'0:02.820',1229.785
'0:02.824',1229.560
'0:02.828',1229.330
'0:02.832',1229.247
'0:02.836',1229.406
'0:02.840',1229.793
'0:02.844',1230.356
'0:02.848',1230.972
'0:02.852',1231.464
'0:02.855',1231.693
'0:02.859',1231.639
'0:02.863',1231.368
'0:02.867',1230.981
'0:02.871',1230.522
'0:02.875',1229.935
'0:02.879',1229.151
'0:02.883',1228.272
'0:02.887',1227.522
'0:02.891',1227.072
'0:02.895',1226.909
'0:02.898',1226.897
'0:02.902',1226.926
'0:02.906',1227.001
'0:02.910',1227.184
'0:02.914',1227.468
'0:02.918',1227.818
'0:02.922',1228.180
'0:02.926',1228.493
'0:02.930',1228.639
'0:02.934',1228.493
'0:02.938',1228.039
'0:02.941',1227.359
'0:02.945',1226.530
'0:02.949',1225.584
'0:02.953',1224.567
'0:02.957',1223.571
'0:02.961',1222.683
'0:02.965',1221.987
'0:02.969',1221.575
'0:02.973',1221.487
'0:02.977',1221.667
'0:02.980',1222.033
'0:02.984',1222.517
'0:02.988',1223.092
'0:02.992',1223.671
'0:02.996',1224.138
'0:03.000',1224.375
'0:03.004',1224.392
'0:03.008',1224.305
'0:03.012',1224.196
'0:03.016',1224.080
'0:03.020',1223.963
'0:03.023',1223.850
'0:03.027',1223.734
'0:03.031',1223.625
'0:03.035',1223.521
'0:03.039',1223.392
'0:03.043',1223.204
'0:03.047',1222.950
'0:03.051',1222.625
'0:03.055',1222.246
'0:03.059',1221.787
'0:03.063',1221.221
'0:03.066',1220.571
'0:03.070',1219.895
'0:03.074',1219.258
'0:03.078',1218.733
'0:03.082',1218.420
'0:03.086',1218.420
'0:03.090',1218.808
'0:03.094',1219.583
'0:03.098',1220.683
'0:03.102',1221.954
'0:03.105',1223.171
'0:03.109',1224.113
'0:03.113',1224.646
'0:03.117',1224.734
'0:03.121',1224.413
'0:03.125',1223.767
'0:03.129',1222.917
'0:03.133',1221.987
'0:03.137',1221.125
'0:03.141',1220.500
'0:03.145',1220.229
'0:03.148',1220.320
'0:03.152',1220.683
'0:03.156',1221.112
'0:03.160',1221.367
'0:03.164',1221.358
'0:03.168',1221.171
'0:03.172',1220.912
'0:03.176',1220.641
'0:03.180',1220.370
'0:03.184',1220.108
'0:03.188',1219.825
'0:03.191',1219.545
'0:03.195',1219.354
'0:03.199',1219.287
'0:03.203',1219.287
'0:03.207',1219.220
'0:03.211',1218.987
'0:03.215',1218.558
'0:03.219',1217.958
'0:03.223',1217.228
'0:03.227',1216.411
'0:03.230',1215.536
'0:03.234',1214.619
'0:03.238',1213.707
'0:03.242',1212.823
'0:03.246',1211.973
'0:03.250',1211.227
'0:03.254',1210.777
'0:03.258',1210.848
'0:03.262',1211.565
'0:03.266',1212.932
'0:03.270',1214.807
'0:03.273',1216.924
'0:03.277',1218.966
'0:03.281',1220.725
'0:03.285',1222.196
'0:03.289',1223.513
'0:03.293',1224.730
'0:03.297',1225.763
'0:03.301',1226.513
'0:03.305',1226.938
'0:03.309',1227.080
'0:03.313',1227.038
'0:03.316',1226.980
'0:03.320',1227.076
'0:03.324',1227.459
'0:03.328',1228.122
'0:03.332',1228.976
'0:03.336',1229.901
'0:03.340',1230.781
'0:03.344',1231.506
'0:03.348',1231.993
'0:03.352',1232.173
'0:03.355',1232.010
'0:03.359',1231.560
'0:03.363',1230.943
'0:03.367',1230.277
'0:03.371',1229.664
'0:03.375',1229.172
'0:03.379',1228.822
'0:03.383',1228.568
'0:03.387',1228.384
'0:03.391',1228.239
'0:03.395',1228.118
'0:03.398',1227.993
'0:03.402',1227.851
'0:03.406',1227.697
'0:03.410',1227.572
'0:03.414',1227.468
'0:03.418',1227.330
'0:03.422',1227.130
'0:03.426',1226.893
'0:03.430',1226.651
'0:03.434',1226.397
'0:03.438',1226.105
'0:03.441',1225.763
'0:03.445',1225.434
'0:03.449',1225.246
'0:03.453',1225.321
'0:03.457',1225.688
'0:03.461',1226.305
'0:03.465',1227.059
'0:03.469',1227.830
'0:03.473',1228.539
'0:03.477',1229.114
'0:03.480',1229.539
'0:03.484',1229.843
'0:03.488',1230.085
'0:03.492',1230.306
'0:03.496',1230.560
'0:03.500',1230.897
'0:03.504',1231.364
'0:03.508',1231.956
'0:03.512',1232.623
'0:03.516',1233.294
'0:03.520',1233.894
'0:03.523',1234.394
'0:03.527',1234.740
'0:03.531',1234.815
'0:03.535',1234.556
'0:03.539',1234.044
'0:03.543',1233.431
'0:03.547',1232.831
'0:03.551',1232.314
'0:03.555',1231.918
'0:03.559',1231.673
'0:03.563',1231.610
'0:03.566',1231.743
'0:03.570',1232.056
'0:03.574',1232.464
'0:03.578',1232.906
'0:03.582',1233.394
'0:03.586',1233.936
'0:03.590',1234.565
'0:03.594',1235.369
'0:03.598',1236.415
'0:03.602',1237.603
'0:03.605',1238.691
'0:03.609',1239.449
'0:03.613',1239.762
'0:03.617',1239.678
'0:03.621',1239.341
'0:03.625',1238.832
'0:03.629',1238.140
'0:03.633',1237.207
'0:03.637',1236.061
'0:03.641',1234.840
'0:03.645',1233.748
'0:03.648',1232.881
'0:03.652',1232.239
'0:03.656',1231.827
'0:03.660',1231.685
'0:03.664',1231.823
'0:03.668',1232.164
'0:03.672',1232.539
'0:03.676',1232.764
'0:03.680',1232.735
'0:03.684',1232.514
'0:03.688',1232.206
'0:03.691',1231.843
'0:03.695',1231.418
'0:03.699',1230.964
'0:03.703',1230.535
'0:03.707',1230.076
'0:03.711',1229.451
'0:03.715',1228.610
'0:03.719',1227.701
'0:03.723',1226.959
'0:03.727',1226.505
'0:03.730',1226.347
'0:03.734',1226.459
'0:03.738',1226.855
'0:03.742',1227.559
'0:03.746',1228.564
'0:03.750',1229.710
'0:03.754',1230.685
'0:03.758',1231.110
'0:03.762',1230.747
'0:03.766',1229.610
'0:03.770',1227.976
'0:03.773',1226.259
'0:03.777',1224.805
'0:03.781',1223.775
'0:03.785',1223.167
'0:03.789',1222.896
'0:03.793',1222.867
'0:03.797',1222.954
'0:03.801',1223.050
'0:03.805',1223.138
'0:03.809',1223.279
'0:03.813',1223.600
'0:03.816',1224.213
'0:03.820',1225.201
'0:03.824',1226.530
'0:03.828',1228.076
'0:03.832',1229.626
'0:03.836',1231.006
'0:03.840',1232.069
'0:03.844',1232.723
'0:03.848',1232.965
'0:03.852',1232.831
'0:03.855',1232.335
'0:03.859',1231.502
'0:03.863',1230.389
'0:03.867',1229.105
'0:03.871',1227.847
'0:03.875',1226.901
'0:03.879',1226.538
'0:03.883',1226.901
'0:03.887',1227.930
'0:03.891',1229.356
'0:03.895',1230.789
'0:03.898',1231.843
'0:03.902',1232.264
'0:03.906',1232.031
'0:03.910',1231.360
'0:03.914',1230.647
'0:03.918',1230.285
'0:03.922',1230.472
'0:03.926',1231.143
'0:03.930',1232.023
'0:03.934',1232.727
'0:03.938',1232.881
'0:03.941',1232.277
'0:03.945',1230.922
'0:03.949',1229.026
'0:03.953',1226.876
'0:03.957',1224.738
'0:03.961',1222.792
'0:03.965',1221.116
'0:03.969',1219.641
'0:03.973',1218.228
'0:03.977',1216.770
'0:03.980',1215.282
'0:03.984',1213.869
'0:03.988',1212.644
'0:03.992',1211.690
'0:03.996',1211.073
'0:04.000',1210.869
'0:04.004',1211.127
'0:04.008',1211.886
'0:04.012',1213.144
'0:04.016',1214.857
'0:04.020',1216.920
'0:04.023',1219.170
'0:04.027',1221.412
'0:04.031',1223.467
'0:04.035',1225.196
'0:04.039',1226.488
'0:04.043',1227.197
'0:04.047',1227.163
'0:04.051',1226.317
'0:04.055',1224.788
'0:04.059',1222.883
'0:04.063',1220.958
'0:04.066',1219.262
'0:04.070',1217.891
'0:04.074',1216.828
'0:04.078',1216.020
'0:04.082',1215.465
'0:04.086',1215.195
'0:04.090',1215.240
'0:04.094',1215.640
'0:04.098',1216.420
'0:04.102',1217.587
'0:04.105',1219.083
'0:04.109',1220.750
'0:04.113',1222.379
'0:04.117',1223.713
'0:04.121',1224.530
'0:04.125',1224.780
'0:04.129',1224.663
'0:04.133',1224.505
'0:04.137',1224.521
'0:04.141',1224.746
'0:04.145',1225.046
'0:04.148',1225.263
'0:04.152',1225.380
'0:04.156',1225.467
'0:04.160',1225.576
'0:04.164',1225.676
'0:04.168',1225.763
'0:04.172',1225.909
'0:04.176',1226.105
'0:04.180',1226.234
'0:04.184',1226.159
'0:04.188',1225.855
'0:04.191',1225.401
'0:04.195',1224.909
'0:04.199',1224.471
'0:04.203',1224.100
'0:04.207',1223.709
'0:04.211',1223.246
'0:04.215',1222.725
'0:04.219',1222.233
'0:04.223',1221.892
'0:04.227',1221.783
'0:04.230',1221.887
'0:04.234',1222.087
'0:04.238',1222.200
'0:04.242',1222.092
'0:04.246',1221.696
'0:04.250',1221.029
'0:04.254',1220.212
'0:04.258',1219.433
'0:04.262',1218.774
'0:04.266',1218.245
'0:04.270',1217.899
'0:04.273',1217.920
'0:04.277',1218.478
'0:04.281',1219.608
'0:04.285',1221.175
'0:04.289',1222.875
'0:04.293',1224.334
'0:04.297',1225.238
'0:04.301',1225.496
'0:04.305',1225.230
'0:04.309',1224.650
'0:04.313',1223.896
'0:04.316',1223.063
'0:04.320',1222.267
'0:04.324',1221.696
'0:04.328',1221.508
'0:04.332',1221.729
'0:04.336',1222.212
'0:04.340',1222.738
'0:04.344',1223.134
'0:04.348',1223.334
'0:04.352',1223.371
'0:04.355',1223.296
'0:04.359',1223.138
'0:04.363',1222.904
'0:04.367',1222.608
'0:04.371',1222.271
'0:04.375',1221.875
'0:04.379',1221.425
'0:04.383',1220.950
'0:04.387',1220.521
'0:04.391',1220.179
'0:04.395',1219.904
'0:04.398',1219.604
'0:04.402',1219.149
'0:04.406',1218.395
'0:04.410',1217.266
'0:04.414',1215.853
'0:04.418',1214.399
'0:04.422',1213.215
'0:04.426',1212.544
'0:04.430',1212.482
'0:04.434',1212.986
'0:04.438',1213.907
'0:04.441',1215.032
'0:04.445',1216.161
'0:04.449',1217.112
'0:04.453',1217.770
'0:04.457',1218.087
'0:04.461',1218.066
'0:04.465',1217.745
'0:04.469',1217.241
'0:04.473',1216.786
'0:04.477',1216.620
'0:04.480',1216.803
'0:04.484',1217.253
'0:04.488',1217.845
'0:04.492',1218.478
'0:04.496',1219.087
'0:04.500',1219.625
'0:04.504',1220.066
'0:04.508',1220.400
'0:04.512',1220.658
'0:04.516',1220.900
'0:04.520',1221.179
'0:04.523',1221.512
'0:04.527',1221.900
'0:04.531',1222.346
'0:04.535',1222.804
