'Elapsed time','wrist_ppg'
'0:02.297',1297.430
'0:02.301',1342.856
'0:02.305',1334.802
'0:02.309',1357.515
'0:02.313',1372.899
'0:02.316',1393.397
'0:02.320',1407.331
'0:02.324',1421.266
'0:02.328',1471.806
'0:02.332',1475.471
'0:02.336',1456.423
'0:02.340',1484.974
'0:02.344',1498.909
'0:02.348',1474.704
'0:02.352',1508.412
'0:02.355',1481.309
'0:02.359',1503.298
'0:02.363',1479.136
'0:02.367',1521.622
'0:02.371',1506.963
'0:02.375',1479.861
'0:02.379',1476.920
'0:02.383',1514.293
'0:02.387',1496.693
'0:02.391',1487.915
'0:02.395',1502.574
'0:02.398',1472.531
'0:02.402',1481.309
'0:02.406',1457.147
'0:02.410',1471.082
'0:02.414',1446.153
'0:02.418',1468.866
'0:02.422',1465.926
'0:02.426',1434.434
'0:02.430',1419.050
'0:02.434',1403.667
'0:02.438',1397.061
'0:02.441',1374.348
'0:02.445',1358.964
'0:02.449',1345.072
'0:02.453',1350.910
'0:02.457',1368.510
'0:02.461',1316.478
'0:02.465',1350.910
'0:02.469',1315.029
'0:02.473',1350.910
'0:02.477',1317.970
'0:02.480',1346.521
'0:02.484',1376.564
'0:02.488',1375.839
'0:02.492',1369.234
'0:02.496',1388.283
'0:02.500',1443.937
'0:02.504',1474.704
'0:02.508',1472.531
'0:02.512',1508.412
'0:02.516',1529.676
'0:02.520',1548.001
'0:02.523',1590.487
'0:02.527',1623.428
'0:02.531',1598.541
'0:02.535',1605.871
'0:02.539',1612.433
'0:02.543',1626.368
'0:02.547',1610.984
'0:02.551',1621.254
'0:02.555',1612.433
'0:02.559',1545.785
'0:02.563',1555.330
'0:02.566',1485.699
'0:02.570',1441.039
'0:02.574',1400.726
'0:02.578',1385.342
'0:02.582',1315.029
'0:02.586',1290.824
'0:02.590',1238.111
'0:02.594',1191.193
'0:02.598',1111.376
'0:02.602',1095.950
'0:02.605',1041.745
'0:02.609',1005.864
'0:02.613',983.150
'0:02.617',944.329
'0:02.621',925.280
'0:02.625',884.243
'0:02.629',842.481
'0:02.633',874.740
'0:02.637',871.800
'0:02.641',837.367
'0:02.645',862.254
'0:02.648',892.297
'0:02.652',912.070
'0:02.656',931.119
'0:02.660',920.891
'0:02.664',992.653
'0:02.668',1011.702
'0:02.672',1026.361
'0:02.676',1068.847
'0:02.680',1124.544
'0:02.684',1175.809
'0:02.688',1244.673
'0:02.691',1282.770
'0:02.695',1336.251
'0:02.699',1358.240
'0:02.703',1389.007
'0:02.707',1446.877
'0:02.711',1508.412
'0:02.715',1531.850
'0:02.719',1580.217
'0:02.723',1614.649
'0:02.727',1619.038
'0:02.730',1646.141
'0:02.734',1692.292
'0:02.738',1678.400
'0:02.742',1728.216
'0:02.746',1730.389
'0:02.750',1726.724
'0:02.754',1756.767
'0:02.758',1736.994
'0:02.762',1726.724
'0:02.766',1735.545
'0:02.770',1712.108
'0:02.773',1728.940
'0:02.777',1712.832
'0:02.781',1690.843
'0:02.785',1668.130
'0:02.789',1670.346
'0:02.793',1649.806
'0:02.797',1605.871
'0:02.801',1572.163
'0:02.805',1561.168
'0:02.809',1522.347
'0:02.813',1465.201
'0:02.816',1450.542
'0:02.820',1407.331
'0:02.824',1378.013
'0:02.828',1350.910
'0:02.832',1325.257
'0:02.836',1318.694
'0:02.840',1306.975
'0:02.844',1284.986
'0:02.848',1239.560
'0:02.852',1243.224
'0:02.855',1256.392
'0:02.859',1251.278
'0:02.863',1241.008
'0:02.867',1243.224
'0:02.871',1245.440
'0:02.875',1248.338
'0:02.879',1256.392
'0:02.883',1256.392
'0:02.887',1248.338
'0:02.891',1264.489
'0:02.895',1287.160
'0:02.898',1286.435
'0:02.902',1282.046
'0:02.906',1297.430
'0:02.910',1324.532
'0:02.914',1349.461
'0:02.918',1346.521
'0:02.922',1364.845
'0:02.926',1397.786
'0:02.930',1415.385
'0:02.934',1434.434
'0:02.938',1438.099
'0:02.941',1416.110
'0:02.945',1438.099
'0:02.949',1477.645
'0:02.953',1452.758
'0:02.957',1480.585
'0:02.961',1479.136
'0:02.965',1520.898
'0:02.969',1486.466
'0:02.973',1514.293
'0:02.977',1543.569
'0:02.980',1507.688
'0:02.984',1530.401
'0:02.988',1562.617
'0:02.992',1526.736
'0:02.996',1564.109
'0:03.000',1528.952
'0:03.004',1545.785
'0:03.008',1551.665
'0:03.012',1569.947
'0:03.016',1541.395
'0:03.020',1561.893
'0:03.023',1535.515
'0:03.027',1546.509
'0:03.031',1511.352
'0:03.035',1538.455
'0:03.039',1506.963
'0:03.043',1520.898
'0:03.047',1489.364
'0:03.051',1498.185
'0:03.055',1466.650
'0:03.059',1498.185
'0:03.063',1456.423
'0:03.066',1463.752
'0:03.070',1446.877
'0:03.074',1422.715
'0:03.078',1454.931
'0:03.082',1433.709
'0:03.086',1416.834
'0:03.090',1392.672
'0:03.094',1398.553
'0:03.098',1376.564
'0:03.102',1354.575
'0:03.105',1367.785
'0:03.109',1351.635
'0:03.113',1350.910
'0:03.117',1347.970
'0:03.121',1309.148
'0:03.125',1314.305
'0:03.129',1328.921
'0:03.133',1315.754
'0:03.137',1268.111
'0:03.141',1301.819
'0:03.145',1280.597
'0:03.148',1270.327
'0:03.152',1253.494
'0:03.156',1269.602
'0:03.160',1279.872
'0:03.164',1289.375
'0:03.168',1249.105
'0:03.172',1251.278
'0:03.176',1266.662
'0:03.180',1279.105
'0:03.184',1287.927
'0:03.188',1295.981
'0:03.191',1296.705
'0:03.195',1295.981
'0:03.199',1295.981
'0:03.203',1267.387
'0:03.207',1290.824
'0:03.211',1295.981
'0:03.215',1310.640
'0:03.219',1304.035
'0:03.223',1305.484
'0:03.227',1311.364
'0:03.230',1318.694
'0:03.234',1309.148
'0:03.238',1307.700
'0:03.242',1331.137
'0:03.246',1324.532
'0:03.250',1330.413
'0:03.254',1329.688
'0:03.258',1352.402
'0:03.262',1339.916
'0:03.266',1397.786
'0:03.270',1409.505
'0:03.273',1399.277
'0:03.277',1435.883
'0:03.281',1421.991
'0:03.285',1469.591
'0:03.289',1457.872
'0:03.293',1489.364
'0:03.297',1528.185
'0:03.301',1548.001
'0:03.305',1534.790
'0:03.309',1535.515
'0:03.313',1547.233
'0:03.316',1577.276
'0:03.320',1589.762
'0:03.324',1575.828
'0:03.328',1561.893
'0:03.332',1549.449
'0:03.336',1568.498
'0:03.340',1578.001
'0:03.344',1528.185
'0:03.348',1537.006
'0:03.352',1556.055
'0:03.355',1527.461
'0:03.359',1502.574
'0:03.363',1527.461
'0:03.367',1501.082
'0:03.371',1538.455
'0:03.375',1509.136
'0:03.379',1498.909
'0:03.383',1538.455
'0:03.387',1532.617
'0:03.391',1535.515
'0:03.395',1567.773
'0:03.398',1550.898
'0:03.402',1560.444
'0:03.406',1567.049
'0:03.410',1595.601
'0:03.414',1617.589
'0:03.418',1641.752
'0:03.422',1651.297
'0:03.426',1660.076
'0:03.430',1671.795
'0:03.434',1676.184
'0:03.438',1674.011
'0:03.441',1679.849
'0:03.445',1675.459
'0:03.449',1677.675
'0:03.453',1674.011
'0:03.457',1669.579
'0:03.461',1649.081
'0:03.465',1636.638
'0:03.469',1604.379
'0:03.473',1589.762
'0:03.477',1579.492
'0:03.480',1561.893
'0:03.484',1558.995
'0:03.488',1513.568
'0:03.492',1509.136
'0:03.496',1482.801
'0:03.500',1468.866
'0:03.504',1471.082
'0:03.508',1427.829
'0:03.512',1447.602
'0:03.516',1419.775
'0:03.520',1413.937
'0:03.523',1383.894
'0:03.527',1426.380
'0:03.531',1413.937
'0:03.535',1407.331
'0:03.539',1405.115
'0:03.543',1413.169
'0:03.547',1421.266
'0:03.551',1449.093
'0:03.555',1452.758
'0:03.559',1491.579
'0:03.563',1460.812
'0:03.566',1494.520
'0:03.570',1530.401
'0:03.574',1537.006
'0:03.578',1553.839
'0:03.582',1553.839
'0:03.586',1536.282
'0:03.590',1571.438
'0:03.594',1590.487
'0:03.598',1586.822
'0:03.602',1584.606
'0:03.605',1585.331
'0:03.609',1561.893
'0:03.613',1558.995
'0:03.617',1593.427
'0:03.621',1576.552
'0:03.625',1550.174
'0:03.629',1542.120
'0:03.633',1539.946
'0:03.637',1552.390
'0:03.641',1543.569
'0:03.645',1555.330
'0:03.648',1503.298
'0:03.652',1502.574
'0:03.656',1526.012
'0:03.660',1482.034
'0:03.664',1468.142
'0:03.668',1494.520
'0:03.672',1448.369
'0:03.676',1468.142
'0:03.680',1438.099
'0:03.684',1416.834
'0:03.688',1427.829
'0:03.691',1386.067
'0:03.695',1411.721
'0:03.699',1401.451
'0:03.703',1386.834
'0:03.707',1376.564
'0:03.711',1367.018
'0:03.715',1363.354
'0:03.719',1358.240
'0:03.723',1333.353
'0:03.727',1326.748
'0:03.730',1343.581
'0:03.734',1309.873
'0:03.738',1338.467
'0:03.742',1297.430
'0:03.746',1322.359
'0:03.750',1294.489
'0:03.754',1331.137
'0:03.758',1318.694
'0:03.762',1290.824
'0:03.766',1306.975
'0:03.770',1329.688
'0:03.773',1294.489
'0:03.777',1314.305
'0:03.781',1328.921
'0:03.785',1327.472
'0:03.789',1326.024
'0:03.793',1320.867
'0:03.797',1326.024
'0:03.801',1284.986
'0:03.805',1306.975
'0:03.809',1309.148
'0:03.813',1271.051
'0:03.816',1273.267
'0:03.820',1293.765
'0:03.824',1308.424
'0:03.828',1282.770
'0:03.832',1274.716
'0:03.836',1269.602
'0:03.840',1268.111
'0:03.844',1283.537
'0:03.848',1276.208
'0:03.852',1279.105
'0:03.855',1287.927
'0:03.859',1297.430
'0:03.863',1309.873
'0:03.867',1309.873
'0:03.871',1315.754
'0:03.875',1318.694
'0:03.879',1326.024
'0:03.883',1315.754
'0:03.887',1306.975
'0:03.891',1323.083
'0:03.895',1328.921
'0:03.898',1325.257
'0:03.902',1302.543
'0:03.906',1285.711
'0:03.910',1311.364
'0:03.914',1307.700
'0:03.918',1293.040
'0:03.922',1293.765
'0:03.926',1317.202
'0:03.930',1277.657
'0:03.934',1314.305
'0:03.938',1311.364
'0:03.941',1287.160
'0:03.945',1308.424
'0:03.949',1290.824
'0:03.953',1315.029
'0:03.957',1314.305
'0:03.961',1298.154
'0:03.965',1326.748
'0:03.969',1348.737
'0:03.973',1347.970
'0:03.977',1312.813
'0:03.980',1330.413
'0:03.984',1356.791
'0:03.988',1361.905
'0:03.992',1320.867
'0:03.996',1336.975
'0:04.000',1339.191
'0:04.004',1349.461
'0:04.008',1363.354
'0:04.012',1359.689
'0:04.016',1334.078
'0:04.020',1330.413
'0:04.023',1329.688
'0:04.027',1308.424
'0:04.031',1293.765
'0:04.035',1288.651
'0:04.039',1276.932
'0:04.043',1287.160
'0:04.047',1246.889
'0:04.051',1254.219
'0:04.055',1233.679
'0:04.059',1254.943
'0:04.063',1226.392
'0:04.066',1234.446
'0:04.070',1235.895
'0:04.074',1205.127
'0:04.078',1190.468
'0:04.082',1213.181
'0:04.086',1175.084
'0:04.090',1208.792
'0:04.094',1190.468
'0:04.098',1180.241
'0:04.102',1161.917
'0:04.105',1159.701
'0:04.109',1191.193
'0:04.113',1167.755
'0:04.117',1150.922
'0:04.121',1196.349
'0:04.125',1169.246
'0:04.129',1167.755
'0:04.133',1197.073
'0:04.137',1205.127
'0:04.141',1224.176
'0:04.145',1224.900
'0:04.148',1246.889
'0:04.152',1268.111
'0:04.156',1326.024
'0:04.160',1361.180
'0:04.164',1390.456
'0:04.168',1428.553
'0:04.172',1444.704
'0:04.176',1528.185
'0:04.180',1575.103
'0:04.184',1617.589
'0:04.188',1679.849
'0:04.191',1701.113
'0:04.195',1789.750
'0:04.199',1813.913
'0:04.203',1892.323
'0:04.207',1939.198
'0:04.211',1977.295
'0:04.215',1999.284
'0:04.219',2040.279
'0:04.223',2087.921
'0:04.227',2122.354
'0:04.230',2128.959
'0:04.234',2114.300
'0:04.238',2126.743
'0:04.242',2113.533
'0:04.246',2104.754
'0:04.250',2076.927
'0:04.254',2018.333
'0:04.258',1992.679
'0:04.262',1936.982
'0:04.266',1865.944
'0:04.270',1796.356
'0:04.273',1770.702
'0:04.277',1676.184
'0:04.281',1616.098
'0:04.285',1515.017
'0:04.289',1469.591
'0:04.293',1393.397
'0:04.297',1328.921
'0:04.301',1224.176
'0:04.305',1164.090
'0:04.309',1119.430
'0:04.313',1020.523
'0:04.316',1002.199
'0:04.320',947.994
'0:04.324',909.897
'0:04.328',865.919
'0:04.332',804.384
'0:04.336',808.049
'0:04.340',750.179
'0:04.344',751.628
'0:04.348',759.725
'0:04.352',764.838
'0:04.355',757.509
'0:04.359',765.563
'0:04.363',789.000
'0:04.367',802.211
'0:04.371',804.384
'0:04.375',871.800
'0:04.379',910.621
'0:04.383',945.053
'0:04.387',980.934
'0:04.391',1000.750
'0:04.395',1062.285
'0:04.398',1098.890
'0:04.402',1166.306
'0:04.406',1186.079
'0:04.410',1268.111
'0:04.414',1293.765
'0:04.418',1315.754
'0:04.422',1358.240
'0:04.426',1399.277
'0:04.430',1443.937
'0:04.434',1518.682
'0:04.438',1511.352
'0:04.441',1551.665
'0:04.445',1597.049
'0:04.449',1599.990
'0:04.453',1602.206
'0:04.457',1620.530
'0:04.461',1638.087
'0:04.465',1643.968
'0:04.469',1649.806
'0:04.473',1649.806
'0:04.477',1648.357
'0:04.480',1641.027
'0:04.484',1624.919
'0:04.488',1631.482
'0:04.492',1578.001
'0:04.496',1594.876
'0:04.500',1534.790
'0:04.504',1550.174
'0:04.508',1511.352
'0:04.512',1498.185
'0:04.516',1472.531
'0:04.520',1409.505
'0:04.523',1414.661
'0:04.527',1369.234
'0:04.531',1375.839
'0:04.535',1317.202
'0:04.539',1309.148
'0:04.543',1307.700
'0:04.547',1279.105
