'Elapsed time','wrist_ppg'
'0:00.762',1289.365
'0:00.766',1316.490
'0:00.770',1328.193
'0:00.773',1311.349
'0:00.777',1291.580
'0:00.781',1287.915
'0:00.785',1289.365
'0:00.789',1295.244
'0:00.793',1336.997
'0:00.797',1333.333
'0:00.801',1311.349
'0:00.805',1346.513
'0:00.809',1332.595
'0:00.813',1289.365
'0:00.816',1310.611
'0:00.820',1326.744
'0:00.824',1319.415
'0:00.828',1263.005
'0:00.832',1280.587
'0:00.836',1256.416
'0:00.840',1249.087
'0:00.844',1276.185
'0:00.848',1232.955
'0:00.852',1267.408
'0:00.855',1222.701
'0:00.859',1263.005
'0:00.863',1231.505
'0:00.867',1218.326
'0:00.871',1273.998
'0:00.875',1263.005
'0:00.879',1235.169
'0:00.883',1293.029
'0:00.887',1279.111
'0:00.891',1254.201
'0:00.895',1295.982
'0:00.898',1276.185
'0:00.902',1279.111
'0:00.906',1325.267
'0:00.910',1296.693
'0:00.914',1301.833
'0:00.918',1326.005
'0:00.922',1318.677
'0:00.926',1334.072
'0:00.930',1317.228
'0:00.934',1344.325
'0:00.938',1354.579
'0:00.941',1324.556
'0:00.945',1347.251
'0:00.949',1377.302
'0:00.953',1339.923
'0:00.957',1330.408
'0:00.961',1348.728
'0:00.965',1358.243
'0:00.969',1375.825
'0:00.973',1320.154
'0:00.977',1309.900
'0:00.980',1325.267
'0:00.984',1296.693
'0:00.988',1284.990
'0:00.992',1288.654
'0:00.996',1243.236
'0:01.000',1233.693
'0:01.004',1219.037
'0:01.008',1186.088
'0:01.012',1172.170
'0:01.016',1160.439
'0:01.020',1145.783
'0:01.023',1157.513
'0:01.027',1116.470
'0:01.031',1082.045
'0:01.035',1100.365
'0:01.039',1071.053
'0:01.043',1063.014
'0:01.047',1083.521
'0:01.051',1086.447
'0:01.055',1082.783
'0:01.059',1072.529
'0:01.063',1022.709
'0:01.066',1058.611
'0:01.070',1016.119
'0:01.074',1063.724
'0:01.078',1040.291
'0:01.082',1058.611
'0:01.086',1046.881
'0:01.090',1030.775
'0:01.094',1063.724
'0:01.098',1088.635
'0:01.102',1086.447
'0:01.105',1120.873
'0:01.109',1150.185
'0:01.113',1180.209
'0:01.117',1181.685
'0:01.121',1268.857
'0:01.125',1273.259
'0:01.129',1344.325
'0:01.133',1405.849
'0:01.137',1440.302
'0:01.141',1545.056
'0:01.145',1569.227
'0:01.148',1627.852
'0:01.152',1719.426
'0:01.156',1800.008
'0:01.160',1826.368
'0:01.164',1919.418
'0:01.168',1983.895
'0:01.172',2030.762
'0:01.176',2068.140
'0:01.180',2115.746
'0:01.184',2134.804
'0:01.188',2166.304
'0:01.191',2197.066
'0:01.195',2209.535
'0:01.199',2232.968
'0:01.203',2253.476
'0:01.207',2221.976
'0:01.211',2219.789
'0:01.215',2211.722
'0:01.219',2171.418
'0:01.223',2161.902
'0:01.227',2123.074
'0:01.230',2076.180
'0:01.234',2004.402
'0:01.238',1927.485
'0:01.242',1876.188
'0:01.246',1806.598
'0:01.250',1734.793
'0:01.254',1682.047
'0:01.258',1644.696
'0:01.262',1553.122
'0:01.266',1481.317
'0:01.270',1435.900
'0:01.273',1419.056
'0:01.277',1334.810
'0:01.281',1291.580
'0:01.285',1294.505
'0:01.289',1263.005
'0:01.293',1231.505
'0:01.297',1217.587
'0:01.301',1207.334
'0:01.305',1193.416
'0:01.309',1200.005
'0:01.313',1194.865
'0:01.316',1204.408
'0:01.320',1208.072
'0:01.324',1198.529
'0:01.328',1206.595
'0:01.332',1231.505
'0:01.336',1220.513
'0:01.340',1219.775
'0:01.344',1246.162
'0:01.348',1267.408
'0:01.352',1290.103
'0:01.355',1298.169
'0:01.359',1309.162
'0:01.363',1320.892
'0:01.367',1326.005
'0:01.371',1311.349
'0:01.375',1298.908
'0:01.379',1290.841
'0:01.383',1300.357
'0:01.387',1312.826
'0:01.391',1315.751
'0:01.395',1328.193
'0:01.398',1322.341
'0:01.402',1268.857
'0:01.406',1262.267
'0:01.410',1285.728
'0:01.414',1304.021
'0:01.418',1303.310
'0:01.422',1282.064
'0:01.426',1246.900
'0:01.430',1256.416
'0:01.434',1253.490
'0:01.438',1259.341
'0:01.441',1219.037
'0:01.445',1220.513
'0:01.449',1222.701
'0:01.453',1159.701
'0:01.457',1165.580
'0:01.461',1106.217
'0:01.465',1088.635
'0:01.469',1060.799
'0:01.473',1083.521
'0:01.477',1058.611
'0:01.480',1054.947
'0:01.484',1042.478
'0:01.488',1036.627
'0:01.492',1003.650
'0:01.496',1058.611
'0:01.500',1034.439
'0:01.504',1052.021
'0:01.508',1100.365
'0:01.512',1102.553
'0:01.516',1159.701
'0:01.520',1211.709
'0:01.523',1202.931
'0:01.527',1242.498
'0:01.531',1290.841
'0:01.535',1363.357
'0:01.539',1377.302
'0:01.543',1440.302
'0:01.547',1504.751
'0:01.551',1517.220
'0:01.555',1528.950
'0:01.559',1579.481
'0:01.563',1578.032
'0:01.566',1616.122
'0:01.570',1638.817
'0:01.574',1616.122
'0:01.578',1661.540
'0:01.582',1662.278
'0:01.586',1635.153
'0:01.590',1609.532
'0:01.594',1605.130
'0:01.598',1620.524
'0:01.602',1569.227
'0:01.605',1541.392
'0:01.609',1528.212
'0:01.613',1517.958
'0:01.617',1441.751
'0:01.621',1448.341
'0:01.625',1402.923
'0:01.629',1357.505
'0:01.633',1325.267
'0:01.637',1310.611
'0:01.641',1254.201
'0:01.645',1244.685
'0:01.648',1245.423
'0:01.652',1178.021
'0:01.656',1196.341
'0:01.660',1169.244
'0:01.664',1188.275
'0:01.668',1203.670
'0:01.672',1185.349
'0:01.676',1211.709
'0:01.680',1245.423
'0:01.684',1248.349
'0:01.688',1308.423
'0:01.691',1341.400
'0:01.695',1402.185
'0:01.699',1397.071
'0:01.703',1449.817
'0:01.707',1519.407
'0:01.711',1539.204
'0:01.715',1552.384
'0:01.719',1632.966
'0:01.723',1628.563
'0:01.727',1657.876
'0:01.730',1682.047
'0:01.734',1721.614
'0:01.738',1720.137
'0:01.742',1723.801
'0:01.746',1742.860
'0:01.750',1780.211
'0:01.754',1756.778
'0:01.758',1740.672
'0:01.762',1728.204
'0:01.766',1730.391
'0:01.770',1723.090
'0:01.773',1734.793
'0:01.777',1686.450
'0:01.781',1678.383
'0:01.785',1681.309
'0:01.789',1630.040
'0:01.793',1609.532
'0:01.797',1614.645
'0:01.801',1570.704
'0:01.805',1536.251
'0:01.809',1534.802
'0:01.813',1507.704
'0:01.816',1477.653
'0:01.820',1465.212
'0:01.824',1479.130
'0:01.828',1454.220
'0:01.832',1423.431
'0:01.836',1443.966
'0:01.840',1441.013
'0:01.844',1399.997
'0:01.848',1409.513
'0:01.852',1378.013
'0:01.855',1418.318
'0:01.859',1371.423
'0:01.863',1383.892
'0:01.867',1405.138
'0:01.871',1398.548
'0:01.875',1371.423
'0:01.879',1405.849
'0:01.883',1389.005
'0:01.887',1397.810
'0:01.891',1408.802
'0:01.895',1381.677
'0:01.898',1369.236
'0:01.902',1410.989
'0:01.906',1377.302
'0:01.910',1397.071
'0:01.914',1361.907
'0:01.918',1390.482
'0:01.922',1364.095
'0:01.926',1330.408
'0:01.930',1361.907
'0:01.934',1332.595
'0:01.938',1339.923
'0:01.941',1317.939
'0:01.945',1321.603
'0:01.949',1276.185
'0:01.953',1320.154
'0:01.957',1312.826
'0:01.961',1298.908
'0:01.965',1284.990
'0:01.969',1266.669
'0:01.973',1257.154
'0:01.977',1241.021
'0:01.980',1218.326
'0:01.984',1220.513
'0:01.988',1212.447
'0:01.992',1199.267
'0:01.996',1189.013
'0:02.000',1189.752
'0:02.004',1225.654
'0:02.008',1209.521
'0:02.012',1202.931
'0:02.016',1207.334
'0:02.020',1210.998
'0:02.023',1213.923
'0:02.027',1203.670
'0:02.031',1182.423
'0:02.035',1175.834
'0:02.039',1179.498
'0:02.043',1190.490
'0:02.047',1191.201
'0:02.051',1189.013
'0:02.055',1182.423
'0:02.059',1203.670
'0:02.063',1205.119
'0:02.066',1220.513
'0:02.070',1235.169
'0:02.074',1254.939
'0:02.078',1262.267
'0:02.082',1322.341
'0:02.086',1358.982
'0:02.090',1367.759
'0:02.094',1419.794
'0:02.098',1452.005
'0:02.102',1504.751
'0:02.105',1572.153
'0:02.109',1598.540
'0:02.113',1602.204
'0:02.117',1632.227
'0:02.121',1680.598
'0:02.125',1657.137
'0:02.129',1651.286
'0:02.133',1654.212
'0:02.137',1670.317
'0:02.141',1630.040
'0:02.145',1658.614
'0:02.148',1598.540
'0:02.152',1620.524
'0:02.156',1578.032
'0:02.160',1534.063
'0:02.164',1492.310
'0:02.168',1453.482
'0:02.172',1438.825
'0:02.176',1387.556
'0:02.180',1334.072
'0:02.184',1305.497
'0:02.188',1301.833
'0:02.191',1271.072
'0:02.195',1216.111
'0:02.199',1172.170
'0:02.203',1194.127
'0:02.207',1140.670
'0:02.211',1117.209
'0:02.215',1087.185
'0:02.219',1090.111
'0:02.223',1117.947
'0:02.227',1095.252
'0:02.230',1079.857
'0:02.234',1106.217
'0:02.238',1078.381
'0:02.242',1125.275
'0:02.246',1144.334
'0:02.250',1112.095
'0:02.254',1163.365
'0:02.258',1178.021
'0:02.262',1156.775
'0:02.266',1198.529
'0:02.270',1243.947
'0:02.273',1259.341
'0:02.277',1230.767
'0:02.281',1263.005
'0:02.285',1292.318
'0:02.289',1293.029
'0:02.293',1338.474
'0:02.297',1349.439
'0:02.301',1368.497
'0:02.305',1408.064
'0:02.309',1435.161
'0:02.313',1450.556
'0:02.316',1501.087
'0:02.320',1512.817
'0:02.324',1516.481
'0:02.328',1590.473
'0:02.332',1581.696
'0:02.336',1624.899
'0:02.340',1649.809
'0:02.344',1687.899
'0:02.348',1713.547
'0:02.352',1704.770
'0:02.355',1709.883
'0:02.359',1723.090
'0:02.363',1743.598
'0:02.367',1786.090
'0:02.371',1794.868
'0:02.375',1792.680
'0:02.379',1775.836
'0:02.383',1760.442
'0:02.387',1762.629
'0:02.391',1788.278
'0:02.395',1772.172
'0:02.398',1767.770
'0:02.402',1753.114
'0:02.406',1706.219
'0:02.410',1681.309
'0:02.414',1654.950
'0:02.418',1668.130
'0:02.422',1611.720
'0:02.426',1578.743
'0:02.430',1594.138
'0:02.434',1531.138
'0:02.438',1498.899
'0:02.441',1495.235
'0:02.445',1475.466
'0:02.449',1462.997
'0:02.453',1392.669
'0:02.457',1372.161
'0:02.461',1397.071
'0:02.465',1356.056
'0:02.469',1317.228
'0:02.473',1339.923
'0:02.477',1308.423
'0:02.480',1301.095
'0:02.484',1299.646
'0:02.488',1308.423
'0:02.492',1278.400
'0:02.496',1271.072
'0:02.500',1249.826
'0:02.504',1273.998
'0:02.508',1288.654
'0:02.512',1293.767
'0:02.516',1289.365
'0:02.520',1284.990
'0:02.523',1278.400
'0:02.527',1282.775
'0:02.531',1337.736
'0:02.535',1315.751
'0:02.539',1331.146
'0:02.543',1360.431
'0:02.547',1338.474
'0:02.551',1364.095
'0:02.555',1408.802
'0:02.559',1368.497
'0:02.563',1394.884
'0:02.566',1409.513
'0:02.570',1405.138
'0:02.574',1427.833
'0:02.578',1380.966
'0:02.582',1401.474
'0:02.586',1414.653
'0:02.590',1371.423
'0:02.594',1340.661
'0:02.598',1368.497
'0:02.602',1317.939
'0:02.605',1273.998
'0:02.609',1295.244
'0:02.613',1260.080
'0:02.617',1230.029
'0:02.621',1195.603
'0:02.625',1145.045
'0:02.629',1081.306
'0:02.633',1099.627
'0:02.637',1023.447
'0:02.641',1052.760
'0:02.645',1008.053
'0:02.648',976.553
'0:02.652',1019.783
'0:02.656',1011.717
'0:02.660',978.029
'0:02.664',1036.627
'0:02.668',1004.389
'0:02.672',1068.865
'0:02.676',1071.791
'0:02.680',1116.470
'0:02.684',1143.595
'0:02.688',1182.423
'0:02.691',1188.275
'0:02.695',1233.693
'0:02.699',1270.333
'0:02.703',1293.029
'0:02.707',1323.079
'0:02.711',1398.548
'0:02.715',1435.900
'0:02.719',1436.638
'0:02.723',1444.677
'0:02.727',1468.138
'0:02.730',1496.712
'0:02.734',1550.196
'0:02.738',1562.638
'0:02.742',1558.974
'0:02.746',1531.138
'0:02.750',1534.802
'0:02.754',1534.063
'0:02.758',1534.802
'0:02.762',1529.661
'0:02.766',1517.220
'0:02.770',1553.122
'0:02.773',1528.212
'0:02.777',1504.751
'0:02.781',1502.563
'0:02.785',1497.423
'0:02.789',1477.653
'0:02.793',1416.841
'0:02.797',1438.825
'0:02.801',1393.407
'0:02.805',1353.841
'0:02.809',1358.982
'0:02.813',1339.923
'0:02.816',1359.720
'0:02.820',1332.595
'0:02.824',1308.423
'0:02.828',1320.154
'0:02.832',1340.661
'0:02.836',1342.849
'0:02.840',1310.611
'0:02.844',1364.833
'0:02.848',1341.400
'0:02.852',1372.161
'0:02.855',1410.989
'0:02.859',1410.989
'0:02.863',1435.161
'0:02.867',1436.638
'0:02.871',1465.212
'0:02.875',1541.392
'0:02.879',1552.384
'0:02.883',1567.778
'0:02.887',1587.548
'0:02.891',1628.563
'0:02.895',1645.434
'0:02.898',1679.860
'0:02.902',1703.294
'0:02.906',1737.719
'0:02.910',1725.278
'0:02.914',1753.114
'0:02.918',1748.711
'0:02.922',1758.965
'0:02.926',1761.918
'0:02.930',1763.368
'0:02.934',1754.590
'0:02.938',1746.524
'0:02.941',1742.860
'0:02.945',1728.942
'0:02.949',1723.090
'0:02.953',1705.508
'0:02.957',1688.637
'0:02.961',1721.614
'0:02.965',1676.934
'0:02.969',1645.434
'0:02.973',1654.950
'0:02.977',1665.204
'0:02.980',1604.391
'0:02.984',1614.645
'0:02.988',1590.473
'0:02.992',1576.556
'0:02.996',1595.614
'0:03.000',1551.645
'0:03.004',1517.958
'0:03.008',1540.653
'0:03.012',1487.169
'0:03.016',1509.892
'0:03.020',1498.899
'0:03.023',1480.579
'0:03.027',1462.997
'0:03.031',1441.013
'0:03.035',1418.318
'0:03.039',1410.989
'0:03.043',1410.989
'0:03.047',1348.728
'0:03.051',1367.759
'0:03.055',1375.825
'0:03.059',1367.759
'0:03.063',1360.431
'0:03.066',1309.162
'0:03.070',1306.236
'0:03.074',1317.228
'0:03.078',1339.923
'0:03.082',1336.259
'0:03.086',1315.013
'0:03.090',1277.662
'0:03.094',1313.564
'0:03.098',1320.892
'0:03.102',1263.744
'0:03.105',1282.775
'0:03.109',1301.833
'0:03.113',1257.865
'0:03.117',1279.849
'0:03.121',1294.505
'0:03.125',1251.275
'0:03.129',1273.259
'0:03.133',1271.783
'0:03.137',1271.783
'0:03.141',1311.349
'0:03.145',1297.431
'0:03.148',1269.595
'0:03.152',1304.021
'0:03.156',1311.349
'0:03.160',1291.580
'0:03.164',1334.072
'0:03.168',1311.349
'0:03.172',1308.423
'0:03.176',1341.400
'0:03.180',1321.603
'0:03.184',1317.939
'0:03.188',1296.693
'0:03.191',1315.013
'0:03.195',1331.146
'0:03.199',1311.349
'0:03.203',1298.169
'0:03.207',1335.521
'0:03.211',1312.087
'0:03.215',1309.162
'0:03.219',1315.751
'0:03.223',1316.490
'0:03.227',1310.611
'0:03.230',1270.333
'0:03.234',1233.693
'0:03.238',1259.341
'0:03.242',1210.259
'0:03.246',1224.916
'0:03.250',1183.162
'0:03.254',1171.431
'0:03.258',1175.095
'0:03.262',1214.662
'0:03.266',1210.998
'0:03.270',1192.677
'0:03.273',1186.826
'0:03.277',1243.947
'0:03.281',1219.037
'0:03.285',1275.447
'0:03.289',1316.490
'0:03.293',1347.251
'0:03.297',1363.357
'0:03.301',1381.677
'0:03.305',1389.005
'0:03.309',1449.079
'0:03.313',1475.466
'0:03.316',1462.997
'0:03.320',1483.505
'0:03.324',1515.743
'0:03.328',1550.196
'0:03.332',1504.751
'0:03.336',1550.907
'0:03.340',1506.228
'0:03.344',1546.532
'0:03.348',1504.751
'0:03.352',1472.540
'0:03.355',1492.310
'0:03.359',1454.958
'0:03.363',1399.997
'0:03.367',1393.407
'0:03.371',1367.759
'0:03.375',1284.990
'0:03.379',1287.177
'0:03.383',1232.244
'0:03.387',1207.334
'0:03.391',1190.490
'0:03.395',1128.939
'0:03.398',1084.260
'0:03.402',1031.514
'0:03.406',1045.432
'0:03.410',1005.127
'0:03.414',977.291
'0:03.418',965.561
'0:03.422',949.455
'0:03.426',905.487
'0:03.430',882.791
'0:03.434',920.143
'0:03.438',946.529
'0:03.441',925.283
'0:03.445',964.111
'0:03.449',1000.725
'0:03.453',1020.521
'0:03.457',1032.963
'0:03.461',1101.842
'0:03.465',1172.170
'0:03.469',1220.513
'0:03.473',1252.751
'0:03.477',1302.572
'0:03.480',1332.595
'0:03.484',1383.154
'0:03.488',1475.466
'0:03.492',1482.794
'0:03.496',1553.122
'0:03.500',1595.614
'0:03.504',1598.540
'0:03.508',1632.227
'0:03.512',1659.352
'0:03.516',1728.942
'0:03.520',1700.368
'0:03.523',1729.680
'0:03.527',1737.008
'0:03.531',1725.278
'0:03.535',1730.391
'0:03.539',1765.555
'0:03.543',1725.278
'0:03.547',1739.934
'0:03.551',1723.090
'0:03.555',1724.540
'0:03.559',1699.629
'0:03.563',1690.852
'0:03.566',1672.532
'0:03.570',1613.907
'0:03.574',1617.571
'0:03.578',1625.637
'0:03.582',1567.040
'0:03.586',1599.989
'0:03.590',1542.868
'0:03.594',1542.868
'0:03.598',1574.368
'0:03.602',1524.548
'0:03.605',1554.571
'0:03.609',1541.392
'0:03.613',1518.669
'0:03.617',1542.868
'0:03.621',1506.228
'0:03.625',1515.743
'0:03.629',1526.735
'0:03.633',1494.497
'0:03.637',1491.571
'0:03.641',1487.907
'0:03.645',1493.786
'0:03.648',1471.064
'0:03.652',1463.735
'0:03.656',1427.095
'0:03.660',1416.841
'0:03.664',1391.931
'0:03.668',1387.556
'0:03.672',1402.923
'0:03.676',1372.900
'0:03.680',1374.349
'0:03.684',1309.900
'0:03.688',1347.251
'0:03.691',1299.646
'0:03.695',1290.103
'0:03.699',1273.998
'0:03.703',1268.857
'0:03.707',1290.841
'0:03.711',1306.947
'0:03.715',1284.990
'0:03.719',1273.259
'0:03.723',1307.685
'0:03.727',1295.982
'0:03.730',1274.736
'0:03.734',1317.939
'0:03.738',1284.990
'0:03.742',1276.185
'0:03.746',1325.267
'0:03.750',1298.908
'0:03.754',1281.326
'0:03.758',1324.556
'0:03.762',1289.365
'0:03.766',1316.490
'0:03.770',1263.744
'0:03.773',1297.431
'0:03.777',1254.939
'0:03.781',1254.201
'0:03.785',1261.529
'0:03.789',1235.169
'0:03.793',1217.587
'0:03.797',1182.423
'0:03.801',1219.775
'0:03.805',1213.185
'0:03.809',1200.744
'0:03.813',1205.119
'0:03.816',1180.947
'0:03.820',1142.857
'0:03.824',1154.588
'0:03.828',1159.701
'0:03.832',1109.170
'0:03.836',1120.135
'0:03.840',1076.193
'0:03.844',1024.896
'0:03.848',1015.381
'0:03.852',1032.963
'0:03.855',1010.978
'0:03.859',999.275
'0:03.863',1000.014
'0:03.867',1004.389
'0:03.871',999.275
'0:03.875',1016.857
'0:03.879',1005.127
'0:03.883',1072.529
'0:03.887',1063.014
'0:03.891',1123.799
'0:03.895',1190.490
'0:03.898',1230.029
'0:03.902',1255.677
'0:03.906',1336.997
'0:03.910',1343.587
'0:03.914',1411.728
'0:03.918',1468.138
'0:03.922',1527.474
'0:03.926',1586.809
'0:03.930',1671.794
'0:03.934',1725.278
'0:03.938',1768.508
'0:03.941',1801.457
'0:03.945',1795.606
'0:03.949',1863.746
'0:03.953',1860.793
'0:03.957',1852.016
'0:03.961',1852.754
'0:03.965',1890.844
'0:03.969',1841.762
'0:03.973',1832.246
'0:03.977',1848.352
'0:03.980',1802.196
'0:03.984',1750.926
'0:03.988',1739.196
'0:03.992',1686.450
'0:03.996',1638.106
'0:04.000',1617.571
'0:04.004',1556.048
'0:04.008',1547.243
'0:04.012',1476.204
'0:04.016',1422.720
'0:04.020',1385.341
'0:04.023',1368.497
'0:04.027',1298.169
'0:04.031',1295.244
'0:04.035',1260.080
'0:04.039',1236.619
'0:04.043',1217.587
'0:04.047',1206.595
'0:04.051',1202.193
'0:04.055',1195.603
'0:04.059',1205.857
'0:04.063',1257.154
'0:04.066',1282.064
'0:04.070',1289.365
'0:04.074',1291.580
'0:04.078',1337.736
'0:04.082',1335.521
'0:04.086',1384.603
'0:04.090',1443.228
'0:04.094',1481.317
'0:04.098',1477.653
'0:04.102',1509.892
'0:04.105',1578.032
'0:04.109',1578.032
'0:04.113',1590.473
'0:04.117',1635.153
'0:04.121',1665.942
'0:04.125',1695.227
'0:04.129',1713.547
'0:04.133',1701.106
'0:04.137',1714.286
'0:04.141',1734.055
'0:04.145',1730.391
'0:04.148',1730.391
'0:04.152',1726.727
'0:04.156',1723.090
'0:04.160',1723.090
'0:04.164',1728.942
'0:04.168',1720.137
'0:04.172',1737.719
'0:04.176',1704.032
'0:04.180',1679.122
'0:04.184',1685.712
'0:04.188',1687.188
'0:04.191',1652.735
'0:04.195',1681.309
'0:04.199',1622.712
'0:04.203',1633.704
'0:04.207',1616.122
'0:04.211',1576.556
'0:04.215',1572.153
'0:04.219',1574.368
'0:04.223',1546.532
'0:04.227',1510.630
'0:04.230',1499.638
'0:04.234',1530.399
'0:04.238',1520.145
'0:04.242',1482.056
'0:04.246',1451.294
'0:04.250',1465.923
'0:04.254',1487.169
'0:04.258',1471.802
'0:04.262',1446.892
'0:04.266',1447.630
'0:04.270',1449.817
'0:04.273',1435.900
'0:04.277',1440.302
'0:04.281',1414.653
'0:04.285',1390.482
'0:04.289',1377.302
'0:04.293',1413.915
'0:04.297',1371.423
'0:04.301',1386.079
'0:04.305',1404.400
'0:04.309',1367.759
'0:04.313',1389.743
'0:04.316',1386.818
'0:04.320',1353.103
'0:04.324',1386.079
'0:04.328',1348.728
'0:04.332',1391.931
'0:04.336',1350.915
'0:04.340',1361.907
'0:04.344',1368.497
'0:04.348',1345.775
'0:04.352',1307.685
'0:04.355',1312.087
'0:04.359',1291.580
'0:04.363',1320.154
'0:04.367',1290.103
'0:04.371',1248.349
'0:04.375',1259.341
'0:04.379',1264.482
'0:04.383',1220.513
'0:04.387',1224.177
'0:04.391',1256.416
'0:04.395',1227.841
'0:04.398',1231.505
'0:04.402',1253.490
'0:04.406',1238.095
'0:04.410',1216.111
'0:04.414',1243.236
'0:04.418',1270.333
'0:04.422',1263.005
'0:04.426',1263.005
'0:04.430',1260.080
'0:04.434',1260.080
'0:04.438',1256.416
'0:04.441',1239.572
'0:04.445',1251.275
'0:04.449',1250.537
'0:04.453',1233.693
'0:04.457',1219.037
'0:04.461',1208.072
'0:04.465',1201.455
'0:04.469',1199.267
'0:04.473',1191.201
'0:04.477',1185.349
'0:04.480',1180.209
'0:04.484',1170.693
'0:04.488',1181.685
'0:04.492',1210.259
'0:04.496',1224.177
'0:04.500',1227.103
'0:04.504',1220.513
'0:04.508',1287.915
'0:04.512',1266.669
'0:04.516',1317.228
'0:04.520',1375.087
'0:04.523',1391.220
'0:04.527',1427.833
'0:04.531',1443.228
'0:04.535',1469.587
'0:04.539',1488.646
'0:04.543',1455.669
