'Elapsed time','wrist_ppg'
'0:01.367',1375.086
'0:01.371',1342.860
'0:01.375',1384.611
'0:01.379',1392.679
'0:01.383',1356.777
'0:01.387',1408.052
'0:01.391',1385.351
'0:01.395',1374.369
'0:01.398',1413.924
'0:01.402',1427.842
'0:01.406',1390.483
'0:01.410',1412.445
'0:01.414',1449.827
'0:01.418',1424.906
'0:01.422',1419.057
'0:01.426',1457.872
'0:01.430',1460.808
'0:01.434',1426.385
'0:01.438',1438.823
'0:01.441',1442.498
'0:01.445',1438.823
'0:01.449',1418.317
'0:01.453',1418.317
'0:01.457',1420.513
'0:01.461',1432.974
'0:01.465',1388.287
'0:01.469',1423.449
'0:01.473',1399.268
'0:01.477',1392.679
'0:01.480',1386.807
'0:01.484',1330.399
'0:01.488',1334.791
'0:01.492',1333.335
'0:01.496',1300.369
'0:01.500',1290.104
'0:01.504',1294.497
'0:01.508',1271.055
'0:01.512',1246.157
'0:01.516',1254.225
'0:01.520',1257.877
'0:01.523',1243.221
'0:01.527',1201.469
'0:01.531',1219.779
'0:01.535',1199.273
'0:01.539',1178.744
'0:01.543',1175.831
'0:01.547',1176.548
'0:01.551',1173.635
'0:01.555',1167.763
'0:01.559',1168.503
'0:01.563',1160.435
'0:01.566',1154.586
'0:01.570',1156.782
'0:01.574',1157.499
'0:01.578',1167.023
'0:01.582',1169.243
'0:01.586',1157.499
'0:01.590',1160.435
'0:01.594',1135.537
'0:01.598',1185.356
'0:01.602',1175.831
'0:01.605',1152.390
'0:01.609',1201.469
'0:01.613',1172.895
'0:01.617',1209.514
'0:01.621',1224.911
'0:01.625',1240.285
'0:01.629',1237.372
'0:01.633',1206.602
'0:01.637',1224.911
'0:01.641',1260.074
'0:01.645',1271.055
'0:01.648',1271.055
'0:01.652',1298.912
'0:01.656',1273.991
'0:01.660',1290.104
'0:01.664',1318.678
'0:01.668',1321.614
'0:01.672',1339.924
'0:01.676',1345.056
'0:01.680',1358.973
'0:01.684',1361.169
'0:01.688',1351.644
'0:01.691',1350.928
'0:01.695',1343.599
'0:01.699',1389.003
'0:01.703',1374.369
'0:01.707',1368.497
'0:01.711',1397.811
'0:01.715',1369.954
'0:01.719',1357.516
'0:01.723',1407.336
'0:01.727',1383.894
'0:01.730',1369.237
'0:01.734',1360.452
'0:01.738',1362.649
'0:01.742',1360.452
'0:01.746',1374.369
'0:01.750',1388.287
'0:01.754',1383.154
'0:01.758',1386.807
'0:01.762',1386.807
'0:01.766',1389.003
'0:01.770',1394.875
'0:01.773',1391.939
'0:01.777',1397.071
'0:01.781',1397.811
'0:01.785',1365.561
'0:01.789',1367.758
'0:01.793',1412.445
'0:01.797',1389.003
'0:01.801',1381.698
'0:01.805',1426.385
'0:01.809',1404.400
'0:01.813',1416.860
'0:01.816',1416.121
'0:01.820',1400.724
'0:01.824',1390.483
'0:01.828',1433.690
'0:01.832',1408.052
'0:01.836',1388.287
'0:01.840',1391.939
'0:01.844',1398.528
'0:01.848',1417.577
'0:01.852',1397.071
'0:01.855',1409.532
'0:01.859',1421.253
'0:01.863',1416.860
'0:01.867',1414.664
'0:01.871',1393.419
'0:01.875',1361.909
'0:01.879',1385.351
'0:01.883',1390.483
'0:01.887',1399.268
'0:01.891',1364.105
'0:01.895',1385.351
'0:01.898',1378.762
'0:01.902',1358.973
'0:01.906',1353.841
'0:01.910',1354.580
'0:01.914',1372.173
'0:01.918',1361.909
'0:01.922',1364.845
'0:01.926',1395.615
'0:01.930',1402.920
'0:01.934',1416.121
'0:01.938',1403.660
'0:01.941',1426.385
'0:01.945',1406.596
'0:01.949',1397.811
'0:01.953',1436.626
'0:01.957',1419.773
'0:01.961',1423.449
'0:01.965',1424.166
'0:01.969',1440.302
'0:01.973',1471.789
'0:01.977',1454.936
'0:01.980',1440.302
'0:01.984',1443.955
'0:01.988',1453.480
'0:01.992',1456.415
'0:01.996',1474.725
'0:02.000',1482.053
'0:02.004',1488.642
'0:02.008',1491.578
'0:02.012',1490.838
'0:02.016',1460.068
'0:02.020',1487.902
'0:02.023',1478.401
'0:02.027',1479.117
'0:02.031',1489.382
'0:02.035',1446.891
'0:02.039',1482.793
'0:02.043',1427.842
'0:02.047',1469.593
'0:02.051',1435.170
'0:02.055',1438.823
'0:02.059',1429.298
'0:02.063',1424.166
'0:02.066',1431.494
'0:02.070',1435.170
'0:02.074',1418.317
'0:02.078',1396.332
'0:02.082',1379.479
'0:02.086',1378.022
'0:02.090',1391.199
'0:02.094',1384.611
'0:02.098',1369.954
'0:02.102',1367.758
'0:02.105',1371.433
'0:02.109',1386.807
'0:02.113',1408.052
'0:02.117',1363.365
'0:02.121',1361.909
'0:02.125',1366.301
'0:02.129',1383.154
'0:02.133',1383.154
'0:02.137',1400.007
'0:02.141',1388.287
'0:02.145',1363.365
'0:02.148',1358.973
'0:02.152',1358.973
'0:02.156',1364.105
'0:02.160',1358.233
'0:02.164',1367.041
'0:02.168',1370.694
'0:02.172',1378.762
'0:02.176',1383.154
'0:02.180',1401.464
'0:02.184',1386.090
'0:02.188',1405.140
'0:02.191',1410.249
'0:02.195',1408.792
'0:02.199',1408.792
'0:02.203',1400.007
'0:02.207',1412.445
'0:02.211',1415.381
'0:02.215',1372.890
'0:02.219',1415.381
'0:02.223',1408.052
'0:02.227',1392.679
'0:02.230',1383.154
'0:02.234',1375.086
'0:02.238',1376.566
'0:02.242',1381.698
'0:02.246',1408.052
'0:02.250',1405.856
'0:02.254',1402.920
'0:02.258',1406.596
'0:02.262',1402.204
'0:02.266',1405.140
'0:02.270',1361.909
'0:02.273',1359.713
'0:02.277',1367.041
'0:02.281',1409.532
'0:02.285',1393.419
'0:02.289',1411.728
'0:02.293',1412.445
'0:02.297',1406.596
'0:02.301',1408.792
'0:02.305',1410.249
'0:02.309',1388.287
'0:02.313',1403.660
'0:02.316',1386.090
'0:02.320',1397.071
'0:02.324',1391.199
'0:02.328',1384.611
'0:02.332',1394.875
'0:02.336',1389.003
'0:02.340',1400.007
'0:02.344',1392.679
'0:02.348',1397.811
'0:02.352',1389.743
'0:02.355',1381.698
'0:02.359',1347.992
'0:02.363',1344.316
'0:02.367',1353.841
'0:02.371',1354.580
'0:02.375',1353.841
'0:02.379',1399.268
'0:02.383',1402.204
'0:02.387',1383.894
'0:02.391',1361.909
'0:02.395',1410.249
'0:02.398',1396.332
'0:02.402',1394.875
'0:02.406',1391.199
'0:02.410',1395.615
'0:02.414',1433.690
'0:02.418',1400.007
'0:02.422',1434.430
'0:02.426',1422.709
'0:02.430',1402.920
'0:02.434',1438.823
'0:02.438',1444.695
'0:02.441',1437.366
'0:02.445',1419.773
'0:02.449',1449.827
'0:02.453',1471.789
'0:02.457',1427.842
'0:02.461',1442.498
'0:02.465',1472.529
'0:02.469',1446.151
'0:02.473',1443.955
'0:02.477',1441.019
'0:02.480',1446.891
'0:02.484',1441.019
'0:02.488',1468.136
'0:02.492',1481.314
'0:02.496',1452.023
'0:02.500',1432.234
'0:02.504',1460.068
'0:02.508',1431.494
'0:02.512',1426.385
'0:02.516',1411.728
'0:02.520',1402.204
'0:02.523',1353.841
'0:02.527',1378.022
'0:02.531',1328.203
'0:02.535',1302.565
'0:02.539',1291.584
'0:02.543',1304.761
'0:02.547',1260.074
'0:02.551',1266.662
'0:02.555',1243.221
'0:02.559',1225.651
'0:02.563',1219.779
'0:02.566',1208.058
'0:02.570',1161.914
'0:02.574',1163.371
'0:02.578',1126.752
'0:02.582',1134.057
'0:02.586',1158.978
'0:02.590',1117.227
'0:02.594',1148.714
'0:02.598',1120.880
'0:02.602',1136.993
'0:02.605',1145.061
'0:02.609',1117.227
'0:02.613',1134.797
'0:02.617',1153.106
'0:02.621',1120.140
'0:02.625',1157.499
'0:02.629',1173.635
'0:02.633',1176.548
'0:02.637',1140.669
'0:02.641',1161.914
'0:02.645',1175.092
'0:02.648',1191.205
'0:02.652',1180.224
'0:02.656',1238.088
'0:02.660',1224.171
'0:02.664',1208.798
'0:02.668',1258.617
'0:02.672',1258.617
'0:02.676',1250.549
'0:02.680',1272.534
'0:02.684',1292.300
'0:02.688',1265.946
'0:02.691',1318.678
'0:02.695',1282.776
'0:02.699',1335.531
'0:02.703',1315.742
'0:02.707',1346.512
'0:02.711',1308.437
'0:02.715',1347.992
'0:02.719',1353.124
'0:02.723',1343.599
'0:02.727',1320.874
'0:02.730',1350.188
'0:02.734',1370.694
'0:02.738',1331.878
'0:02.742',1378.022
'0:02.746',1359.713
'0:02.750',1333.335
'0:02.754',1335.531
'0:02.758',1343.599
'0:02.762',1369.954
'0:02.766',1390.483
'0:02.770',1357.516
'0:02.773',1388.287
'0:02.777',1402.204
'0:02.781',1367.758
'0:02.785',1397.811
'0:02.789',1375.086
'0:02.793',1375.086
'0:02.797',1391.939
'0:02.801',1387.547
'0:02.805',1369.237
'0:02.809',1386.807
'0:02.813',1391.939
'0:02.816',1381.698
'0:02.820',1372.890
'0:02.824',1380.958
'0:02.828',1402.920
'0:02.832',1408.052
'0:02.836',1406.596
'0:02.840',1376.566
'0:02.844',1361.169
'0:02.848',1394.135
'0:02.852',1406.596
'0:02.855',1400.724
'0:02.859',1391.939
'0:02.863',1378.022
'0:02.867',1364.105
'0:02.871',1353.124
'0:02.875',1351.644
'0:02.879',1391.199
'0:02.883',1397.811
'0:02.887',1347.252
'0:02.891',1378.762
'0:02.895',1394.135
'0:02.898',1358.973
'0:02.902',1348.708
'0:02.906',1359.713
'0:02.910',1369.237
'0:02.914',1386.807
'0:02.918',1369.237
'0:02.922',1345.796
'0:02.926',1359.713
'0:02.930',1359.713
'0:02.934',1382.415
'0:02.938',1349.448
'0:02.941',1351.644
'0:02.945',1344.316
'0:02.949',1346.512
'0:02.953',1353.841
'0:02.957',1353.841
'0:02.961',1395.615
'0:02.965',1375.826
'0:02.969',1383.154
'0:02.973',1405.140
'0:02.977',1419.057
'0:02.980',1416.121
'0:02.984',1425.645
'0:02.988',1420.513
'0:02.992',1422.709
'0:02.996',1432.974
'0:03.000',1413.924
'0:03.004',1408.792
'0:03.008',1404.400
'0:03.012',1445.411
'0:03.016',1453.480
'0:03.020',1425.645
'0:03.023',1430.778
'0:03.027',1457.872
'0:03.031',1447.631
'0:03.035',1445.411
'0:03.039',1468.876
'0:03.043',1443.955
'0:03.047',1430.038
'0:03.051',1468.876
'0:03.055',1457.155
'0:03.059',1438.823
'0:03.063',1432.974
'0:03.066',1457.872
'0:03.070',1433.690
'0:03.074',1412.445
'0:03.078',1405.140
'0:03.082',1397.811
'0:03.086',1421.970
'0:03.090',1416.860
'0:03.094',1429.298
'0:03.098',1423.449
'0:03.102',1389.003
'0:03.105',1368.497
'0:03.109',1383.154
'0:03.113',1399.268
'0:03.117',1346.512
'0:03.121',1386.807
'0:03.125',1361.909
'0:03.129',1350.188
'0:03.133',1339.207
'0:03.137',1337.727
'0:03.141',1342.860
'0:03.145',1330.399
'0:03.148',1347.252
'0:03.152',1334.791
'0:03.156',1322.354
'0:03.160',1323.070
'0:03.164',1318.678
'0:03.168',1330.399
'0:03.172',1358.233
'0:03.176',1342.120
'0:03.180',1337.727
'0:03.184',1314.286
'0:03.188',1339.207
'0:03.191',1368.497
'0:03.195',1349.448
'0:03.199',1348.708
'0:03.203',1332.595
'0:03.207',1345.056
'0:03.211',1378.762
'0:03.215',1372.890
'0:03.219',1356.037
'0:03.223',1391.939
'0:03.227',1365.561
'0:03.230',1396.332
'0:03.234',1383.894
'0:03.238',1414.664
'0:03.242',1373.630
'0:03.246',1418.317
'0:03.250',1375.086
'0:03.254',1421.970
'0:03.258',1402.204
'0:03.262',1410.988
'0:03.266',1377.282
'0:03.270',1374.369
'0:03.273',1419.773
'0:03.277',1372.173
'0:03.281',1419.773
'0:03.285',1415.381
'0:03.289',1400.007
'0:03.293',1367.758
'0:03.297',1383.894
'0:03.301',1375.826
'0:03.305',1387.547
'0:03.309',1378.022
'0:03.313',1380.218
'0:03.316',1367.758
'0:03.320',1364.845
'0:03.324',1393.419
'0:03.328',1380.958
'0:03.332',1353.841
'0:03.336',1396.332
'0:03.340',1369.954
'0:03.344',1396.332
'0:03.348',1369.237
'0:03.352',1380.958
'0:03.355',1388.287
'0:03.359',1371.433
'0:03.363',1391.199
'0:03.367',1352.384
'0:03.371',1386.090
'0:03.375',1341.403
'0:03.379',1378.762
'0:03.383',1336.988
'0:03.387',1379.479
'0:03.391',1339.924
'0:03.395',1372.173
'0:03.398',1321.614
'0:03.402',1361.909
'0:03.406',1319.418
'0:03.410',1334.075
'0:03.414',1358.973
'0:03.418',1314.286
'0:03.422',1342.860
'0:03.426',1348.708
'0:03.430',1334.075
'0:03.434',1309.893
'0:03.438',1358.973
'0:03.441',1338.467
'0:03.445',1358.973
'0:03.449',1344.316
'0:03.453',1349.448
'0:03.457',1353.841
'0:03.461',1394.875
'0:03.465',1377.282
'0:03.469',1380.958
'0:03.473',1374.369
'0:03.477',1411.728
'0:03.480',1430.038
'0:03.484',1443.955
'0:03.488',1419.773
'0:03.492',1471.789
'0:03.496',1469.593
'0:03.500',1446.151
'0:03.504',1454.936
'0:03.508',1476.921
'0:03.512',1481.314
'0:03.516',1482.053
'0:03.520',1526.001
'0:03.523',1532.613
'0:03.527',1495.971
'0:03.531',1495.971
'0:03.535',1485.706
'0:03.539',1482.793
'0:03.543',1484.989
'0:03.547',1487.186
'0:03.551',1473.985
'0:03.555',1460.808
'0:03.559',1484.989
'0:03.563',1443.955
'0:03.566',1457.872
'0:03.570',1400.007
'0:03.574',1437.366
'0:03.578',1423.449
'0:03.582',1406.596
'0:03.586',1394.135
'0:03.590',1338.467
'0:03.594',1358.973
'0:03.598',1309.893
'0:03.602',1331.139
'0:03.605',1336.988
'0:03.609',1326.746
'0:03.613',1315.025
'0:03.617',1262.270
'0:03.621',1256.421
'0:03.625',1235.892
'0:03.629',1240.285
'0:03.633',1265.206
'0:03.637',1224.911
'0:03.641',1223.455
'0:03.645',1222.715
'0:03.648',1221.235
'0:03.652',1201.469
'0:03.656',1193.401
'0:03.660',1222.715
'0:03.664',1189.749
'0:03.668',1230.043
'0:03.672',1179.484
'0:03.676',1231.500
'0:03.680',1222.715
'0:03.684',1197.077
'0:03.688',1186.073
'0:03.691',1227.107
'0:03.695',1186.073
'0:03.699',1202.209
'0:03.703',1236.632
'0:03.707',1189.009
'0:03.711',1240.285
'0:03.715',1200.730
'0:03.719',1246.896
'0:03.723',1208.058
'0:03.727',1247.613
'0:03.730',1221.235
'0:03.734',1230.043
'0:03.738',1268.142
'0:03.742',1224.171
'0:03.746',1253.485
'0:03.750',1286.451
'0:03.754',1244.700
'0:03.758',1256.421
'0:03.762',1272.534
'0:03.766',1264.466
'0:03.770',1282.776
'0:03.773',1281.319
'0:03.777',1296.716
'0:03.781',1331.139
'0:03.785',1311.350
'0:03.789',1343.599
'0:03.793',1339.924
'0:03.797',1328.203
'0:03.801',1380.958
'0:03.805',1361.169
'0:03.809',1385.351
'0:03.813',1380.218
'0:03.816',1361.169
'0:03.820',1370.694
'0:03.824',1374.369
'0:03.828',1375.086
'0:03.832',1407.336
'0:03.836',1430.778
'0:03.840',1410.988
'0:03.844',1416.121
'0:03.848',1407.336
'0:03.852',1394.875
'0:03.855',1443.955
'0:03.859',1426.385
'0:03.863',1402.920
'0:03.867',1409.532
'0:03.871',1430.778
'0:03.875',1441.019
'0:03.879',1414.664
'0:03.883',1405.856
'0:03.887',1401.464
'0:03.891',1403.660
'0:03.895',1417.577
'0:03.898',1399.268
'0:03.902',1399.268
'0:03.906',1422.709
'0:03.910',1443.215
'0:03.914',1437.366
'0:03.918',1436.626
'0:03.922',1434.430
'0:03.926',1432.974
'0:03.930',1428.581
'0:03.934',1430.778
'0:03.938',1414.664
'0:03.941',1387.547
'0:03.945',1400.007
'0:03.949',1427.102
'0:03.953',1417.577
'0:03.957',1402.204
'0:03.961',1395.615
'0:03.965',1394.875
'0:03.969',1391.939
'0:03.973',1393.419
'0:03.977',1396.332
'0:03.980',1408.052
'0:03.984',1403.660
'0:03.988',1421.970
'0:03.992',1380.958
'0:03.996',1398.528
'0:04.000',1396.332
'0:04.004',1429.298
'0:04.008',1427.842
'0:04.012',1423.449
'0:04.016',1430.038
'0:04.020',1435.170
'0:04.023',1435.910
'0:04.027',1438.823
'0:04.031',1449.827
'0:04.035',1447.631
'0:04.039',1450.544
'0:04.043',1430.778
'0:04.047',1421.970
'0:04.051',1424.906
'0:04.055',1468.876
'0:04.059',1447.631
'0:04.063',1424.906
'0:04.066',1444.695
'0:04.070',1473.985
'0:04.074',1446.151
'0:04.078',1430.038
'0:04.082',1475.465
'0:04.086',1444.695
'0:04.090',1443.955
'0:04.094',1449.087
'0:04.098',1444.695
'0:04.102',1448.347
'0:04.105',1413.924
'0:04.109',1405.140
'0:04.113',1435.170
'0:04.117',1391.939
'0:04.121',1403.660
'0:04.125',1380.958
'0:04.129',1366.301
'0:04.133',1392.679
'0:04.137',1395.615
'0:04.141',1389.743
'0:04.145',1378.022
'0:04.148',1345.056
'0:04.152',1317.961
'0:04.156',1361.169
'0:04.160',1340.663
'0:04.164',1300.369
'0:04.168',1333.335
'0:04.172',1330.399
'0:04.176',1301.825
'0:04.180',1294.497
'0:04.184',1293.780
'0:04.188',1304.021
'0:04.191',1301.825
'0:04.195',1320.158
'0:04.199',1318.678
'0:04.203',1316.482
'0:04.207',1308.437
'0:04.211',1304.021
'0:04.215',1296.716
'0:04.219',1334.791
'0:04.223',1346.512
'0:04.227',1347.252
'0:04.230',1339.207
'0:04.234',1314.286
'0:04.238',1321.614
'0:04.242',1340.663
'0:04.246',1323.810
'0:04.250',1334.791
'0:04.254',1356.037
'0:04.258',1340.663
'0:04.262',1323.810
'0:04.266',1370.694
'0:04.270',1347.252
'0:04.273',1323.070
'0:04.277',1349.448
'0:04.281',1361.169
'0:04.285',1332.595
'0:04.289',1374.369
'0:04.293',1346.512
'0:04.297',1325.267
'0:04.301',1326.746
'0:04.305',1373.630
'0:04.309',1350.188
'0:04.313',1352.384
'0:04.316',1342.860
'0:04.320',1345.056
'0:04.324',1365.561
'0:04.328',1324.550
'0:04.332',1359.713
'0:04.336',1355.320
'0:04.340',1365.561
'0:04.344',1350.928
'0:04.348',1339.207
'0:04.352',1361.169
'0:04.355',1326.746
'0:04.359',1343.599
'0:04.363',1376.566
'0:04.367',1344.316
'0:04.371',1379.479
'0:04.375',1356.037
'0:04.379',1356.777
'0:04.383',1371.433
'0:04.387',1337.727
'0:04.391',1380.218
'0:04.395',1341.403
'0:04.398',1378.762
'0:04.402',1367.041
'0:04.406',1352.384
'0:04.410',1388.287
'0:04.414',1390.483
'0:04.418',1390.483
'0:04.422',1385.351
'0:04.426',1360.452
'0:04.430',1347.992
'0:04.434',1342.860
'0:04.438',1358.973
'0:04.441',1378.762
'0:04.445',1353.124
'0:04.449',1323.070
'0:04.453',1342.120
'0:04.457',1364.845
'0:04.461',1348.708
'0:04.465',1313.546
'0:04.469',1346.512
'0:04.473',1317.961
'0:04.477',1351.644
'0:04.480',1363.365
'0:04.484',1322.354
'0:04.488',1339.924
'0:04.492',1369.237
'0:04.496',1369.954
'0:04.500',1368.497
'0:04.504',1370.694
'0:04.508',1381.698
'0:04.512',1379.479
'0:04.516',1382.415
'0:04.520',1438.823
'0:04.523',1422.709
'0:04.527',1447.631
'0:04.531',1466.657
'0:04.535',1432.234
